|context|query
0|"1 4 4 0
1 2
----
"|"1 4 4 0

Just provide the two values."
1|"1 3 0 3
0 2
----
"|"1 3 0 3

Just provide the two values."
2|"0 1 1 0
0 1
----
"|"0 1 1 0

Just provide the two values."
3|"2 2 2 1
2 2
----
"|"2 2 2 1

Just provide the two values."
4|"4 4 1 2
0 3
----
"|"4 4 1 2

Just provide the two values."
5|"2 4 1 3
0 4
----
"|"2 4 1 3

Just provide the two values."
6|"1 4 2 4
0 3
----
"|"1 4 2 4

Just provide the two values."
7|"1 0 0 3
0 2
----
"|"1 0 0 3

Just provide the two values."
8|"0 3 0 4
0 2
----
"|"0 3 0 4

Just provide the two values."
9|"4 4 1 4
0 2
----
"|"4 4 1 4

Just provide the two values."
10|"3 2 4 1
4 4
----
"|"3 2 4 1

Just provide the two values."
11|"4 1 1 3
0 3
----
"|"4 1 1 3

Just provide the two values."
12|"2 3 0 4
0 3
----
"|"2 3 0 4

Just provide the two values."
13|"3 4 4 3
2 2
----
"|"3 4 4 3

Just provide the two values."
14|"4 1 0 0
0 2
----
"|"4 1 0 0

Just provide the two values."
15|"2 0 2 2
0 1
----
"|"2 0 2 2

Just provide the two values."
16|"2 1 0 1
1 2
----
"|"2 1 0 1

Just provide the two values."
17|"0 0 3 1
1 2
----
"|"0 0 3 1

Just provide the two values."
18|"4 0 4 0
1 1
----
"|"4 0 4 0

Just provide the two values."
19|"0 2 1 0
1 2
----
"|"0 2 1 0

Just provide the two values."
20|"0 4 3 0
0 2
----
"|"0 4 3 0

Just provide the two values."
21|"2 0 0 1
1 2
----
"|"2 0 0 1

Just provide the two values."
22|"2 3 4 0
1 3
----
"|"2 3 4 0

Just provide the two values."
23|"4 2 3 0
1 3
----
"|"4 2 3 0

Just provide the two values."
24|"3 0 3 2
1 2
----
"|"3 0 3 2

Just provide the two values."
25|"2 3 2 2
0 2
----
"|"2 3 2 2

Just provide the two values."
26|"3 3 0 0
1 1
----
"|"3 3 0 0

Just provide the two values."
27|"0 2 0 2
1 1
----
"|"0 2 0 2

Just provide the two values."
28|"0 3 2 4
0 3
----
"|"0 3 2 4

Just provide the two values."
29|"4 3 1 0
0 3
----
"|"4 3 1 0

Just provide the two values."
30|"1 0 0 2
0 2
----
"|"1 0 0 2

Just provide the two values."
31|"2 1 4 1
2 3
----
"|"2 1 4 1

Just provide the two values."
32|"4 1 1 3
0 3
----
"|"4 1 1 3

Just provide the two values."
33|"1 3 3 1
1 2
----
"|"1 3 3 1

Just provide the two values."
