|context|query
0|"0 3 1 0
2 2
----
"|"0 3 1 0

Just provide the two values."
1|"3 4 1 2
2 2
----
"|"3 4 1 2

Just provide the two values."
2|"4 0 1 3
1 3
----
"|"4 0 1 3

Just provide the two values."
3|"3 4 3 1
1 2
----
"|"3 4 3 1

Just provide the two values."
4|"4 2 4 4
1 2
----
"|"4 2 4 4

Just provide the two values."
5|"2 4 2 0
1 2
----
"|"2 4 2 0

Just provide the two values."
6|"2 0 1 0
1 2
----
"|"2 0 1 0

Just provide the two values."
7|"3 4 3 4
2 2
----
"|"3 4 3 4

Just provide the two values."
8|"0 3 4 1
1 3
----
"|"0 3 4 1

Just provide the two values."
9|"4 2 3 4
1 2
----
"|"4 2 3 4

Just provide the two values."
10|"3 1 2 4
1 2
----
"|"3 1 2 4

Just provide the two values."
11|"4 4 4 3
1 2
----
"|"4 4 4 3

Just provide the two values."
12|"0 3 1 0
2 2
----
"|"0 3 1 0

Just provide the two values."
13|"1 4 0 3
1 3
----
"|"1 4 0 3

Just provide the two values."
14|"1 0 1 3
1 2
----
"|"1 0 1 3

Just provide the two values."
15|"0 3 1 4
3 3
----
"|"0 3 1 4

Just provide the two values."
16|"0 2 4 2
1 2
----
"|"0 2 4 2

Just provide the two values."
17|"1 4 1 0
2 3
----
"|"1 4 1 0

Just provide the two values."
18|"2 3 4 2
0 1
----
"|"2 3 4 2

Just provide the two values."
19|"4 3 4 0
0 3
----
"|"4 3 4 0

Just provide the two values."
20|"4 0 1 1
1 3
----
"|"4 0 1 1

Just provide the two values."
21|"2 2 1 0
1 2
----
"|"2 2 1 0

Just provide the two values."
22|"2 4 0 4
2 3
----
"|"2 4 0 4

Just provide the two values."
23|"0 4 3 4
3 3
----
"|"0 4 3 4

Just provide the two values."
24|"4 4 3 3
1 2
----
"|"4 4 3 3

Just provide the two values."
25|"0 2 1 0
2 2
----
"|"0 2 1 0

Just provide the two values."
26|"1 1 3 0
0 2
----
"|"1 1 3 0

Just provide the two values."
27|"1 3 2 0
0 2
----
"|"1 3 2 0

Just provide the two values."
28|"1 1 3 2
0 1
----
"|"1 1 3 2

Just provide the two values."
29|"1 4 4 2
1 3
----
"|"1 4 4 2

Just provide the two values."
30|"0 3 0 2
1 1
----
"|"0 3 0 2

Just provide the two values."
31|"1 0 0 3
0 2
----
"|"1 0 0 3

Just provide the two values."
32|"1 4 4 2
1 3
----
"|"1 4 4 2

Just provide the two values."
33|"0 1 4 2
1 3
----
"|"0 1 4 2

Just provide the two values."
34|"2 0 4 2
0 2
----
"|"2 0 4 2

Just provide the two values."
35|"4 4 3 0
1 3
----
"|"4 4 3 0

Just provide the two values."
36|"3 3 2 0
0 1
----
"|"3 3 2 0

Just provide the two values."
37|"3 0 0 4
1 2
----
"|"3 0 0 4

Just provide the two values."
38|"3 0 4 4
1 3
----
"|"3 0 4 4

Just provide the two values."
39|"3 2 4 0
0 2
----
"|"3 2 4 0

Just provide the two values."
40|"0 4 3 2
2 2
----
"|"0 4 3 2

Just provide the two values."
41|"0 2 3 0
1 1
----
"|"0 2 3 0

Just provide the two values."
42|"1 3 3 4
1 2
----
"|"1 3 3 4

Just provide the two values."
43|"3 0 2 4
1 2
----
"|"3 0 2 4

Just provide the two values."
44|"2 2 2 0
0 1
----
"|"2 2 2 0

Just provide the two values."
45|"3 3 0 1
0 2
----
"|"3 3 0 1

Just provide the two values."
46|"1 2 1 3
1 1
----
"|"1 2 1 3

Just provide the two values."
47|"2 1 1 1
1 1
----
"|"2 1 1 1

Just provide the two values."
48|"4 2 3 1
0 2
----
"|"4 2 3 1

Just provide the two values."
49|"3 4 2 3
1 1
----
"|"3 4 2 3

Just provide the two values."
50|"0 2 1 3
2 2
----
"|"0 2 1 3

Just provide the two values."
51|"3 0 2 2
0 1
----
"|"3 0 2 2

Just provide the two values."
52|"0 3 2 2
1 1
----
"|"0 3 2 2

Just provide the two values."
53|"1 0 3 0
0 2
----
"|"1 0 3 0

Just provide the two values."
54|"2 3 1 2
1 1
----
"|"2 3 1 2

Just provide the two values."
55|"1 3 4 0
0 3
----
"|"1 3 4 0

Just provide the two values."
56|"2 1 2 0
0 2
----
"|"2 1 2 0

Just provide the two values."
57|"3 2 0 3
0 1
----
"|"3 2 0 3

Just provide the two values."
58|"0 0 1 0
2 2
----
"|"0 0 1 0

Just provide the two values."
59|"3 0 0 1
0 2
----
"|"3 0 0 1

Just provide the two values."
60|"4 2 4 0
0 3
----
"|"4 2 4 0

Just provide the two values."
61|"2 2 3 3
0 0
----
"|"2 2 3 3

Just provide the two values."
62|"2 2 1 1
1 1
----
"|"2 2 1 1

Just provide the two values."
63|"2 1 2 1
0 1
----
"|"2 1 2 1

Just provide the two values."
64|"4 4 3 2
1 2
----
"|"4 4 3 2

Just provide the two values."
65|"2 1 0 4
1 3
----
"|"2 1 0 4

Just provide the two values."
66|"2 2 1 4
2 2
----
"|"2 2 1 4

Just provide the two values."
67|"3 1 3 3
0 1
----
"|"3 1 3 3

Just provide the two values."
68|"0 3 2 2
1 1
----
"|"0 3 2 2

Just provide the two values."
69|"4 2 1 4
2 3
----
"|"4 2 1 4

Just provide the two values."
70|"4 2 4 3
0 2
----
"|"4 2 4 3

Just provide the two values."
71|"1 3 1 4
2 2
----
"|"1 3 1 4

Just provide the two values."
72|"1 0 1 3
1 2
----
"|"1 0 1 3

Just provide the two values."
73|"3 4 4 3
1 2
----
"|"3 4 4 3

Just provide the two values."
74|"3 4 2 0
1 2
----
"|"3 4 2 0

Just provide the two values."
75|"4 1 3 0
0 3
----
"|"4 1 3 0

Just provide the two values."
76|"2 4 0 3
1 2
----
"|"2 4 0 3

Just provide the two values."
77|"2 3 0 4
1 2
----
"|"2 3 0 4

Just provide the two values."
78|"1 1 4 4
1 3
----
"|"1 1 4 4

Just provide the two values."
79|"4 1 0 1
0 3
----
"|"4 1 0 1

Just provide the two values."
80|"3 0 4 4
1 3
----
"|"3 0 4 4

Just provide the two values."
81|"0 1 4 4
2 4
----
"|"0 1 4 4

Just provide the two values."
82|"1 2 0 3
0 2
----
"|"1 2 0 3

Just provide the two values."
83|"0 4 0 3
2 2
----
"|"0 4 0 3

Just provide the two values."
84|"0 3 4 1
1 3
----
"|"0 3 4 1

Just provide the two values."
85|"4 3 2 1
0 2
----
"|"4 3 2 1

Just provide the two values."
86|"0 4 2 1
2 3
----
"|"0 4 2 1

Just provide the two values."
87|"2 0 4 2
0 2
----
"|"2 0 4 2

Just provide the two values."
88|"4 1 2 3
0 2
----
"|"4 1 2 3

Just provide the two values."
89|"4 0 4 3
0 3
----
"|"4 0 4 3

Just provide the two values."
90|"0 4 1 0
3 3
----
"|"0 4 1 0

Just provide the two values."
91|"4 3 2 2
0 1
----
"|"4 3 2 2

Just provide the two values."
92|"1 2 0 3
0 2
----
"|"1 2 0 3

Just provide the two values."
93|"4 1 4 1
0 3
----
"|"4 1 4 1

Just provide the two values."
94|"4 0 2 1
0 3
----
"|"4 0 2 1

Just provide the two values."
95|"3 2 3 1
0 1
----
"|"3 2 3 1

Just provide the two values."
96|"0 1 4 3
1 3
----
"|"0 1 4 3

Just provide the two values."
97|"4 1 1 3
1 2
----
"|"4 1 1 3

Just provide the two values."
98|"3 1 0 0
0 2
----
"|"3 1 0 0

Just provide the two values."
99|"2 1 4 4
1 3
----
"|"2 1 4 4

Just provide the two values."
