|context|query
0|"2 0 4 2
0 2
----
"|"2 0 4 2

Just provide the two values."
1|"4 1 4 0
2 2
----
"|"4 1 4 0

Just provide the two values."
2|"4 0 0 4
1 1
----
"|"4 0 0 4

Just provide the two values."
3|"0 0 2 1
1 2
----
"|"0 0 2 1

Just provide the two values."
4|"4 1 0 3
3 3
----
"|"4 1 0 3

Just provide the two values."
5|"1 3 0 4
0 3
----
"|"1 3 0 4

Just provide the two values."
6|"3 3 2 3
2 2
----
"|"3 3 2 3

Just provide the two values."
7|"4 3 4 1
1 3
----
"|"4 3 4 1

Just provide the two values."
8|"1 4 0 2
0 3
----
"|"1 4 0 2

Just provide the two values."
9|"1 2 1 2
0 2
----
"|"1 2 1 2

Just provide the two values."
10|"1 0 4 2
0 3
----
"|"1 0 4 2

Just provide the two values."
11|"1 0 3 3
1 2
----
"|"1 0 3 3

Just provide the two values."
12|"2 2 0 1
0 2
----
"|"2 2 0 1

Just provide the two values."
13|"1 4 4 4
0 2
----
"|"1 4 4 4

Just provide the two values."
14|"4 1 0 0
2 2
----
"|"4 1 0 0

Just provide the two values."
15|"4 0 0 2
1 2
----
"|"4 0 0 2

Just provide the two values."
16|"2 2 0 2
0 1
----
"|"2 2 0 2

Just provide the two values."
17|"2 3 4 3
1 3
----
"|"2 3 4 3

Just provide the two values."
18|"4 3 4 1
1 3
----
"|"4 3 4 1

Just provide the two values."
19|"3 2 0 0
0 2
----
"|"3 2 0 0

Just provide the two values."
20|"4 4 0 0
1 1
----
"|"4 4 0 0

Just provide the two values."
21|"4 3 2 4
2 3
----
"|"4 3 2 4

Just provide the two values."
22|"4 2 2 2
2 2
----
"|"4 2 2 2

Just provide the two values."
23|"2 1 0 0
1 2
----
"|"2 1 0 0

Just provide the two values."
24|"4 4 0 2
1 2
----
"|"4 4 0 2

Just provide the two values."
25|"4 2 1 4
1 3
----
"|"4 2 1 4

Just provide the two values."
26|"3 3 1 1
0 2
----
"|"3 3 1 1

Just provide the two values."
27|"4 0 2 4
2 2
----
"|"4 0 2 4

Just provide the two values."
28|"2 2 3 3
1 2
----
"|"2 2 3 3

Just provide the two values."
29|"2 2 1 4
0 3
----
"|"2 2 1 4

Just provide the two values."
