|context|query
0|"4 3 1 0
0 2
----
"|"4 3 1 0

Just provide the two values."
1|"1 0 3 2
0 2
----
"|"1 0 3 2

Just provide the two values."
2|"4 0 2 1
0 2
----
"|"4 0 2 1

Just provide the two values."
3|"0 4 2 3
1 3
----
"|"0 4 2 3

Just provide the two values."
4|"2 0 0 1
0 1
----
"|"2 0 0 1

Just provide the two values."
5|"2 3 0 3
1 3
----
"|"2 3 0 3

Just provide the two values."
6|"2 2 4 2
2 2
----
"|"2 2 4 2

Just provide the two values."
7|"4 2 1 4
1 2
----
"|"4 2 1 4

Just provide the two values."
8|"3 2 2 2
2 2
----
"|"3 2 2 2

Just provide the two values."
9|"1 2 4 1
2 2
----
"|"1 2 4 1

Just provide the two values."
10|"1 2 1 0
1 1
----
"|"1 2 1 0

Just provide the two values."
11|"1 0 3 4
0 2
----
"|"1 0 3 4

Just provide the two values."
12|"3 3 1 0
1 2
----
"|"3 3 1 0

Just provide the two values."
13|"0 0 0 0
0 0
----
"|"0 0 0 0

Just provide the two values."
14|"0 4 2 0
0 2
----
"|"0 4 2 0

Just provide the two values."
15|"1 1 0 2
0 1
----
"|"1 1 0 2

Just provide the two values."
16|"4 2 2 3
2 3
----
"|"4 2 2 3

Just provide the two values."
17|"1 4 1 3
1 2
----
"|"1 4 1 3

Just provide the two values."
18|"1 1 1 0
0 0
----
"|"1 1 1 0

Just provide the two values."
19|"4 1 1 1
0 1
----
"|"4 1 1 1

Just provide the two values."
20|"1 2 4 2
2 2
----
"|"1 2 4 2

Just provide the two values."
21|"1 3 2 2
0 2
----
"|"1 3 2 2

Just provide the two values."
22|"2 4 3 1
0 3
----
"|"2 4 3 1

Just provide the two values."
23|"1 2 2 0
1 1
----
"|"1 2 2 0

Just provide the two values."
24|"0 0 0 2
0 1
----
"|"0 0 0 2

Just provide the two values."
25|"3 1 2 1
1 2
----
"|"3 1 2 1

Just provide the two values."
26|"2 3 0 2
0 2
----
"|"2 3 0 2

Just provide the two values."
27|"3 0 2 4
1 3
----
"|"3 0 2 4

Just provide the two values."
28|"3 3 1 0
1 2
----
"|"3 3 1 0

Just provide the two values."
29|"3 3 2 4
1 4
----
"|"3 3 2 4

Just provide the two values."
30|"3 0 4 2
2 3
----
"|"3 0 4 2

Just provide the two values."
31|"2 2 1 3
2 2
----
"|"2 2 1 3

Just provide the two values."
32|"1 0 3 1
0 1
----
"|"1 0 3 1

Just provide the two values."
33|"0 1 3 0
0 1
----
"|"0 1 3 0

Just provide the two values."
34|"3 1 2 2
1 2
----
"|"3 1 2 2

Just provide the two values."
35|"2 4 0 0
0 2
----
"|"2 4 0 0

Just provide the two values."
36|"3 3 4 0
2 3
----
"|"3 3 4 0

Just provide the two values."
37|"1 0 1 0
0 0
----
"|"1 0 1 0

Just provide the two values."
38|"1 2 4 4
2 2
----
"|"1 2 4 4

Just provide the two values."
39|"4 1 4 3
2 2
----
"|"4 1 4 3

Just provide the two values."
40|"1 0 3 3
1 2
----
"|"1 0 3 3

Just provide the two values."
41|"4 2 1 4
1 2
----
"|"4 2 1 4

Just provide the two values."
42|"0 2 1 4
1 2
----
"|"0 2 1 4

Just provide the two values."
43|"0 1 2 2
0 1
----
"|"0 1 2 2

Just provide the two values."
44|"2 4 4 4
1 2
----
"|"2 4 4 4

Just provide the two values."
45|"4 3 1 0
0 2
----
"|"4 3 1 0

Just provide the two values."
46|"2 4 3 2
0 3
----
"|"2 4 3 2

Just provide the two values."
47|"1 2 2 0
1 1
----
"|"1 2 2 0

Just provide the two values."
48|"2 2 0 4
1 2
----
"|"2 2 0 4

Just provide the two values."
49|"0 3 0 0
0 1
----
"|"0 3 0 0

Just provide the two values."
50|"1 3 0 0
0 1
----
"|"1 3 0 0

Just provide the two values."
51|"3 0 0 1
1 1
----
"|"3 0 0 1

Just provide the two values."
52|"3 4 2 1
1 3
----
"|"3 4 2 1

Just provide the two values."
53|"0 0 1 4
0 1
----
"|"0 0 1 4

Just provide the two values."
54|"2 2 3 3
2 3
----
"|"2 2 3 3

Just provide the two values."
55|"0 2 2 0
1 1
----
"|"0 2 2 0

Just provide the two values."
56|"4 4 0 4
0 1
----
"|"4 4 0 4

Just provide the two values."
57|"3 3 2 2
1 3
----
"|"3 3 2 2

Just provide the two values."
58|"1 0 4 4
1 1
----
"|"1 0 4 4

Just provide the two values."
59|"2 2 4 0
2 2
----
"|"2 2 4 0

Just provide the two values."
60|"2 0 0 2
0 1
----
"|"2 0 0 2

Just provide the two values."
61|"1 0 4 1
1 1
----
"|"1 0 4 1

Just provide the two values."
62|"2 2 3 3
2 3
----
"|"2 2 3 3

Just provide the two values."
63|"0 0 2 2
0 1
----
"|"0 0 2 2

Just provide the two values."
64|"2 1 2 3
1 2
----
"|"2 1 2 3

Just provide the two values."
65|"3 3 0 3
2 2
----
"|"3 3 0 3

Just provide the two values."
66|"3 1 2 0
1 2
----
"|"3 1 2 0

Just provide the two values."
67|"0 3 0 3
1 2
----
"|"0 3 0 3

Just provide the two values."
68|"3 1 2 1
1 2
----
"|"3 1 2 1

Just provide the two values."
69|"0 4 1 4
0 1
----
"|"0 4 1 4

Just provide the two values."
70|"4 2 3 1
1 3
----
"|"4 2 3 1

Just provide the two values."
71|"4 3 3 1
0 3
----
"|"4 3 3 1

Just provide the two values."
72|"4 1 3 2
0 3
----
"|"4 1 3 2

Just provide the two values."
73|"4 3 2 1
0 3
----
"|"4 3 2 1

Just provide the two values."
74|"4 0 1 0
0 1
----
"|"4 0 1 0

Just provide the two values."
75|"2 2 2 3
2 2
----
"|"2 2 2 3

Just provide the two values."
76|"2 0 0 3
1 2
----
"|"2 0 0 3

Just provide the two values."
77|"1 2 1 3
2 2
----
"|"1 2 1 3

Just provide the two values."
78|"3 0 3 2
1 3
----
"|"3 0 3 2

Just provide the two values."
79|"1 1 0 2
0 1
----
"|"1 1 0 2

Just provide the two values."
80|"3 3 3 0
1 2
----
"|"3 3 3 0

Just provide the two values."
81|"0 4 4 4
1 1
----
"|"0 4 4 4

Just provide the two values."
82|"4 0 1 0
0 1
----
"|"4 0 1 0

Just provide the two values."
83|"2 0 4 0
1 2
----
"|"2 0 4 0

Just provide the two values."
84|"0 1 1 4
0 1
----
"|"0 1 1 4

Just provide the two values."
85|"3 0 4 0
2 2
----
"|"3 0 4 0

Just provide the two values."
86|"0 1 1 1
0 0
----
"|"0 1 1 1

Just provide the two values."
87|"4 0 4 3
2 2
----
"|"4 0 4 3

Just provide the two values."
88|"0 1 4 4
1 1
----
"|"0 1 4 4

Just provide the two values."
89|"2 0 2 2
0 1
----
"|"2 0 2 2

Just provide the two values."
90|"4 1 1 1
0 1
----
"|"4 1 1 1

Just provide the two values."
91|"4 3 3 4
0 3
----
"|"4 3 3 4

Just provide the two values."
92|"2 1 4 2
1 2
----
"|"2 1 4 2

Just provide the two values."
93|"0 3 0 3
1 2
----
"|"0 3 0 3

Just provide the two values."
94|"4 4 3 1
0 2
----
"|"4 4 3 1

Just provide the two values."
95|"1 2 1 4
1 2
----
"|"1 2 1 4

Just provide the two values."
