|context|query
0|"0 2 4 1
3 3
----
"|"0 2 4 1

Just provide the two values."
1|"0 3 3 3
2 2
----
"|"0 3 3 3

Just provide the two values."
2|"1 1 0 2
0 2
----
"|"1 1 0 2

Just provide the two values."
3|"0 4 1 0
1 3
----
"|"0 4 1 0

Just provide the two values."
4|"3 4 2 4
0 2
----
"|"3 4 2 4

Just provide the two values."
5|"0 0 1 4
1 3
----
"|"0 0 1 4

Just provide the two values."
6|"3 1 0 3
0 3
----
"|"3 1 0 3

Just provide the two values."
7|"4 4 2 3
0 2
----
"|"4 4 2 3

Just provide the two values."
8|"3 1 0 3
0 3
----
"|"3 1 0 3

Just provide the two values."
9|"2 0 4 0
1 2
----
"|"2 0 4 0

Just provide the two values."
10|"3 0 1 2
0 3
----
"|"3 0 1 2

Just provide the two values."
11|"3 3 2 1
2 2
----
"|"3 3 2 1

Just provide the two values."
12|"3 4 3 3
0 2
----
"|"3 4 3 3

Just provide the two values."
13|"3 0 2 2
0 2
----
"|"3 0 2 2

Just provide the two values."
14|"1 2 1 4
0 2
----
"|"1 2 1 4

Just provide the two values."
15|"2 3 3 2
1 1
----
"|"2 3 3 2

Just provide the two values."
16|"4 0 2 4
0 2
----
"|"4 0 2 4

Just provide the two values."
17|"0 4 2 1
2 3
----
"|"0 4 2 1

Just provide the two values."
18|"0 4 3 0
1 3
----
"|"0 4 3 0

Just provide the two values."
19|"1 4 3 1
1 3
----
"|"1 4 3 1

Just provide the two values."
20|"2 3 1 3
1 2
----
"|"2 3 1 3

Just provide the two values."
21|"3 0 2 4
0 3
----
"|"3 0 2 4

Just provide the two values."
22|"4 0 3 0
0 3
----
"|"4 0 3 0

Just provide the two values."
23|"1 2 1 0
0 2
----
"|"1 2 1 0

Just provide the two values."
24|"1 3 3 0
1 3
----
"|"1 3 3 0

Just provide the two values."
25|"2 3 0 1
2 3
----
"|"2 3 0 1

Just provide the two values."
26|"2 3 0 3
1 2
----
"|"2 3 0 3

Just provide the two values."
27|"3 4 0 0
0 3
----
"|"3 4 0 0

Just provide the two values."
28|"2 0 3 0
0 2
----
"|"2 0 3 0

Just provide the two values."
29|"3 0 0 3
0 2
----
"|"3 0 0 3

Just provide the two values."
30|"0 4 1 0
1 3
----
"|"0 4 1 0

Just provide the two values."
31|"4 3 0 3
1 3
----
"|"4 3 0 3

Just provide the two values."
32|"3 0 2 2
0 2
----
"|"3 0 2 2

Just provide the two values."
33|"1 4 4 0
1 3
----
"|"1 4 4 0

Just provide the two values."
34|"2 1 4 2
1 2
----
"|"2 1 4 2

Just provide the two values."
35|"1 3 2 3
1 2
----
"|"1 3 2 3

Just provide the two values."
36|"0 3 2 4
2 3
----
"|"0 3 2 4

Just provide the two values."
37|"1 1 4 1
2 2
----
"|"1 1 4 1

Just provide the two values."
38|"0 1 2 3
1 3
----
"|"0 1 2 3

Just provide the two values."
39|"3 0 0 1
1 3
----
"|"3 0 0 1

Just provide the two values."
40|"3 3 0 0
1 2
----
"|"3 3 0 0

Just provide the two values."
41|"4 3 4 3
2 2
----
"|"4 3 4 3

Just provide the two values."
42|"0 1 1 0
1 2
----
"|"0 1 1 0

Just provide the two values."
43|"0 0 2 1
2 2
----
"|"0 0 2 1

Just provide the two values."
44|"4 2 0 3
0 3
----
"|"4 2 0 3

Just provide the two values."
45|"4 1 2 0
0 3
----
"|"4 1 2 0

Just provide the two values."
46|"0 3 2 2
2 2
----
"|"0 3 2 2

Just provide the two values."
47|"0 1 3 2
1 3
----
"|"0 1 3 2

Just provide the two values."
48|"1 1 2 2
0 1
----
"|"1 1 2 2

Just provide the two values."
49|"1 1 4 3
1 3
----
"|"1 1 4 3

Just provide the two values."
50|"1 3 2 3
1 2
----
"|"1 3 2 3

Just provide the two values."
