|context|query
0|"1 1 0 4
1 3
----
"|"1 1 0 4

Just provide the two values."
1|"3 1 1 4
0 2
----
"|"3 1 1 4

Just provide the two values."
2|"4 1 4 0
1 3
----
"|"4 1 4 0

Just provide the two values."
3|"4 2 1 3
0 3
----
"|"4 2 1 3

Just provide the two values."
4|"4 0 0 0
1 2
----
"|"4 0 0 0

Just provide the two values."
5|"3 1 2 1
1 2
----
"|"3 1 2 1

Just provide the two values."
6|"0 3 4 1
0 3
----
"|"0 3 4 1

Just provide the two values."
7|"0 1 2 1
1 3
----
"|"0 1 2 1

Just provide the two values."
8|"2 2 3 1
0 2
----
"|"2 2 3 1

Just provide the two values."
9|"0 3 2 4
1 3
----
"|"0 3 2 4

Just provide the two values."
10|"1 3 0 0
2 2
----
"|"1 3 0 0

Just provide the two values."
11|"1 2 3 0
2 3
----
"|"1 2 3 0

Just provide the two values."
12|"3 3 0 2
0 2
----
"|"3 3 0 2

Just provide the two values."
13|"1 1 4 3
1 2
----
"|"1 1 4 3

Just provide the two values."
14|"1 3 0 4
1 3
----
"|"1 3 0 4

Just provide the two values."
15|"1 4 3 1
2 2
----
"|"1 4 3 1

Just provide the two values."
16|"4 1 0 2
0 4
----
"|"4 1 0 2

Just provide the two values."
17|"0 4 1 0
2 3
----
"|"0 4 1 0

Just provide the two values."
18|"3 3 4 2
0 2
----
"|"3 3 4 2

Just provide the two values."
19|"1 0 0 4
1 3
----
"|"1 0 0 4

Just provide the two values."
20|"3 4 0 4
1 2
----
"|"3 4 0 4

Just provide the two values."
21|"3 0 4 0
1 2
----
"|"3 0 4 0

Just provide the two values."
22|"2 3 1 2
0 2
----
"|"2 3 1 2

Just provide the two values."
23|"1 4 1 4
2 2
----
"|"1 4 1 4

Just provide the two values."
24|"3 4 0 3
1 2
----
"|"3 4 0 3

Just provide the two values."
25|"1 2 4 2
1 3
----
"|"1 2 4 2

Just provide the two values."
26|"0 0 4 1
0 3
----
"|"0 0 4 1

Just provide the two values."
27|"1 0 1 2
1 3
----
"|"1 0 1 2

Just provide the two values."
28|"1 3 3 0
2 2
----
"|"1 3 3 0

Just provide the two values."
29|"1 1 3 3
1 1
----
"|"1 1 3 3

Just provide the two values."
30|"3 1 4 3
0 2
----
"|"3 1 4 3

Just provide the two values."
31|"1 2 0 4
1 4
----
"|"1 2 0 4

Just provide the two values."
32|"4 1 0 1
0 3
----
"|"4 1 0 1

Just provide the two values."
33|"0 4 0 1
1 3
----
"|"0 4 0 1

Just provide the two values."
34|"3 1 1 4
0 2
----
"|"3 1 1 4

Just provide the two values."
35|"0 0 0 1
0 2
----
"|"0 0 0 1

Just provide the two values."
36|"4 1 3 2
0 3
----
"|"4 1 3 2

Just provide the two values."
37|"2 4 4 3
1 2
----
"|"2 4 4 3

Just provide the two values."
38|"1 3 1 2
1 2
----
"|"1 3 1 2

Just provide the two values."
39|"0 0 0 1
0 2
----
"|"0 0 0 1

Just provide the two values."
40|"3 0 4 2
0 3
----
"|"3 0 4 2

Just provide the two values."
41|"1 3 2 0
3 3
----
"|"1 3 2 0

Just provide the two values."
42|"2 0 4 1
0 4
----
"|"2 0 4 1

Just provide the two values."
43|"2 4 2 1
2 3
----
"|"2 4 2 1

Just provide the two values."
44|"4 2 1 4
0 3
----
"|"4 2 1 4

Just provide the two values."
45|"2 4 2 1
2 3
----
"|"2 4 2 1

Just provide the two values."
46|"4 1 1 3
0 2
----
"|"4 1 1 3

Just provide the two values."
47|"3 1 3 0
1 2
----
"|"3 1 3 0

Just provide the two values."
48|"4 0 4 0
1 2
----
"|"4 0 4 0

Just provide the two values."
49|"4 3 3 2
0 2
----
"|"4 3 3 2

Just provide the two values."
50|"1 1 3 1
1 1
----
"|"1 1 3 1

Just provide the two values."
51|"1 0 2 1
2 3
----
"|"1 0 2 1

Just provide the two values."
52|"2 4 1 3
1 3
----
"|"2 4 1 3

Just provide the two values."
53|"1 3 1 3
1 1
----
"|"1 3 1 3

Just provide the two values."
54|"2 4 1 2
1 3
----
"|"2 4 1 2

Just provide the two values."
55|"3 2 1 3
0 2
----
"|"3 2 1 3

Just provide the two values."
56|"0 3 4 1
0 3
----
"|"0 3 4 1

Just provide the two values."
57|"4 4 4 2
1 2
----
"|"4 4 4 2

Just provide the two values."
58|"2 4 2 2
2 2
----
"|"2 4 2 2

Just provide the two values."
59|"0 4 4 2
1 3
----
"|"0 4 4 2

Just provide the two values."
60|"4 0 3 0
1 2
----
"|"4 0 3 0

Just provide the two values."
61|"0 2 2 0
2 2
----
"|"0 2 2 0

Just provide the two values."
62|"4 3 3 2
0 2
----
"|"4 3 3 2

Just provide the two values."
63|"1 2 2 4
2 3
----
"|"1 2 2 4

Just provide the two values."
64|"4 3 4 4
0 1
----
"|"4 3 4 4

Just provide the two values."
65|"3 2 3 2
0 1
----
"|"3 2 3 2

Just provide the two values."
66|"2 2 3 1
0 2
----
"|"2 2 3 1

Just provide the two values."
67|"2 3 1 1
0 2
----
"|"2 3 1 1

Just provide the two values."
68|"3 3 1 2
0 2
----
"|"3 3 1 2

Just provide the two values."
69|"2 2 2 4
1 2
----
"|"2 2 2 4

Just provide the two values."
70|"3 4 2 3
2 2
----
"|"3 4 2 3

Just provide the two values."
71|"0 4 2 1
2 4
----
"|"0 4 2 1

Just provide the two values."
72|"1 1 0 2
1 3
----
"|"1 1 0 2

Just provide the two values."
73|"3 3 0 0
1 1
----
"|"3 3 0 0

Just provide the two values."
74|"2 0 2 2
1 2
----
"|"2 0 2 2

Just provide the two values."
75|"2 3 0 4
0 3
----
"|"2 3 0 4

Just provide the two values."
