|context|query
0|"4 3 4 1
1 1
----
"|"4 3 4 1

Just provide the two values."
1|"2 2 0 3
1 3
----
"|"2 2 0 3

Just provide the two values."
2|"4 1 4 2
1 2
----
"|"4 1 4 2

Just provide the two values."
3|"1 1 3 2
0 1
----
"|"1 1 3 2

Just provide the two values."
4|"2 3 4 1
0 2
----
"|"2 3 4 1

Just provide the two values."
5|"4 4 1 0
2 2
----
"|"4 4 1 0

Just provide the two values."
6|"2 2 0 0
2 3
----
"|"2 2 0 0

Just provide the two values."
7|"0 2 1 2
1 3
----
"|"0 2 1 2

Just provide the two values."
8|"3 1 3 4
0 1
----
"|"3 1 3 4

Just provide the two values."
9|"0 4 4 3
0 2
----
"|"0 4 4 3

Just provide the two values."
10|"0 2 0 3
1 2
----
"|"0 2 0 3

Just provide the two values."
11|"0 1 1 3
0 1
----
"|"0 1 1 3

Just provide the two values."
12|"1 0 1 0
1 1
----
"|"1 0 1 0

Just provide the two values."
13|"3 1 2 0
2 2
----
"|"3 1 2 0

Just provide the two values."
14|"0 0 3 1
0 1
----
"|"0 0 3 1

Just provide the two values."
15|"3 2 3 4
1 2
----
"|"3 2 3 4

Just provide the two values."
16|"3 2 4 3
1 2
----
"|"3 2 4 3

Just provide the two values."
17|"2 0 3 4
0 3
----
"|"2 0 3 4

Just provide the two values."
18|"3 0 3 3
0 1
----
"|"3 0 3 3

Just provide the two values."
19|"2 1 2 0
2 3
----
"|"2 1 2 0

Just provide the two values."
20|"2 0 2 2
1 3
----
"|"2 0 2 2

Just provide the two values."
21|"1 4 1 3
0 1
----
"|"1 4 1 3

Just provide the two values."
22|"1 2 0 1
1 2
----
"|"1 2 0 1

Just provide the two values."
23|"4 1 1 4
1 1
----
"|"4 1 1 4

Just provide the two values."
24|"4 2 0 4
2 3
----
"|"4 2 0 4

Just provide the two values."
25|"2 3 2 0
2 3
----
"|"2 3 2 0

Just provide the two values."
26|"2 3 3 1
0 1
----
"|"2 3 3 1

Just provide the two values."
27|"4 3 3 0
2 2
----
"|"4 3 3 0

Just provide the two values."
28|"4 4 2 3
2 2
----
"|"4 4 2 3

Just provide the two values."
29|"2 0 3 1
0 2
----
"|"2 0 3 1

Just provide the two values."
30|"3 2 3 2
1 2
----
"|"3 2 3 2

Just provide the two values."
31|"0 2 3 0
2 2
----
"|"0 2 3 0

Just provide the two values."
32|"0 3 0 2
0 2
----
"|"0 3 0 2

Just provide the two values."
33|"1 2 3 4
1 2
----
"|"1 2 3 4

Just provide the two values."
34|"0 1 3 1
0 1
----
"|"0 1 3 1

Just provide the two values."
35|"0 1 1 3
0 1
----
"|"0 1 1 3

Just provide the two values."
36|"2 3 3 4
0 2
----
"|"2 3 3 4

Just provide the two values."
37|"3 3 1 4
0 1
----
"|"3 3 1 4

Just provide the two values."
38|"3 3 1 0
1 1
----
"|"3 3 1 0

Just provide the two values."
39|"2 1 4 3
0 2
----
"|"2 1 4 3

Just provide the two values."
40|"0 1 4 3
0 2
----
"|"0 1 4 3

Just provide the two values."
41|"4 4 0 1
1 2
----
"|"4 4 0 1

Just provide the two values."
42|"2 4 1 3
0 2
----
"|"2 4 1 3

Just provide the two values."
43|"3 4 1 3
0 1
----
"|"3 4 1 3

Just provide the two values."
44|"0 1 2 0
2 2
----
"|"0 1 2 0

Just provide the two values."
45|"4 3 2 4
2 2
----
"|"4 3 2 4

Just provide the two values."
46|"2 2 2 4
2 3
----
"|"2 2 2 4

Just provide the two values."
47|"3 4 2 1
1 2
----
"|"3 4 2 1

Just provide the two values."
48|"2 1 1 0
1 2
----
"|"2 1 1 0

Just provide the two values."
49|"0 0 0 4
0 2
----
"|"0 0 0 4

Just provide the two values."
50|"1 0 4 4
0 2
----
"|"1 0 4 4

Just provide the two values."
51|"3 1 4 3
0 1
----
"|"3 1 4 3

Just provide the two values."
52|"2 0 0 0
1 2
----
"|"2 0 0 0

Just provide the two values."
53|"3 2 0 1
1 2
----
"|"3 2 0 1

Just provide the two values."
54|"1 0 4 2
0 3
----
"|"1 0 4 2

Just provide the two values."
55|"0 2 4 2
1 4
----
"|"0 2 4 2

Just provide the two values."
56|"1 0 1 1
0 1
----
"|"1 0 1 1

Just provide the two values."
57|"2 3 3 0
1 2
----
"|"2 3 3 0

Just provide the two values."
58|"1 0 4 0
1 2
----
"|"1 0 4 0

Just provide the two values."
59|"0 3 1 3
0 1
----
"|"0 3 1 3

Just provide the two values."
60|"1 1 0 2
0 2
----
"|"1 1 0 2

Just provide the two values."
61|"3 3 2 2
1 2
----
"|"3 3 2 2

Just provide the two values."
62|"2 0 1 1
0 2
----
"|"2 0 1 1

Just provide the two values."
63|"4 4 4 0
2 2
----
"|"4 4 4 0

Just provide the two values."
64|"2 1 4 3
0 2
----
"|"2 1 4 3

Just provide the two values."
65|"2 2 3 2
1 2
----
"|"2 2 3 2

Just provide the two values."
66|"2 3 1 3
0 1
----
"|"2 3 1 3

Just provide the two values."
67|"0 0 1 3
0 1
----
"|"0 0 1 3

Just provide the two values."
68|"1 1 2 1
1 1
----
"|"1 1 2 1

Just provide the two values."
69|"4 2 2 2
3 3
----
"|"4 2 2 2

Just provide the two values."
70|"4 4 3 4
1 1
----
"|"4 4 3 4

Just provide the two values."
71|"1 0 0 4
0 2
----
"|"1 0 0 4

Just provide the two values."
72|"0 0 1 3
0 1
----
"|"0 0 1 3

Just provide the two values."
73|"0 3 4 3
0 2
----
"|"0 3 4 3

Just provide the two values."
74|"4 2 3 2
2 3
----
"|"4 2 3 2

Just provide the two values."
75|"2 1 3 1
0 1
----
"|"2 1 3 1

Just provide the two values."
76|"4 3 3 0
2 2
----
"|"4 3 3 0

Just provide the two values."
77|"0 3 2 3
1 2
----
"|"0 3 2 3

Just provide the two values."
78|"0 4 2 2
1 4
----
"|"0 4 2 2

Just provide the two values."
79|"2 4 1 1
0 2
----
"|"2 4 1 1

Just provide the two values."
80|"3 1 2 0
2 2
----
"|"3 1 2 0

Just provide the two values."
81|"4 1 0 0
2 2
----
"|"4 1 0 0

Just provide the two values."
82|"1 1 1 4
0 1
----
"|"1 1 1 4

Just provide the two values."
83|"3 3 1 0
1 1
----
"|"3 3 1 0

Just provide the two values."
84|"4 4 2 4
2 2
----
"|"4 4 2 4

Just provide the two values."
85|"2 1 0 2
0 3
----
"|"2 1 0 2

Just provide the two values."
86|"3 2 1 2
1 2
----
"|"3 2 1 2

Just provide the two values."
87|"4 4 1 4
1 1
----
"|"4 4 1 4

Just provide the two values."
88|"0 1 1 1
0 1
----
"|"0 1 1 1

Just provide the two values."
89|"3 1 3 0
1 1
----
"|"3 1 3 0

Just provide the two values."
90|"3 3 2 3
1 1
----
"|"3 3 2 3

Just provide the two values."
91|"2 1 4 2
0 3
----
"|"2 1 4 2

Just provide the two values."
92|"3 4 1 0
1 2
----
"|"3 4 1 0

Just provide the two values."
93|"0 1 2 0
2 2
----
"|"0 1 2 0

Just provide the two values."
94|"3 4 2 1
1 2
----
"|"3 4 2 1

Just provide the two values."
95|"3 1 0 0
1 1
----
"|"3 1 0 0

Just provide the two values."
96|"3 4 3 3
0 1
----
"|"3 4 3 3

Just provide the two values."
97|"4 4 0 1
1 2
----
"|"4 4 0 1

Just provide the two values."
98|"3 3 2 4
1 2
----
"|"3 3 2 4

Just provide the two values."
99|"0 2 4 2
1 4
----
"|"0 2 4 2

Just provide the two values."
