|context|query
0|"4 2 3 0
1 1
----
"|"4 2 3 0

Just provide the two values."
1|"0 1 3 4
1 1
----
"|"0 1 3 4

Just provide the two values."
2|"1 4 4 2
0 0
----
"|"1 4 4 2

Just provide the two values."
3|"0 2 4 1
0 0
----
"|"0 2 4 1

Just provide the two values."
4|"4 0 3 1
1 1
----
"|"4 0 3 1

Just provide the two values."
5|"1 1 4 3
1 1
----
"|"1 1 4 3

Just provide the two values."
6|"4 0 1 2
0 0
----
"|"4 0 1 2

Just provide the two values."
7|"2 0 3 4
1 1
----
"|"2 0 3 4

Just provide the two values."
8|"2 3 0 4
1 1
----
"|"2 3 0 4

Just provide the two values."
9|"4 0 1 0
0 0
----
"|"4 0 1 0

Just provide the two values."
10|"0 2 1 1
0 0
----
"|"0 2 1 1

Just provide the two values."
11|"1 2 1 0
0 0
----
"|"1 2 1 0

Just provide the two values."
12|"2 1 4 1
0 0
----
"|"2 1 4 1

Just provide the two values."
13|"2 2 4 3
1 1
----
"|"2 2 4 3

Just provide the two values."
14|"1 0 4 1
0 0
----
"|"1 0 4 1

Just provide the two values."
15|"3 3 2 1
2 2
----
"|"3 3 2 1

Just provide the two values."
16|"2 3 1 1
1 1
----
"|"2 3 1 1

Just provide the two values."
17|"3 4 0 2
1 1
----
"|"3 4 0 2

Just provide the two values."
18|"4 2 3 4
1 1
----
"|"4 2 3 4

Just provide the two values."
19|"4 2 0 0
0 0
----
"|"4 2 0 0

Just provide the two values."
20|"2 0 1 3
1 1
----
"|"2 0 1 3

Just provide the two values."
21|"4 1 4 3
1 1
----
"|"4 1 4 3

Just provide the two values."
22|"0 4 2 0
0 0
----
"|"0 4 2 0

Just provide the two values."
23|"3 3 4 1
2 2
----
"|"3 3 4 1

Just provide the two values."
24|"3 0 1 0
1 1
----
"|"3 0 1 0

Just provide the two values."
25|"0 1 4 1
0 0
----
"|"0 1 4 1

Just provide the two values."
26|"1 1 1 3
1 1
----
"|"1 1 1 3

Just provide the two values."
27|"4 2 1 0
0 0
----
"|"4 2 1 0

Just provide the two values."
28|"2 1 3 4
1 1
----
"|"2 1 3 4

Just provide the two values."
29|"3 0 1 0
1 1
----
"|"3 0 1 0

Just provide the two values."
30|"3 3 1 3
3 3
----
"|"3 3 1 3

Just provide the two values."
31|"0 0 0 0
0 0
----
"|"0 0 0 0

Just provide the two values."
32|"2 1 0 0
0 0
----
"|"2 1 0 0

Just provide the two values."
33|"2 3 4 1
1 1
----
"|"2 3 4 1

Just provide the two values."
34|"1 0 0 1
0 0
----
"|"1 0 0 1

Just provide the two values."
35|"3 0 1 1
1 1
----
"|"3 0 1 1

Just provide the two values."
36|"1 2 2 3
1 1
----
"|"1 2 2 3

Just provide the two values."
37|"1 4 4 1
0 0
----
"|"1 4 4 1

Just provide the two values."
38|"4 2 0 1
0 0
----
"|"4 2 0 1

Just provide the two values."
39|"1 0 3 1
1 1
----
"|"1 0 3 1

Just provide the two values."
40|"2 1 2 3
1 1
----
"|"2 1 2 3

Just provide the two values."
41|"2 3 2 4
1 1
----
"|"2 3 2 4

Just provide the two values."
42|"2 4 1 4
0 0
----
"|"2 4 1 4

Just provide the two values."
43|"1 1 4 1
0 0
----
"|"1 1 4 1

Just provide the two values."
44|"3 0 1 1
1 1
----
"|"3 0 1 1

Just provide the two values."
45|"2 3 3 0
2 2
----
"|"2 3 3 0

Just provide the two values."
46|"0 1 0 0
0 0
----
"|"0 1 0 0

Just provide the two values."
47|"4 1 3 0
1 1
----
"|"4 1 3 0

Just provide the two values."
48|"2 4 1 4
0 0
----
"|"2 4 1 4

Just provide the two values."
49|"4 3 0 2
1 1
----
"|"4 3 0 2

Just provide the two values."
50|"3 1 0 0
1 1
----
"|"3 1 0 0

Just provide the two values."
51|"2 2 3 2
1 1
----
"|"2 2 3 2

Just provide the two values."
52|"4 1 1 4
0 0
----
"|"4 1 1 4

Just provide the two values."
53|"0 1 0 2
0 0
----
"|"0 1 0 2

Just provide the two values."
54|"2 4 2 4
0 0
----
"|"2 4 2 4

Just provide the two values."
55|"2 2 4 4
0 0
----
"|"2 2 4 4

Just provide the two values."
56|"3 4 1 4
1 1
----
"|"3 4 1 4

Just provide the two values."
57|"3 0 1 3
2 2
----
"|"3 0 1 3

Just provide the two values."
58|"0 3 0 1
1 1
----
"|"0 3 0 1

Just provide the two values."
59|"2 3 2 3
2 2
----
"|"2 3 2 3

Just provide the two values."
60|"4 3 2 2
1 1
----
"|"4 3 2 2

Just provide the two values."
61|"3 4 1 0
1 1
----
"|"3 4 1 0

Just provide the two values."
62|"3 0 0 2
1 1
----
"|"3 0 0 2

Just provide the two values."
63|"2 3 0 1
1 1
----
"|"2 3 0 1

Just provide the two values."
64|"1 2 1 3
1 1
----
"|"1 2 1 3

Just provide the two values."
65|"4 2 1 3
1 1
----
"|"4 2 1 3

Just provide the two values."
66|"3 4 3 4
2 2
----
"|"3 4 3 4

Just provide the two values."
67|"2 4 4 4
0 0
----
"|"2 4 4 4

Just provide the two values."
68|"0 0 0 3
1 1
----
"|"0 0 0 3

Just provide the two values."
69|"4 2 4 2
0 0
----
"|"4 2 4 2

Just provide the two values."
70|"0 0 0 0
0 0
----
"|"0 0 0 0

Just provide the two values."
71|"4 4 0 3
1 1
----
"|"4 4 0 3

Just provide the two values."
72|"0 2 3 1
1 1
----
"|"0 2 3 1

Just provide the two values."
73|"0 1 2 4
0 0
----
"|"0 1 2 4

Just provide the two values."
74|"1 3 1 3
2 2
----
"|"1 3 1 3

Just provide the two values."
75|"0 0 0 3
1 1
----
"|"0 0 0 3

Just provide the two values."
76|"3 2 3 1
2 2
----
"|"3 2 3 1

Just provide the two values."
77|"0 3 1 3
2 2
----
"|"0 3 1 3

Just provide the two values."
78|"2 4 2 0
0 0
----
"|"2 4 2 0

Just provide the two values."
79|"1 0 4 3
1 1
----
"|"1 0 4 3

Just provide the two values."
80|"3 2 0 4
1 1
----
"|"3 2 0 4

Just provide the two values."
81|"2 1 0 1
0 0
----
"|"2 1 0 1

Just provide the two values."
82|"0 4 2 3
1 1
----
"|"0 4 2 3

Just provide the two values."
83|"1 0 2 4
0 0
----
"|"1 0 2 4

Just provide the two values."
84|"3 0 2 4
1 1
----
"|"3 0 2 4

Just provide the two values."
85|"4 1 1 4
0 0
----
"|"4 1 1 4

Just provide the two values."
86|"1 2 4 3
1 1
----
"|"1 2 4 3

Just provide the two values."
87|"3 2 4 3
2 2
----
"|"3 2 4 3

Just provide the two values."
88|"0 4 2 3
1 1
----
"|"0 4 2 3

Just provide the two values."
89|"3 4 0 1
1 1
----
"|"3 4 0 1

Just provide the two values."
90|"3 0 4 1
1 1
----
"|"3 0 4 1

Just provide the two values."
91|"2 4 2 3
1 1
----
"|"2 4 2 3

Just provide the two values."
92|"3 4 4 3
2 2
----
"|"3 4 4 3

Just provide the two values."
93|"4 3 0 1
1 1
----
"|"4 3 0 1

Just provide the two values."
94|"2 2 3 4
1 1
----
"|"2 2 3 4

Just provide the two values."
95|"3 1 2 0
1 1
----
"|"3 1 2 0

Just provide the two values."
96|"3 1 4 1
1 1
----
"|"3 1 4 1

Just provide the two values."
97|"2 2 1 1
0 0
----
"|"2 2 1 1

Just provide the two values."
98|"1 2 0 1
0 0
----
"|"1 2 0 1

Just provide the two values."
99|"3 3 2 3
3 3
----
"|"3 3 2 3

Just provide the two values."
