|context|query
0|"0 0 4 4
1 2
----
"|"0 0 4 4

Just provide the two values."
1|"4 0 3 1
2 2
----
"|"4 0 3 1

Just provide the two values."
2|"4 0 4 2
1 3
----
"|"4 0 4 2

Just provide the two values."
3|"2 0 2 1
0 1
----
"|"2 0 2 1

Just provide the two values."
4|"3 4 1 4
1 3
----
"|"3 4 1 4

Just provide the two values."
5|"4 2 4 2
2 3
----
"|"4 2 4 2

Just provide the two values."
6|"4 2 4 4
3 3
----
"|"4 2 4 4

Just provide the two values."
7|"2 3 2 3
0 2
----
"|"2 3 2 3

Just provide the two values."
8|"1 4 1 0
0 1
----
"|"1 4 1 0

Just provide the two values."
9|"2 1 0 2
0 1
----
"|"2 1 0 2

Just provide the two values."
10|"2 2 4 0
1 2
----
"|"2 2 4 0

Just provide the two values."
11|"2 1 3 4
2 3
----
"|"2 1 3 4

Just provide the two values."
12|"3 0 0 3
0 1
----
"|"3 0 0 3

Just provide the two values."
13|"2 4 4 1
0 3
----
"|"2 4 4 1

Just provide the two values."
14|"0 2 1 2
1 1
----
"|"0 2 1 2

Just provide the two values."
15|"2 2 3 3
2 2
----
"|"2 2 3 3

Just provide the two values."
16|"4 0 0 4
2 2
----
"|"4 0 0 4

Just provide the two values."
17|"2 1 1 2
0 1
----
"|"2 1 1 2

Just provide the two values."
18|"0 0 4 0
0 1
----
"|"0 0 4 0

Just provide the two values."
19|"3 3 3 2
1 2
----
"|"3 3 3 2

Just provide the two values."
20|"1 0 2 1
0 1
----
"|"1 0 2 1

Just provide the two values."
21|"2 2 0 3
1 2
----
"|"2 2 0 3

Just provide the two values."
22|"4 3 2 0
1 3
----
"|"4 3 2 0

Just provide the two values."
23|"2 3 1 0
0 2
----
"|"2 3 1 0

Just provide the two values."
24|"4 1 3 0
2 2
----
"|"4 1 3 0

Just provide the two values."
25|"0 0 1 1
0 0
----
"|"0 0 1 1

Just provide the two values."
26|"3 1 4 1
0 2
----
"|"3 1 4 1

Just provide the two values."
27|"1 3 1 1
0 1
----
"|"1 3 1 1

Just provide the two values."
28|"4 1 0 0
1 1
----
"|"4 1 0 0

Just provide the two values."
29|"3 2 0 0
1 2
----
"|"3 2 0 0

Just provide the two values."
30|"3 3 3 3
1 1
----
"|"3 3 3 3

Just provide the two values."
31|"1 3 2 2
0 2
----
"|"1 3 2 2

Just provide the two values."
32|"0 0 3 0
1 1
----
"|"0 0 3 0

Just provide the two values."
33|"1 1 4 2
0 2
----
"|"1 1 4 2

Just provide the two values."
34|"2 3 1 2
0 2
----
"|"2 3 1 2

Just provide the two values."
35|"3 2 2 3
1 2
----
"|"3 2 2 3

Just provide the two values."
