|context|query
0|"3 3 1 3 1 1 4 4
1 4
----
"|"3 3 1 3 1 1 4 4

Just provide the two values."
1|"4 1 2 1 3 1 1 2
2 3
----
"|"4 1 2 1 3 1 1 2

Just provide the two values."
2|"3 2 4 2 4 2 2 3
2 3
----
"|"3 2 4 2 4 2 2 3

Just provide the two values."
3|"4 0 3 0 0 0 3 0
1 5
----
"|"4 0 3 0 0 0 3 0

Just provide the two values."
4|"1 4 1 4 0 2 0 1
0 4
----
"|"1 4 1 4 0 2 0 1

Just provide the two values."
5|"1 2 4 2 0 1 2 1
1 3
----
"|"1 2 4 2 0 1 2 1

Just provide the two values."
6|"4 4 4 3 4 2 0 4
0 3
----
"|"4 4 4 3 4 2 0 4

Just provide the two values."
7|"4 4 2 2 1 3 2 0
1 4
----
"|"4 4 2 2 1 3 2 0

Just provide the two values."
8|"0 0 1 3 4 3 4 0
1 6
----
"|"0 0 1 3 4 3 4 0

Just provide the two values."
9|"4 0 0 0 1 0 4 3
3 5
----
"|"4 0 0 0 1 0 4 3

Just provide the two values."
10|"3 2 0 2 2 1 2 1
2 4
----
"|"3 2 0 2 2 1 2 1

Just provide the two values."
11|"2 3 2 3 3 2 4 0
2 5
----
"|"2 3 2 3 3 2 4 0

Just provide the two values."
12|"2 3 1 1 4 4 4 1
1 3
----
"|"2 3 1 1 4 4 4 1

Just provide the two values."
13|"1 1 1 3 3 2 1 2
2 4
----
"|"1 1 1 3 3 2 1 2

Just provide the two values."
14|"0 3 1 1 4 0 4 1
3 4
----
"|"0 3 1 1 4 0 4 1

Just provide the two values."
15|"2 2 0 0 1 0 0 0
2 5
----
"|"2 2 0 0 1 0 0 0

Just provide the two values."
16|"2 3 4 4 4 0 0 4
2 4
----
"|"2 3 4 4 4 0 0 4

Just provide the two values."
17|"3 1 3 0 3 1 1 2
2 6
----
"|"3 1 3 0 3 1 1 2

Just provide the two values."
18|"3 2 4 2 3 2 1 4
3 4
----
"|"3 2 4 2 3 2 1 4

Just provide the two values."
19|"3 4 3 4 4 4 0 1
0 4
----
"|"3 4 3 4 4 4 0 1

Just provide the two values."
20|"0 3 0 2 3 2 3 1
5 7
----
"|"0 3 0 2 3 2 3 1

Just provide the two values."
21|"1 1 1 3 1 2 0 3
1 5
----
"|"1 1 1 3 1 2 0 3

Just provide the two values."
22|"0 2 0 4 2 3 2 2
2 4
----
"|"0 2 0 4 2 3 2 2

Just provide the two values."
23|"1 3 4 0 4 3 0 0
1 6
----
"|"1 3 4 0 4 3 0 0

Just provide the two values."
24|"2 0 4 3 4 0 0 1
1 6
----
"|"2 0 4 3 4 0 0 1

Just provide the two values."
25|"0 3 0 3 0 2 1 2
4 7
----
"|"0 3 0 3 0 2 1 2

Just provide the two values."
26|"1 1 1 3 0 0 4 3
2 5
----
"|"1 1 1 3 0 0 4 3

Just provide the two values."
27|"1 4 4 3 0 0 1 1
2 4
----
"|"1 4 4 3 0 0 1 1

Just provide the two values."
28|"0 3 3 4 1 3 2 0
2 7
----
"|"0 3 3 4 1 3 2 0

Just provide the two values."
29|"3 4 1 3 0 3 3 0
0 6
----
"|"3 4 1 3 0 3 3 0

Just provide the two values."
30|"1 0 3 3 2 0 2 3
2 7
----
"|"1 0 3 3 2 0 2 3

Just provide the two values."
31|"4 4 1 3 3 4 4 4
1 3
----
"|"4 4 1 3 3 4 4 4

Just provide the two values."
32|"1 3 4 3 1 4 1 1
2 3
----
"|"1 3 4 3 1 4 1 1

Just provide the two values."
33|"2 2 0 4 2 0 1 2
3 4
----
"|"2 2 0 4 2 0 1 2

Just provide the two values."
34|"2 3 0 3 2 1 4 0
2 6
----
"|"2 3 0 3 2 1 4 0

Just provide the two values."
35|"3 4 4 3 0 1 4 1
0 4
----
"|"3 4 4 3 0 1 4 1

Just provide the two values."
36|"1 1 3 2 4 3 0 4
1 5
----
"|"1 1 3 2 4 3 0 4

Just provide the two values."
37|"2 1 1 1 3 4 0 4
1 4
----
"|"2 1 1 1 3 4 0 4

Just provide the two values."
38|"1 1 0 2 4 4 0 0
2 5
----
"|"1 1 0 2 4 4 0 0

Just provide the two values."
39|"1 1 0 4 3 3 1 2
3 5
----
"|"1 1 0 4 3 3 1 2

Just provide the two values."
40|"4 3 2 2 4 2 3 4
2 3
----
"|"4 3 2 2 4 2 3 4

Just provide the two values."
41|"3 2 0 2 2 1 3 0
2 6
----
"|"3 2 0 2 2 1 3 0

Just provide the two values."
42|"3 0 1 0 3 0 1 2
3 7
----
"|"3 0 1 0 3 0 1 2

Just provide the two values."
43|"0 4 2 3 2 3 0 1
1 6
----
"|"0 4 2 3 2 3 0 1

Just provide the two values."
