|context|query
0|"0 1 2 2 1 2 0 0
2 4
----
"|"0 1 2 2 1 2 0 0

Just provide the two values."
1|"0 0 3 1 4 2 3 3
1 7
----
"|"0 0 3 1 4 2 3 3

Just provide the two values."
2|"1 3 1 3 4 4 2 3
2 6
----
"|"1 3 1 3 4 4 2 3

Just provide the two values."
3|"3 4 4 0 3 4 1 3
0 6
----
"|"3 4 4 0 3 4 1 3

Just provide the two values."
4|"1 0 4 0 1 4 2 0
1 4
----
"|"1 0 4 0 1 4 2 0

Just provide the two values."
5|"1 4 1 1 2 0 2 2
2 5
----
"|"1 4 1 1 2 0 2 2

Just provide the two values."
6|"4 0 1 2 1 3 4 4
2 5
----
"|"4 0 1 2 1 3 4 4

Just provide the two values."
7|"2 3 3 0 1 4 1 3
2 7
----
"|"2 3 3 0 1 4 1 3

Just provide the two values."
8|"0 2 1 1 3 3 4 0
0 6
----
"|"0 2 1 1 3 3 4 0

Just provide the two values."
9|"4 0 0 3 1 0 4 3
4 5
----
"|"4 0 0 3 1 0 4 3

Just provide the two values."
10|"4 0 1 1 3 2 4 0
1 5
----
"|"4 0 1 1 3 2 4 0

Just provide the two values."
11|"0 2 3 2 3 4 1 1
0 7
----
"|"0 2 3 2 3 4 1 1

Just provide the two values."
12|"1 1 1 4 4 2 3 3
1 5
----
"|"1 1 1 4 4 2 3 3

Just provide the two values."
13|"1 4 0 1 4 1 2 3
0 5
----
"|"1 4 0 1 4 1 2 3

Just provide the two values."
14|"4 2 1 3 2 2 1 3
2 6
----
"|"4 2 1 3 2 2 1 3

Just provide the two values."
15|"0 1 0 0 0 2 1 2
1 4
----
"|"0 1 0 0 0 2 1 2

Just provide the two values."
16|"0 1 4 3 2 0 3 4
3 6
----
"|"0 1 4 3 2 0 3 4

Just provide the two values."
17|"4 1 4 4 0 3 4 0
1 4
----
"|"4 1 4 4 0 3 4 0

Just provide the two values."
18|"0 1 2 1 0 0 2 1
2 4
----
"|"0 1 2 1 0 0 2 1

Just provide the two values."
19|"4 4 4 3 3 2 4 0
2 5
----
"|"4 4 4 3 3 2 4 0

Just provide the two values."
20|"1 2 1 4 1 3 4 4
1 4
----
"|"1 2 1 4 1 3 4 4

Just provide the two values."
21|"1 0 3 3 1 1 2 1
2 5
----
"|"1 0 3 3 1 1 2 1

Just provide the two values."
22|"0 2 1 3 4 1 3 2
3 7
----
"|"0 2 1 3 4 1 3 2

Just provide the two values."
23|"1 1 1 3 2 2 4 3
1 6
----
"|"1 1 1 3 2 2 4 3

Just provide the two values."
24|"0 2 0 1 4 4 1 4
0 4
----
"|"0 2 0 1 4 4 1 4

Just provide the two values."
25|"3 1 4 3 4 1 4 2
2 5
----
"|"3 1 4 3 4 1 4 2

Just provide the two values."
26|"2 4 1 0 3 0 4 4
1 5
----
"|"2 4 1 0 3 0 4 4

Just provide the two values."
27|"1 2 0 2 2 4 3 1
1 6
----
"|"1 2 0 2 2 4 3 1

Just provide the two values."
28|"1 0 3 2 0 2 1 4
0 6
----
"|"1 0 3 2 0 2 1 4

Just provide the two values."
29|"3 3 0 4 4 4 4 2
2 5
----
"|"3 3 0 4 4 4 4 2

Just provide the two values."
30|"3 1 3 2 4 3 1 1
0 6
----
"|"3 1 3 2 4 3 1 1

Just provide the two values."
31|"4 0 2 1 1 0 3 4
5 5
----
"|"4 0 2 1 1 0 3 4

Just provide the two values."
32|"1 1 2 3 3 1 2 4
2 6
----
"|"1 1 2 3 3 1 2 4

Just provide the two values."
33|"0 4 0 1 0 3 2 0
0 5
----
"|"0 4 0 1 0 3 2 0

Just provide the two values."
34|"2 3 1 1 4 1 2 3
1 6
----
"|"2 3 1 1 4 1 2 3

Just provide the two values."
35|"0 1 1 4 4 2 3 1
1 5
----
"|"0 1 1 4 4 2 3 1

Just provide the two values."
36|"3 1 0 2 1 3 1 0
1 5
----
"|"3 1 0 2 1 3 1 0

Just provide the two values."
37|"3 3 1 2 1 1 2 2
3 5
----
"|"3 3 1 2 1 1 2 2

Just provide the two values."
38|"1 4 0 1 3 2 3 0
1 6
----
"|"1 4 0 1 3 2 3 0

Just provide the two values."
39|"3 1 2 4 3 4 1 2
2 6
----
"|"3 1 2 4 3 4 1 2

Just provide the two values."
40|"2 3 3 3 3 3 3 2
4 5
----
"|"2 3 3 3 3 3 3 2

Just provide the two values."
41|"2 4 2 2 1 1 3 2
4 5
----
"|"2 4 2 2 1 1 3 2

Just provide the two values."
42|"3 4 1 4 1 4 1 1
1 3
----
"|"3 4 1 4 1 4 1 1

Just provide the two values."
43|"2 3 1 4 1 4 1 2
3 5
----
"|"2 3 1 4 1 4 1 2

Just provide the two values."
44|"3 1 0 1 4 1 2 0
0 5
----
"|"3 1 0 1 4 1 2 0

Just provide the two values."
45|"2 2 3 2 0 3 1 0
0 6
----
"|"2 2 3 2 0 3 1 0

Just provide the two values."
46|"1 4 4 2 2 3 2 2
1 5
----
"|"1 4 4 2 2 3 2 2

Just provide the two values."
47|"2 1 3 0 3 3 2 2
1 7
----
"|"2 1 3 0 3 3 2 2

Just provide the two values."
48|"4 1 2 2 4 4 0 4
2 5
----
"|"4 1 2 2 4 4 0 4

Just provide the two values."
49|"1 3 0 3 3 2 0 3
2 6
----
"|"1 3 0 3 3 2 0 3

Just provide the two values."
50|"2 4 0 1 3 1 4 0
0 5
----
"|"2 4 0 1 3 1 4 0

Just provide the two values."
51|"0 3 3 3 4 0 2 1
3 7
----
"|"0 3 3 3 4 0 2 1

Just provide the two values."
52|"1 1 2 2 1 1 4 4
2 4
----
"|"1 1 2 2 1 1 4 4

Just provide the two values."
53|"4 4 4 3 3 0 1 3
3 6
----
"|"4 4 4 3 3 0 1 3

Just provide the two values."
54|"4 2 4 1 4 4 1 0
1 4
----
"|"4 2 4 1 4 4 1 0

Just provide the two values."
55|"4 4 4 3 1 3 0 3
3 6
----
"|"4 4 4 3 1 3 0 3

Just provide the two values."
56|"4 3 3 3 4 3 1 0
3 6
----
"|"4 3 3 3 4 3 1 0

Just provide the two values."
57|"4 2 3 2 3 4 3 1
2 7
----
"|"4 2 3 2 3 4 3 1

Just provide the two values."
58|"0 2 1 4 0 1 2 0
0 5
----
"|"0 2 1 4 0 1 2 0

Just provide the two values."
59|"3 1 0 3 4 4 1 1
1 5
----
"|"3 1 0 3 4 4 1 1

Just provide the two values."
60|"0 2 1 2 2 2 3 1
1 5
----
"|"0 2 1 2 2 2 3 1

Just provide the two values."
61|"4 3 0 4 0 3 3 0
3 5
----
"|"4 3 0 4 0 3 3 0

Just provide the two values."
62|"4 2 2 2 2 1 2 1
2 4
----
"|"4 2 2 2 2 1 2 1

Just provide the two values."
