|context|query
0|"2 0 1 4 1 2 0 4
0 7
----
"|"2 0 1 4 1 2 0 4

Just provide the two values."
1|"1 4 0 4 4 2 0 0
1 5
----
"|"1 4 0 4 4 2 0 0

Just provide the two values."
2|"0 1 0 1 1 3 1 0
1 4
----
"|"0 1 0 1 1 3 1 0

Just provide the two values."
3|"2 1 2 3 4 3 3 0
2 6
----
"|"2 1 2 3 4 3 3 0

Just provide the two values."
4|"0 3 1 3 2 2 1 0
1 6
----
"|"0 3 1 3 2 2 1 0

Just provide the two values."
5|"4 0 1 4 4 0 2 4
0 5
----
"|"4 0 1 4 4 0 2 4

Just provide the two values."
6|"3 1 3 0 3 1 0 0
2 4
----
"|"3 1 3 0 3 1 0 0

Just provide the two values."
7|"0 0 0 1 1 1 4 3
2 5
----
"|"0 0 0 1 1 1 4 3

Just provide the two values."
8|"4 1 4 0 3 2 4 0
3 6
----
"|"4 1 4 0 3 2 4 0

Just provide the two values."
9|"0 4 0 2 2 3 4 2
2 6
----
"|"0 4 0 2 2 3 4 2

Just provide the two values."
10|"3 4 0 4 1 4 1 1
1 6
----
"|"3 4 0 4 1 4 1 1

Just provide the two values."
11|"0 0 2 1 4 3 0 1
1 6
----
"|"0 0 2 1 4 3 0 1

Just provide the two values."
12|"4 3 2 0 4 0 4 1
3 6
----
"|"4 3 2 0 4 0 4 1

Just provide the two values."
13|"4 4 2 4 4 1 4 3
3 5
----
"|"4 4 2 4 4 1 4 3

Just provide the two values."
14|"3 4 4 4 1 1 4 1
1 5
----
"|"3 4 4 4 1 1 4 1

Just provide the two values."
15|"1 2 3 0 1 0 3 3
3 5
----
"|"1 2 3 0 1 0 3 3

Just provide the two values."
16|"3 4 3 1 3 0 2 3
1 5
----
"|"3 4 3 1 3 0 2 3

Just provide the two values."
17|"4 0 1 3 2 1 2 2
1 7
----
"|"4 0 1 3 2 1 2 2

Just provide the two values."
18|"2 2 0 4 0 0 4 4
1 5
----
"|"2 2 0 4 0 0 4 4

Just provide the two values."
19|"3 4 4 0 0 0 1 0
1 5
----
"|"3 4 4 0 0 0 1 0

Just provide the two values."
20|"4 1 4 3 3 0 1 1
1 6
----
"|"4 1 4 3 3 0 1 1

Just provide the two values."
21|"0 3 1 3 3 4 1 1
1 5
----
"|"0 3 1 3 3 4 1 1

Just provide the two values."
22|"3 4 3 4 1 0 2 0
0 6
----
"|"3 4 3 4 1 0 2 0

Just provide the two values."
23|"2 4 3 0 3 4 2 4
2 6
----
"|"2 4 3 0 3 4 2 4

Just provide the two values."
24|"4 3 4 0 2 1 1 4
2 7
----
"|"4 3 4 0 2 1 1 4

Just provide the two values."
25|"1 4 3 2 4 4 3 4
2 5
----
"|"1 4 3 2 4 4 3 4

Just provide the two values."
26|"2 1 3 1 3 0 3 0
1 5
----
"|"2 1 3 1 3 0 3 0

Just provide the two values."
27|"0 4 1 4 1 1 1 1
0 5
----
"|"0 4 1 4 1 1 1 1

Just provide the two values."
28|"1 4 3 3 0 1 3 4
1 6
----
"|"1 4 3 3 0 1 3 4

Just provide the two values."
29|"2 1 3 2 3 0 3 4
1 6
----
"|"2 1 3 2 3 0 3 4

Just provide the two values."
30|"4 1 3 4 3 4 0 3
3 5
----
"|"4 1 3 4 3 4 0 3

Just provide the two values."
31|"0 1 3 4 2 0 1 0
2 6
----
"|"0 1 3 4 2 0 1 0

Just provide the two values."
32|"3 1 3 0 4 0 3 4
2 5
----
"|"3 1 3 0 4 0 3 4

Just provide the two values."
33|"0 3 3 0 1 3 2 4
1 5
----
"|"0 3 3 0 1 3 2 4

Just provide the two values."
34|"1 3 0 0 1 2 3 3
3 5
----
"|"1 3 0 0 1 2 3 3

Just provide the two values."
35|"2 0 0 1 0 0 2 0
0 4
----
"|"2 0 0 1 0 0 2 0

Just provide the two values."
36|"3 0 2 4 2 4 2 0
3 6
----
"|"3 0 2 4 2 4 2 0

Just provide the two values."
37|"0 2 0 3 0 3 4 2
1 5
----
"|"0 2 0 3 0 3 4 2

Just provide the two values."
38|"1 0 3 1 0 1 1 1
1 4
----
"|"1 0 3 1 0 1 1 1

Just provide the two values."
39|"0 2 1 3 1 0 4 4
1 7
----
"|"0 2 1 3 1 0 4 4

Just provide the two values."
40|"4 2 2 2 4 0 1 3
2 7
----
"|"4 2 2 2 4 0 1 3

Just provide the two values."
41|"3 1 2 4 3 3 0 2
2 6
----
"|"3 1 2 4 3 3 0 2

Just provide the two values."
42|"2 3 4 0 2 4 0 3
4 6
----
"|"2 3 4 0 2 4 0 3

Just provide the two values."
43|"3 0 1 0 3 2 4 1
2 6
----
"|"3 0 1 0 3 2 4 1

Just provide the two values."
44|"1 1 2 0 1 1 2 2
4 5
----
"|"1 1 2 0 1 1 2 2

Just provide the two values."
45|"0 0 4 2 0 2 4 4
1 5
----
"|"0 0 4 2 0 2 4 4

Just provide the two values."
46|"2 4 0 4 3 3 3 1
0 6
----
"|"2 4 0 4 3 3 3 1

Just provide the two values."
47|"2 3 3 0 3 2 4 1
2 6
----
"|"2 3 3 0 3 2 4 1

Just provide the two values."
48|"4 0 3 4 0 0 4 0
1 4
----
"|"4 0 3 4 0 0 4 0

Just provide the two values."
49|"4 2 1 3 1 3 0 1
0 6
----
"|"4 2 1 3 1 3 0 1

Just provide the two values."
50|"0 4 3 0 1 4 3 1
2 6
----
"|"0 4 3 0 1 4 3 1

Just provide the two values."
51|"4 3 0 2 4 0 2 2
0 6
----
"|"4 3 0 2 4 0 2 2

Just provide the two values."
52|"0 0 3 1 3 1 1 3
1 4
----
"|"0 0 3 1 3 1 1 3

Just provide the two values."
53|"4 0 0 0 0 3 1 1
1 5
----
"|"4 0 0 0 0 3 1 1

Just provide the two values."
54|"0 4 2 0 1 1 2 1
2 6
----
"|"0 4 2 0 1 1 2 1

Just provide the two values."
55|"2 4 1 0 3 1 1 4
1 7
----
"|"2 4 1 0 3 1 1 4

Just provide the two values."
56|"0 2 0 0 4 2 4 1
2 6
----
"|"0 2 0 0 4 2 4 1

Just provide the two values."
57|"4 3 4 3 1 1 3 2
0 6
----
"|"4 3 4 3 1 1 3 2

Just provide the two values."
58|"2 1 2 1 3 1 2 4
2 6
----
"|"2 1 2 1 3 1 2 4

Just provide the two values."
59|"3 1 1 2 3 4 3 4
2 6
----
"|"3 1 1 2 3 4 3 4

Just provide the two values."
