|context|query
0|"2 0 4 2 0 0 1 4
3 5
----
"|"2 0 4 2 0 0 1 4

Just provide the two values."
1|"4 1 1 1 4 4 1 1
1 3
----
"|"4 1 1 1 4 4 1 1

Just provide the two values."
2|"0 0 3 4 3 2 0 2
1 6
----
"|"0 0 3 4 3 2 0 2

Just provide the two values."
3|"1 0 2 0 4 2 0 1
3 6
----
"|"1 0 2 0 4 2 0 1

Just provide the two values."
4|"2 3 0 3 1 3 1 0
1 7
----
"|"2 3 0 3 1 3 1 0

Just provide the two values."
5|"0 1 3 4 2 0 0 3
0 7
----
"|"0 1 3 4 2 0 0 3

Just provide the two values."
6|"1 0 3 0 0 1 0 4
4 6
----
"|"1 0 3 0 0 1 0 4

Just provide the two values."
7|"3 2 4 4 0 3 4 0
2 6
----
"|"3 2 4 4 0 3 4 0

Just provide the two values."
8|"0 4 4 2 1 2 0 2
0 5
----
"|"0 4 4 2 1 2 0 2

Just provide the two values."
9|"4 3 4 3 1 2 0 0
0 7
----
"|"4 3 4 3 1 2 0 0

Just provide the two values."
10|"1 2 3 1 0 4 1 4
4 6
----
"|"1 2 3 1 0 4 1 4

Just provide the two values."
11|"2 2 3 0 0 4 4 2
1 5
----
"|"2 2 3 0 0 4 4 2

Just provide the two values."
12|"3 2 4 4 3 3 1 0
1 6
----
"|"3 2 4 4 3 3 1 0

Just provide the two values."
13|"3 1 2 4 3 0 4 4
2 6
----
"|"3 1 2 4 3 0 4 4

Just provide the two values."
14|"2 4 4 1 4 3 4 2
2 4
----
"|"2 4 4 1 4 3 4 2

Just provide the two values."
15|"1 2 1 4 0 0 1 1
2 6
----
"|"1 2 1 4 0 0 1 1

Just provide the two values."
16|"1 1 2 2 0 3 0 1
4 6
----
"|"1 1 2 2 0 3 0 1

Just provide the two values."
17|"4 4 2 2 0 0 2 0
2 4
----
"|"4 4 2 2 0 0 2 0

Just provide the two values."
18|"2 3 3 2 0 0 3 3
2 5
----
"|"2 3 3 2 0 0 3 3

Just provide the two values."
19|"0 1 1 0 4 1 1 4
1 5
----
"|"0 1 1 0 4 1 1 4

Just provide the two values."
