|context|query
0|"0 0 0 2 1 4 3 2
2 6
----
"|"0 0 0 2 1 4 3 2

Just provide the two values."
1|"2 3 4 3 3 3 1 2
3 4
----
"|"2 3 4 3 3 3 1 2

Just provide the two values."
2|"3 1 3 2 2 4 2 4
0 5
----
"|"3 1 3 2 2 4 2 4

Just provide the two values."
3|"0 2 1 2 4 1 3 4
1 6
----
"|"0 2 1 2 4 1 3 4

Just provide the two values."
4|"0 1 3 0 3 1 1 1
2 4
----
"|"0 1 3 0 3 1 1 1

Just provide the two values."
5|"1 2 2 4 3 2 3 4
2 5
----
"|"1 2 2 4 3 2 3 4

Just provide the two values."
6|"0 1 0 3 3 1 3 0
2 4
----
"|"0 1 0 3 3 1 3 0

Just provide the two values."
7|"1 0 0 3 4 3 2 4
1 7
----
"|"1 0 0 3 4 3 2 4

Just provide the two values."
8|"1 2 3 1 1 3 2 3
0 3
----
"|"1 2 3 1 1 3 2 3

Just provide the two values."
9|"4 0 0 2 0 0 4 2
3 5
----
"|"4 0 0 2 0 0 4 2

Just provide the two values."
10|"2 2 3 3 1 1 2 1
1 3
----
"|"2 2 3 3 1 1 2 1

Just provide the two values."
11|"4 2 2 3 1 2 2 0
1 5
----
"|"4 2 2 3 1 2 2 0

Just provide the two values."
12|"3 4 0 3 1 4 2 1
0 6
----
"|"3 4 0 3 1 4 2 1

Just provide the two values."
13|"4 0 1 3 0 2 3 3
2 6
----
"|"4 0 1 3 0 2 3 3

Just provide the two values."
14|"2 3 0 3 2 2 1 3
0 4
----
"|"2 3 0 3 2 2 1 3

Just provide the two values."
15|"4 4 0 2 4 0 4 4
1 6
----
"|"4 4 0 2 4 0 4 4

Just provide the two values."
16|"4 4 3 0 4 3 4 2
2 6
----
"|"4 4 3 0 4 3 4 2

Just provide the two values."
17|"4 0 2 1 3 0 4 2
4 7
----
"|"4 0 2 1 3 0 4 2

Just provide the two values."
18|"4 4 2 0 3 2 1 4
2 7
----
"|"4 4 2 0 3 2 1 4

Just provide the two values."
19|"3 1 2 2 4 2 1 0
0 5
----
"|"3 1 2 2 4 2 1 0

Just provide the two values."
20|"3 4 1 2 3 3 4 4
1 6
----
"|"3 4 1 2 3 3 4 4

Just provide the two values."
21|"0 2 0 1 4 3 2 0
0 6
----
"|"0 2 0 1 4 3 2 0

Just provide the two values."
22|"4 1 3 0 1 2 2 3
1 5
----
"|"4 1 3 0 1 2 2 3

Just provide the two values."
23|"2 3 1 1 4 2 0 0
1 6
----
"|"2 3 1 1 4 2 0 0

Just provide the two values."
24|"3 4 4 3 3 0 0 2
4 6
----
"|"3 4 4 3 3 0 0 2

Just provide the two values."
