|context|query
0|"2 1 0 4 4 4 0 0
1 2
----
"|"2 1 0 4 4 4 0 0

Just provide the two values."
1|"4 2 1 1 3 4 1 3
0 5
----
"|"4 2 1 1 3 4 1 3

Just provide the two values."
2|"1 3 3 4 0 1 1 0
1 4
----
"|"1 3 3 4 0 1 1 0

Just provide the two values."
3|"2 0 0 0 4 4 0 0
0 1
----
"|"2 0 0 0 4 4 0 0

Just provide the two values."
4|"1 3 4 2 1 1 1 3
3 6
----
"|"1 3 4 2 1 1 1 3

Just provide the two values."
5|"4 1 2 2 0 3 1 3
3 5
----
"|"4 1 2 2 0 3 1 3

Just provide the two values."
6|"4 3 3 4 1 4 4 3
1 2
----
"|"4 3 3 4 1 4 4 3

Just provide the two values."
7|"4 4 4 1 0 3 4 0
0 2
----
"|"4 4 4 1 0 3 4 0

Just provide the two values."
8|"1 2 0 1 3 4 0 4
0 4
----
"|"1 2 0 1 3 4 0 4

Just provide the two values."
9|"3 2 1 4 1 3 1 3
2 5
----
"|"3 2 1 4 1 3 1 3

Just provide the two values."
10|"1 0 3 1 4 4 0 3
0 3
----
"|"1 0 3 1 4 4 0 3

Just provide the two values."
11|"1 3 4 3 1 2 3 1
2 5
----
"|"1 3 4 3 1 2 3 1

Just provide the two values."
12|"0 1 1 2 0 3 2 3
3 5
----
"|"0 1 1 2 0 3 2 3

Just provide the two values."
13|"3 4 0 3 0 0 0 2
1 2
----
"|"3 4 0 3 0 0 0 2

Just provide the two values."
14|"0 1 3 3 2 0 3 3
1 3
----
"|"0 1 3 3 2 0 3 3

Just provide the two values."
15|"0 2 1 2 3 4 2 2
2 5
----
"|"0 2 1 2 3 4 2 2

Just provide the two values."
16|"2 1 3 0 4 1 1 3
2 5
----
"|"2 1 3 0 4 1 1 3

Just provide the two values."
17|"3 1 2 4 3 4 0 2
3 4
----
"|"3 1 2 4 3 4 0 2

Just provide the two values."
18|"0 3 2 3 3 0 1 1
2 4
----
"|"0 3 2 3 3 0 1 1

Just provide the two values."
19|"0 1 1 3 4 4 2 3
2 4
----
"|"0 1 1 3 4 4 2 3

Just provide the two values."
20|"2 4 0 1 3 1 3 4
1 4
----
"|"2 4 0 1 3 1 3 4

Just provide the two values."
21|"2 2 0 0 1 3 3 2
1 5
----
"|"2 2 0 0 1 3 3 2

Just provide the two values."
22|"4 3 3 0 1 3 1 4
1 3
----
"|"4 3 3 0 1 3 1 4

Just provide the two values."
23|"2 1 3 4 0 3 1 1
2 5
----
"|"2 1 3 4 0 3 1 1

Just provide the two values."
24|"3 2 2 1 3 2 2 4
3 5
----
"|"3 2 2 1 3 2 2 4

Just provide the two values."
25|"1 4 4 3 4 0 4 0
0 2
----
"|"1 4 4 3 4 0 4 0

Just provide the two values."
26|"2 1 3 0 0 3 1 3
1 4
----
"|"2 1 3 0 0 3 1 3

Just provide the two values."
27|"1 3 3 3 1 0 1 0
1 4
----
"|"1 3 3 3 1 0 1 0

Just provide the two values."
28|"1 3 0 2 0 2 3 1
2 5
----
"|"1 3 0 2 0 2 3 1

Just provide the two values."
29|"1 3 0 3 4 3 2 4
1 3
----
"|"1 3 0 3 4 3 2 4

Just provide the two values."
30|"1 3 4 3 0 0 2 2
1 4
----
"|"1 3 4 3 0 0 2 2

Just provide the two values."
31|"4 1 3 0 4 1 1 2
2 5
----
"|"4 1 3 0 4 1 1 2

Just provide the two values."
32|"2 1 1 1 3 1 2 0
3 7
----
"|"2 1 1 1 3 1 2 0

Just provide the two values."
33|"0 3 4 4 2 2 1 0
0 4
----
"|"0 3 4 4 2 2 1 0

Just provide the two values."
34|"0 2 3 4 4 1 4 2
1 4
----
"|"0 2 3 4 4 1 4 2

Just provide the two values."
35|"0 0 0 1 4 3 3 3
0 2
----
"|"0 0 0 1 4 3 3 3

Just provide the two values."
36|"0 2 4 3 3 3 3 4
0 2
----
"|"0 2 4 3 3 3 3 4

Just provide the two values."
37|"4 0 1 4 4 1 4 4
1 2
----
"|"4 0 1 4 4 1 4 4

Just provide the two values."
38|"4 1 0 1 4 4 1 2
1 4
----
"|"4 1 0 1 4 4 1 2

Just provide the two values."
39|"3 4 0 4 1 1 0 2
3 4
----
"|"3 4 0 4 1 1 0 2

Just provide the two values."
40|"0 2 2 0 2 4 1 2
1 4
----
"|"0 2 2 0 2 4 1 2

Just provide the two values."
41|"3 2 2 4 3 4 4 4
2 3
----
"|"3 2 2 4 3 4 4 4

Just provide the two values."
42|"1 3 4 0 0 1 3 0
1 3
----
"|"1 3 4 0 0 1 3 0

Just provide the two values."
43|"1 0 3 0 3 0 1 3
0 3
----
"|"1 0 3 0 3 0 1 3

Just provide the two values."
44|"4 4 1 2 2 0 3 0
1 4
----
"|"4 4 1 2 2 0 3 0

Just provide the two values."
45|"1 3 4 3 1 2 3 4
1 4
----
"|"1 3 4 3 1 2 3 4

Just provide the two values."
46|"4 2 3 1 2 4 3 3
0 4
----
"|"4 2 3 1 2 4 3 3

Just provide the two values."
47|"1 4 2 0 4 0 0 1
2 3
----
"|"1 4 2 0 4 0 0 1

Just provide the two values."
48|"3 1 3 0 4 3 1 4
2 3
----
"|"3 1 3 0 4 3 1 4

Just provide the two values."
49|"1 2 1 3 0 0 3 2
0 5
----
"|"1 2 1 3 0 0 3 2

Just provide the two values."
50|"0 4 0 3 2 2 4 3
0 3
----
"|"0 4 0 3 2 2 4 3

Just provide the two values."
51|"0 0 4 0 1 2 0 1
2 3
----
"|"0 0 4 0 1 2 0 1

Just provide the two values."
52|"0 1 3 0 1 2 0 3
2 4
----
"|"0 1 3 0 1 2 0 3

Just provide the two values."
53|"0 4 4 1 0 3 1 1
1 4
----
"|"0 4 4 1 0 3 1 1

Just provide the two values."
54|"1 0 0 4 2 1 4 4
1 3
----
"|"1 0 0 4 2 1 4 4

Just provide the two values."
55|"4 1 0 0 4 4 1 1
2 3
----
"|"4 1 0 0 4 4 1 1

Just provide the two values."
56|"1 3 1 0 1 0 4 3
1 4
----
"|"1 3 1 0 1 0 4 3

Just provide the two values."
57|"2 1 2 3 1 0 1 0
3 6
----
"|"2 1 2 3 1 0 1 0

Just provide the two values."
58|"4 3 0 4 1 3 4 4
1 2
----
"|"4 3 0 4 1 3 4 4

Just provide the two values."
59|"4 1 0 0 0 4 3 3
1 2
----
"|"4 1 0 0 0 4 3 3

Just provide the two values."
60|"0 3 1 1 2 3 2 0
1 5
----
"|"0 3 1 1 2 3 2 0

Just provide the two values."
61|"3 0 2 3 1 2 4 2
3 5
----
"|"3 0 2 3 1 2 4 2

Just provide the two values."
62|"1 0 3 2 4 3 2 3
2 4
----
"|"1 0 3 2 4 3 2 3

Just provide the two values."
63|"4 1 3 2 2 4 1 4
2 5
----
"|"4 1 3 2 2 4 1 4

Just provide the two values."
64|"4 2 3 3 3 3 4 1
1 3
----
"|"4 2 3 3 3 3 4 1

Just provide the two values."
65|"4 1 2 0 3 2 2 1
4 6
----
"|"4 1 2 0 3 2 2 1

Just provide the two values."
66|"3 3 0 3 0 1 4 0
2 2
----
"|"3 3 0 3 0 1 4 0

Just provide the two values."
67|"4 3 3 3 3 1 0 3
1 2
----
"|"4 3 3 3 3 1 0 3

Just provide the two values."
68|"4 4 1 3 2 3 4 3
0 3
----
"|"4 4 1 3 2 3 4 3

Just provide the two values."
