|context|query
0|"2 1 0 2 4 0 3 0
2 5
----
"|"2 1 0 2 4 0 3 0

Just provide the two values."
1|"2 2 2 0 0 0 3 2
2 4
----
"|"2 2 2 0 0 0 3 2

Just provide the two values."
2|"0 2 2 3 0 4 3 2
1 3
----
"|"0 2 2 3 0 4 3 2

Just provide the two values."
3|"0 1 3 1 0 0 0 1
4 8
----
"|"0 1 3 1 0 0 0 1

Just provide the two values."
4|"2 3 4 1 3 1 4 3
1 3
----
"|"2 3 4 1 3 1 4 3

Just provide the two values."
5|"4 4 0 0 4 3 3 0
2 4
----
"|"4 4 0 0 4 3 3 0

Just provide the two values."
6|"4 4 0 2 3 3 1 1
0 4
----
"|"4 4 0 2 3 3 1 1

Just provide the two values."
7|"2 3 3 0 1 0 2 1
2 5
----
"|"2 3 3 0 1 0 2 1

Just provide the two values."
8|"1 4 2 0 3 4 3 4
2 3
----
"|"1 4 2 0 3 4 3 4

Just provide the two values."
9|"1 0 1 3 4 1 4 2
2 5
----
"|"1 0 1 3 4 1 4 2

Just provide the two values."
10|"0 0 4 3 1 2 3 1
0 5
----
"|"0 0 4 3 1 2 3 1

Just provide the two values."
11|"4 1 1 3 0 0 3 3
2 5
----
"|"4 1 1 3 0 0 3 3

Just provide the two values."
12|"3 1 0 2 4 0 4 1
1 5
----
"|"3 1 0 2 4 0 4 1

Just provide the two values."
13|"2 0 3 3 0 2 0 4
3 4
----
"|"2 0 3 3 0 2 0 4

Just provide the two values."
14|"1 2 4 1 1 3 0 1
2 5
----
"|"1 2 4 1 1 3 0 1

Just provide the two values."
15|"1 1 4 1 1 2 2 0
3 4
----
"|"1 1 4 1 1 2 2 0

Just provide the two values."
16|"1 1 2 2 1 4 1 1
2 3
----
"|"1 1 2 2 1 4 1 1

Just provide the two values."
17|"1 3 0 0 0 3 2 4
3 5
----
"|"1 3 0 0 0 3 2 4

Just provide the two values."
18|"1 3 2 4 1 4 2 0
2 4
----
"|"1 3 2 4 1 4 2 0

Just provide the two values."
19|"2 3 3 0 1 1 0 0
5 6
----
"|"2 3 3 0 1 1 0 0

Just provide the two values."
20|"4 0 0 2 1 0 1 3
0 6
----
"|"4 0 0 2 1 0 1 3

Just provide the two values."
21|"4 3 1 1 1 2 4 3
0 4
----
"|"4 3 1 1 1 2 4 3

Just provide the two values."
22|"3 2 3 4 1 4 1 1
1 4
----
"|"3 2 3 4 1 4 1 1

Just provide the two values."
23|"2 3 1 2 1 0 3 0
1 5
----
"|"2 3 1 2 1 0 3 0

Just provide the two values."
24|"0 0 4 4 0 3 0 0
3 5
----
"|"0 0 4 4 0 3 0 0

Just provide the two values."
25|"1 2 2 0 4 2 1 2
2 3
----
"|"1 2 2 0 4 2 1 2

Just provide the two values."
26|"2 0 2 1 1 0 3 0
1 6
----
"|"2 0 2 1 1 0 3 0

Just provide the two values."
27|"3 0 2 1 0 3 1 2
1 5
----
"|"3 0 2 1 0 3 1 2

Just provide the two values."
28|"4 2 3 1 0 2 3 0
3 4
----
"|"4 2 3 1 0 2 3 0

Just provide the two values."
29|"3 2 4 2 4 4 4 1
0 2
----
"|"3 2 4 2 4 4 4 1

Just provide the two values."
30|"3 2 0 1 4 0 1 0
1 6
----
"|"3 2 0 1 4 0 1 0

Just provide the two values."
31|"1 3 1 1 3 1 4 0
3 5
----
"|"1 3 1 1 3 1 4 0

Just provide the two values."
32|"0 0 2 0 3 4 4 4
1 4
----
"|"0 0 2 0 3 4 4 4

Just provide the two values."
33|"3 4 2 3 2 2 3 0
1 2
----
"|"3 4 2 3 2 2 3 0

Just provide the two values."
34|"3 3 1 0 1 0 2 0
2 6
----
"|"3 3 1 0 1 0 2 0

Just provide the two values."
35|"0 3 2 2 1 0 1 3
0 5
----
"|"0 3 2 2 1 0 1 3

Just provide the two values."
36|"0 3 0 2 1 4 3 3
0 4
----
"|"0 3 0 2 1 4 3 3

Just provide the two values."
37|"4 2 0 2 1 3 1 1
0 5
----
"|"4 2 0 2 1 3 1 1

Just provide the two values."
38|"4 3 2 1 3 2 1 4
0 3
----
"|"4 3 2 1 3 2 1 4

Just provide the two values."
39|"3 0 2 1 4 4 0 3
1 4
----
"|"3 0 2 1 4 4 0 3

Just provide the two values."
40|"1 1 3 0 3 3 2 3
4 4
----
"|"1 1 3 0 3 3 2 3

Just provide the two values."
41|"4 2 0 0 3 4 0 2
2 4
----
"|"4 2 0 0 3 4 0 2

Just provide the two values."
42|"1 0 4 4 1 3 1 0
2 6
----
"|"1 0 4 4 1 3 1 0

Just provide the two values."
43|"1 0 0 0 2 0 4 0
3 5
----
"|"1 0 0 0 2 0 4 0

Just provide the two values."
