|context|query
0|"1 3 4 0 4 1 2 2
5 7
----
"|"1 3 4 0 4 1 2 2

Just provide the two values."
1|"2 0 1 2 3 4 3 4
1 7
----
"|"2 0 1 2 3 4 3 4

Just provide the two values."
2|"3 4 3 1 1 3 2 1
2 4
----
"|"3 4 3 1 1 3 2 1

Just provide the two values."
3|"4 2 0 2 0 1 0 0
0 5
----
"|"4 2 0 2 0 1 0 0

Just provide the two values."
4|"2 2 2 3 4 3 3 2
4 5
----
"|"2 2 2 3 4 3 3 2

Just provide the two values."
5|"1 3 3 1 2 2 0 2
1 6
----
"|"1 3 3 1 2 2 0 2

Just provide the two values."
6|"1 2 4 3 3 0 4 0
1 6
----
"|"1 2 4 3 3 0 4 0

Just provide the two values."
7|"4 3 3 3 0 0 4 1
0 5
----
"|"4 3 3 3 0 0 4 1

Just provide the two values."
8|"1 4 1 1 0 1 3 0
0 4
----
"|"1 4 1 1 0 1 3 0

Just provide the two values."
9|"1 2 2 0 1 4 2 2
3 6
----
"|"1 2 2 0 1 4 2 2

Just provide the two values."
10|"0 2 4 3 1 0 2 4
2 7
----
"|"0 2 4 3 1 0 2 4

Just provide the two values."
11|"4 2 2 3 2 4 1 4
0 7
----
"|"4 2 2 3 2 4 1 4

Just provide the two values."
12|"2 3 1 3 3 3 2 0
3 5
----
"|"2 3 1 3 3 3 2 0

Just provide the two values."
13|"4 3 3 2 2 0 4 0
0 6
----
"|"4 3 3 2 2 0 4 0

Just provide the two values."
14|"0 2 1 4 4 4 1 0
1 5
----
"|"0 2 1 4 4 4 1 0

Just provide the two values."
15|"0 4 0 1 2 1 2 2
2 6
----
"|"0 4 0 1 2 1 2 2

Just provide the two values."
16|"1 4 4 3 3 2 4 1
1 5
----
"|"1 4 4 3 3 2 4 1

Just provide the two values."
17|"2 4 3 4 4 3 2 0
4 6
----
"|"2 4 3 4 4 3 2 0

Just provide the two values."
18|"4 0 1 0 3 0 4 0
1 5
----
"|"4 0 1 0 3 0 4 0

Just provide the two values."
19|"4 3 3 1 3 0 2 1
1 5
----
"|"4 3 3 1 3 0 2 1

Just provide the two values."
20|"4 3 1 4 4 1 0 1
1 5
----
"|"4 3 1 4 4 1 0 1

Just provide the two values."
21|"4 4 3 3 4 4 1 0
1 5
----
"|"4 4 3 3 4 4 1 0

Just provide the two values."
22|"0 0 2 0 2 2 0 1
1 5
----
"|"0 0 2 0 2 2 0 1

Just provide the two values."
23|"2 2 4 0 1 3 4 1
4 7
----
"|"2 2 4 0 1 3 4 1

Just provide the two values."
24|"1 1 0 4 3 0 3 3
1 4
----
"|"1 1 0 4 3 0 3 3

Just provide the two values."
25|"0 0 3 0 0 4 3 0
1 3
----
"|"0 0 3 0 0 4 3 0

Just provide the two values."
26|"0 0 1 3 0 0 0 3
0 3
----
"|"0 0 1 3 0 0 0 3

Just provide the two values."
27|"1 4 3 0 1 1 2 1
2 5
----
"|"1 4 3 0 1 1 2 1

Just provide the two values."
28|"4 3 4 3 4 2 3 2
3 5
----
"|"4 3 4 3 4 2 3 2

Just provide the two values."
29|"1 1 3 4 2 1 4 0
1 6
----
"|"1 1 3 4 2 1 4 0

Just provide the two values."
30|"1 3 0 4 0 3 2 1
2 5
----
"|"1 3 0 4 0 3 2 1

Just provide the two values."
31|"2 4 3 2 3 0 0 0
1 5
----
"|"2 4 3 2 3 0 0 0

Just provide the two values."
32|"0 2 1 0 3 2 0 0
1 5
----
"|"0 2 1 0 3 2 0 0

Just provide the two values."
33|"1 3 4 0 0 0 2 4
3 6
----
"|"1 3 4 0 0 0 2 4

Just provide the two values."
34|"2 1 0 3 3 2 1 3
2 5
----
"|"2 1 0 3 3 2 1 3

Just provide the two values."
35|"1 0 3 1 1 1 1 1
0 3
----
"|"1 0 3 1 1 1 1 1

Just provide the two values."
36|"0 1 3 0 0 2 1 4
2 5
----
"|"0 1 3 0 0 2 1 4

Just provide the two values."
37|"3 0 4 0 0 3 3 3
3 3
----
"|"3 0 4 0 0 3 3 3

Just provide the two values."
38|"4 1 2 0 1 1 3 0
2 5
----
"|"4 1 2 0 1 1 3 0

Just provide the two values."
39|"1 0 2 3 4 1 3 1
1 5
----
"|"1 0 2 3 4 1 3 1

Just provide the two values."
40|"0 2 2 2 1 4 1 3
0 7
----
"|"0 2 2 2 1 4 1 3

Just provide the two values."
41|"3 2 2 1 3 3 4 1
1 5
----
"|"3 2 2 1 3 3 4 1

Just provide the two values."
42|"2 0 4 4 2 0 3 4
2 6
----
"|"2 0 4 4 2 0 3 4

Just provide the two values."
43|"3 2 3 4 1 4 3 3
0 5
----
"|"3 2 3 4 1 4 3 3

Just provide the two values."
44|"0 3 3 3 1 1 4 4
0 5
----
"|"0 3 3 3 1 1 4 4

Just provide the two values."
45|"1 0 0 4 3 4 1 3
0 5
----
"|"1 0 0 4 3 4 1 3

Just provide the two values."
46|"0 4 4 1 3 2 1 1
1 6
----
"|"0 4 4 1 3 2 1 1

Just provide the two values."
47|"0 2 4 2 0 1 1 3
1 6
----
"|"0 2 4 2 0 1 1 3

Just provide the two values."
48|"3 2 1 0 3 2 2 1
2 6
----
"|"3 2 1 0 3 2 2 1

Just provide the two values."
49|"0 4 3 4 2 0 1 4
0 6
----
"|"0 4 3 4 2 0 1 4

Just provide the two values."
50|"2 4 2 4 3 3 0 3
2 6
----
"|"2 4 2 4 3 3 0 3

Just provide the two values."
51|"1 4 0 3 3 3 1 3
1 4
----
"|"1 4 0 3 3 3 1 3

Just provide the two values."
52|"2 0 2 1 2 3 4 2
3 7
----
"|"2 0 2 1 2 3 4 2

Just provide the two values."
53|"3 2 3 1 3 4 0 2
1 6
----
"|"3 2 3 1 3 4 0 2

Just provide the two values."
54|"3 3 1 3 3 3 4 0
1 4
----
"|"3 3 1 3 3 3 4 0

Just provide the two values."
55|"0 2 4 2 4 2 0 2
3 6
----
"|"0 2 4 2 4 2 0 2

Just provide the two values."
56|"1 0 2 3 3 4 3 3
0 5
----
"|"1 0 2 3 3 4 3 3

Just provide the two values."
57|"0 4 4 3 4 1 1 1
2 5
----
"|"0 4 4 3 4 1 1 1

Just provide the two values."
58|"4 2 3 1 3 4 3 4
0 5
----
"|"4 2 3 1 3 4 3 4

Just provide the two values."
59|"3 0 4 0 2 3 2 4
4 6
----
"|"3 0 4 0 2 3 2 4

Just provide the two values."
60|"4 3 0 1 3 4 0 3
0 5
----
"|"4 3 0 1 3 4 0 3

Just provide the two values."
61|"3 3 1 1 4 4 3 1
1 4
----
"|"3 3 1 1 4 4 3 1

Just provide the two values."
62|"4 3 0 1 4 0 1 2
2 6
----
"|"4 3 0 1 4 0 1 2

Just provide the two values."
63|"0 1 1 1 0 2 0 2
2 4
----
"|"0 1 1 1 0 2 0 2

Just provide the two values."
64|"0 3 3 4 1 4 2 3
1 6
----
"|"0 3 3 4 1 4 2 3

Just provide the two values."
65|"4 0 3 0 4 3 2 2
5 6
----
"|"4 0 3 0 4 3 2 2

Just provide the two values."
66|"4 1 4 4 2 2 4 4
2 5
----
"|"4 1 4 4 2 2 4 4

Just provide the two values."
67|"2 3 0 0 1 3 1 4
3 5
----
"|"2 3 0 0 1 3 1 4

Just provide the two values."
68|"2 2 0 2 1 2 1 1
1 5
----
"|"2 2 0 2 1 2 1 1

Just provide the two values."
69|"1 1 3 3 3 2 2 3
2 4
----
"|"1 1 3 3 3 2 2 3

Just provide the two values."
70|"3 1 1 1 3 3 2 0
3 4
----
"|"3 1 1 1 3 3 2 0

Just provide the two values."
71|"0 2 4 1 4 0 0 3
2 6
----
"|"0 2 4 1 4 0 0 3

Just provide the two values."
72|"2 1 2 3 4 4 3 0
3 7
----
"|"2 1 2 3 4 4 3 0

Just provide the two values."
73|"4 1 3 3 0 0 4 1
1 5
----
"|"4 1 3 3 0 0 4 1

Just provide the two values."
