|context|query
0|"2 0 3 4 0 2 3 3
3 5
----
"|"2 0 3 4 0 2 3 3

Just provide the two values."
1|"2 0 1 0 3 4 3 3
4 5
----
"|"2 0 1 0 3 4 3 3

Just provide the two values."
2|"3 4 1 3 0 4 3 3
5 7
----
"|"3 4 1 3 0 4 3 3

Just provide the two values."
3|"2 3 3 1 0 1 1 0
0 3
----
"|"2 3 3 1 0 1 1 0

Just provide the two values."
4|"0 4 1 3 3 3 3 4
2 7
----
"|"0 4 1 3 3 3 3 4

Just provide the two values."
5|"0 3 1 0 4 1 0 4
1 4
----
"|"0 3 1 0 4 1 0 4

Just provide the two values."
6|"2 3 2 1 4 4 3 1
3 4
----
"|"2 3 2 1 4 4 3 1

Just provide the two values."
7|"2 2 4 1 3 4 1 0
2 4
----
"|"2 2 4 1 3 4 1 0

Just provide the two values."
8|"1 1 1 4 3 0 0 3
1 4
----
"|"1 1 1 4 3 0 0 3

Just provide the two values."
9|"3 3 4 2 3 1 4 2
2 5
----
"|"3 3 4 2 3 1 4 2

Just provide the two values."
10|"3 2 0 0 0 0 4 2
1 3
----
"|"3 2 0 0 0 0 4 2

Just provide the two values."
11|"1 0 3 0 0 4 4 1
2 4
----
"|"1 0 3 0 0 4 4 1

Just provide the two values."
12|"3 1 4 3 1 1 0 3
4 5
----
"|"3 1 4 3 1 1 0 3

Just provide the two values."
13|"1 0 4 1 4 0 0 0
3 3
----
"|"1 0 4 1 4 0 0 0

Just provide the two values."
14|"2 3 3 2 4 0 2 2
1 4
----
"|"2 3 3 2 4 0 2 2

Just provide the two values."
15|"4 4 4 0 0 2 3 0
2 5
----
"|"4 4 4 0 0 2 3 0

Just provide the two values."
16|"0 2 2 4 4 4 0 0
2 4
----
"|"0 2 2 4 4 4 0 0

Just provide the two values."
17|"4 4 4 0 4 1 3 4
3 5
----
"|"4 4 4 0 4 1 3 4

Just provide the two values."
18|"1 3 3 4 2 4 0 2
1 5
----
"|"1 3 3 4 2 4 0 2

Just provide the two values."
19|"3 4 0 3 2 3 0 4
2 6
----
"|"3 4 0 3 2 3 0 4

Just provide the two values."
20|"3 1 2 0 3 4 0 1
2 4
----
"|"3 1 2 0 3 4 0 1

Just provide the two values."
21|"0 1 2 4 1 3 1 2
0 3
----
"|"0 1 2 4 1 3 1 2

Just provide the two values."
