|context|query
0|"4 3 1 0 3 1 3 1
2 2
----
"|"4 3 1 0 3 1 3 1

Just provide the two values."
1|"3 1 1 1 1 0 0 1
0 2
----
"|"3 1 1 1 1 0 0 1

Just provide the two values."
2|"4 3 3 3 4 3 1 2
1 3
----
"|"4 3 3 3 4 3 1 2

Just provide the two values."
3|"0 2 3 0 1 2 4 0
3 5
----
"|"0 2 3 0 1 2 4 0

Just provide the two values."
4|"4 4 4 2 3 2 3 3
1 5
----
"|"4 4 4 2 3 2 3 3

Just provide the two values."
5|"4 1 2 3 3 2 1 3
1 3
----
"|"4 1 2 3 3 2 1 3

Just provide the two values."
6|"2 1 2 4 1 1 1 0
0 4
----
"|"2 1 2 4 1 1 1 0

Just provide the two values."
7|"0 3 2 4 4 3 3 3
0 4
----
"|"0 3 2 4 4 3 3 3

Just provide the two values."
8|"3 4 2 4 1 0 3 4
1 5
----
"|"3 4 2 4 1 0 3 4

Just provide the two values."
9|"3 2 3 2 3 4 0 1
2 4
----
"|"3 2 3 2 3 4 0 1

Just provide the two values."
10|"1 3 0 0 4 2 0 2
2 5
----
"|"1 3 0 0 4 2 0 2

Just provide the two values."
11|"2 1 1 2 2 0 1 0
1 4
----
"|"2 1 1 2 2 0 1 0

Just provide the two values."
12|"0 4 2 2 1 1 4 0
1 6
----
"|"0 4 2 2 1 1 4 0

Just provide the two values."
13|"1 1 0 3 3 1 1 3
1 1
----
"|"1 1 0 3 3 1 1 3

Just provide the two values."
14|"2 2 1 0 1 4 2 2
3 4
----
"|"2 2 1 0 1 4 2 2

Just provide the two values."
15|"1 1 2 0 4 4 0 3
2 5
----
"|"1 1 2 0 4 4 0 3

Just provide the two values."
16|"4 0 1 4 3 4 3 0
2 5
----
"|"4 0 1 4 3 4 3 0

Just provide the two values."
17|"3 0 2 4 4 0 1 3
0 5
----
"|"3 0 2 4 4 0 1 3

Just provide the two values."
18|"4 3 3 1 2 1 3 0
2 3
----
"|"4 3 3 1 2 1 3 0

Just provide the two values."
