|context|query
0|"4 3 0 1 3 0 4 2
1 5
----
"|"4 3 0 1 3 0 4 2

Just provide the two values."
1|"2 3 3 0 0 4 3 4
2 4
----
"|"2 3 3 0 0 4 3 4

Just provide the two values."
2|"3 2 4 4 0 4 2 0
1 4
----
"|"3 2 4 4 0 4 2 0

Just provide the two values."
3|"3 1 3 4 1 3 1 0
0 5
----
"|"3 1 3 4 1 3 1 0

Just provide the two values."
4|"2 4 0 2 0 3 0 0
1 3
----
"|"2 4 0 2 0 3 0 0

Just provide the two values."
5|"3 0 0 1 1 4 1 3
2 5
----
"|"3 0 0 1 1 4 1 3

Just provide the two values."
6|"1 0 3 1 4 2 4 4
2 6
----
"|"1 0 3 1 4 2 4 4

Just provide the two values."
7|"3 0 1 3 3 0 1 4
1 4
----
"|"3 0 1 3 3 0 1 4

Just provide the two values."
8|"4 0 0 0 4 3 4 1
1 4
----
"|"4 0 0 0 4 3 4 1

Just provide the two values."
9|"3 1 2 0 0 3 2 3
0 3
----
"|"3 1 2 0 0 3 2 3

Just provide the two values."
10|"2 1 3 2 2 0 3 3
2 3
----
"|"2 1 3 2 2 0 3 3

Just provide the two values."
11|"1 3 2 4 3 3 3 0
2 4
----
"|"1 3 2 4 3 3 3 0

Just provide the two values."
12|"3 0 2 2 4 2 3 4
1 4
----
"|"3 0 2 2 4 2 3 4

Just provide the two values."
13|"2 1 1 3 1 1 3 4
2 7
----
"|"2 1 1 3 1 1 3 4

Just provide the two values."
14|"1 1 3 3 4 0 4 0
1 5
----
"|"1 1 3 3 4 0 4 0

Just provide the two values."
15|"2 2 0 0 2 4 2 0
2 2
----
"|"2 2 0 0 2 4 2 0

Just provide the two values."
16|"0 0 3 1 1 4 3 2
3 5
----
"|"0 0 3 1 1 4 3 2

Just provide the two values."
17|"3 2 3 2 1 3 0 4
0 4
----
"|"3 2 3 2 1 3 0 4

Just provide the two values."
18|"0 4 3 4 2 4 0 4
3 4
----
"|"0 4 3 4 2 4 0 4

Just provide the two values."
