|context|query
0|"2 2 0 4 2 2 3 2
2 4
----
"|"2 2 0 4 2 2 3 2

Just provide the two values."
1|"0 0 1 3 1 1 0 2
2 5
----
"|"0 0 1 3 1 1 0 2

Just provide the two values."
2|"0 1 2 4 0 3 3 1
1 7
----
"|"0 1 2 4 0 3 3 1

Just provide the two values."
3|"4 2 3 2 1 2 1 1
1 5
----
"|"4 2 3 2 1 2 1 1

Just provide the two values."
4|"0 1 0 0 3 0 1 3
1 5
----
"|"0 1 0 0 3 0 1 3

Just provide the two values."
5|"4 3 3 1 3 1 0 4
4 7
----
"|"4 3 3 1 3 1 0 4

Just provide the two values."
6|"2 2 0 4 3 2 1 0
3 5
----
"|"2 2 0 4 3 2 1 0

Just provide the two values."
7|"3 2 2 2 4 2 3 4
2 5
----
"|"3 2 2 2 4 2 3 4

Just provide the two values."
8|"2 4 2 2 4 0 4 3
0 5
----
"|"2 4 2 2 4 0 4 3

Just provide the two values."
9|"1 1 0 2 1 2 4 3
2 6
----
"|"1 1 0 2 1 2 4 3

Just provide the two values."
10|"0 4 1 3 4 1 2 4
2 7
----
"|"0 4 1 3 4 1 2 4

Just provide the two values."
11|"0 0 4 3 2 3 2 3
0 5
----
"|"0 0 4 3 2 3 2 3

Just provide the two values."
12|"0 1 2 2 2 4 4 0
0 5
----
"|"0 1 2 2 2 4 4 0

Just provide the two values."
13|"1 4 1 1 2 1 1 3
2 5
----
"|"1 4 1 1 2 1 1 3

Just provide the two values."
14|"1 2 1 3 3 4 0 0
4 7
----
"|"1 2 1 3 3 4 0 0

Just provide the two values."
15|"2 3 0 3 0 1 0 4
3 6
----
"|"2 3 0 3 0 1 0 4

Just provide the two values."
16|"0 1 2 3 1 2 3 1
1 6
----
"|"0 1 2 3 1 2 3 1

Just provide the two values."
17|"2 1 4 1 1 4 1 4
1 5
----
"|"2 1 4 1 1 4 1 4

Just provide the two values."
18|"4 1 2 0 1 4 1 4
1 6
----
"|"4 1 2 0 1 4 1 4

Just provide the two values."
19|"1 0 0 1 3 2 2 2
3 5
----
"|"1 0 0 1 3 2 2 2

Just provide the two values."
20|"3 1 3 3 0 0 4 3
0 5
----
"|"3 1 3 3 0 0 4 3

Just provide the two values."
21|"3 1 2 1 3 1 1 4
2 6
----
"|"3 1 2 1 3 1 1 4

Just provide the two values."
22|"2 0 4 4 4 1 3 4
2 6
----
"|"2 0 4 4 4 1 3 4

Just provide the two values."
23|"0 2 0 4 1 2 3 4
3 6
----
"|"0 2 0 4 1 2 3 4

Just provide the two values."
24|"4 1 4 1 3 1 3 3
1 6
----
"|"4 1 4 1 3 1 3 3

Just provide the two values."
25|"3 4 3 0 1 4 1 1
0 7
----
"|"3 4 3 0 1 4 1 1

Just provide the two values."
26|"2 2 4 4 1 2 4 1
2 5
----
"|"2 2 4 4 1 2 4 1

Just provide the two values."
27|"0 2 3 1 4 0 1 1
0 6
----
"|"0 2 3 1 4 0 1 1

Just provide the two values."
28|"0 0 1 1 0 0 0 2
2 4
----
"|"0 0 1 1 0 0 0 2

Just provide the two values."
29|"1 1 2 1 4 1 4 3
1 6
----
"|"1 1 2 1 4 1 4 3

Just provide the two values."
30|"0 0 2 4 4 1 3 0
1 6
----
"|"0 0 2 4 4 1 3 0

Just provide the two values."
31|"4 0 2 0 3 3 4 3
1 6
----
"|"4 0 2 0 3 3 4 3

Just provide the two values."
32|"0 4 4 0 2 3 2 0
0 5
----
"|"0 4 4 0 2 3 2 0

Just provide the two values."
33|"3 2 1 0 2 1 4 2
1 6
----
"|"3 2 1 0 2 1 4 2

Just provide the two values."
34|"0 2 0 4 2 0 2 4
2 4
----
"|"0 2 0 4 2 0 2 4

Just provide the two values."
35|"0 0 4 2 3 1 3 2
1 6
----
"|"0 0 4 2 3 1 3 2

Just provide the two values."
36|"1 3 4 1 0 4 4 4
3 6
----
"|"1 3 4 1 0 4 4 4

Just provide the two values."
37|"0 3 0 3 2 1 1 1
1 6
----
"|"0 3 0 3 2 1 1 1

Just provide the two values."
38|"2 4 1 1 0 0 1 3
1 6
----
"|"2 4 1 1 0 0 1 3

Just provide the two values."
39|"2 4 1 3 3 3 2 0
2 6
----
"|"2 4 1 3 3 3 2 0

Just provide the two values."
40|"2 2 1 2 3 3 3 4
3 5
----
"|"2 2 1 2 3 3 3 4

Just provide the two values."
41|"4 0 2 3 4 4 2 1
0 6
----
"|"4 0 2 3 4 4 2 1

Just provide the two values."
