|context|query
0|"4 2 3 4
2 2
----
"|"4 2 3 4

Just provide the two values."
1|"2 3 1 0
1 2
----
"|"2 3 1 0

Just provide the two values."
2|"3 0 0 3
1 3
----
"|"3 0 0 3

Just provide the two values."
3|"3 0 3 2
2 2
----
"|"3 0 3 2

Just provide the two values."
4|"3 4 2 3
0 2
----
"|"3 4 2 3

Just provide the two values."
5|"0 1 0 4
0 3
----
"|"0 1 0 4

Just provide the two values."
6|"4 3 2 0
2 3
----
"|"4 3 2 0

Just provide the two values."
7|"0 1 3 4
1 3
----
"|"0 1 3 4

Just provide the two values."
8|"1 4 2 1
0 1
----
"|"1 4 2 1

Just provide the two values."
9|"4 4 2 4
1 1
----
"|"4 4 2 4

Just provide the two values."
10|"1 3 0 3
0 2
----
"|"1 3 0 3

Just provide the two values."
11|"2 4 2 4
0 1
----
"|"2 4 2 4

Just provide the two values."
12|"0 4 2 0
1 3
----
"|"0 4 2 0

Just provide the two values."
13|"3 3 3 0
2 2
----
"|"3 3 3 0

Just provide the two values."
14|"1 2 0 2
0 1
----
"|"1 2 0 2

Just provide the two values."
15|"2 3 1 4
0 2
----
"|"2 3 1 4

Just provide the two values."
16|"3 0 0 2
1 3
----
"|"3 0 0 2

Just provide the two values."
17|"3 2 4 2
0 2
----
"|"3 2 4 2

Just provide the two values."
18|"1 3 0 1
0 2
----
"|"1 3 0 1

Just provide the two values."
19|"3 1 3 2
1 1
----
"|"3 1 3 2

Just provide the two values."
20|"1 0 4 2
1 2
----
"|"1 0 4 2

Just provide the two values."
21|"2 0 2 1
1 1
----
"|"2 0 2 1

Just provide the two values."
22|"1 0 0 2
1 2
----
"|"1 0 0 2

Just provide the two values."
23|"0 4 2 1
0 2
----
"|"0 4 2 1

Just provide the two values."
24|"3 3 1 4
0 2
----
"|"3 3 1 4

Just provide the two values."
25|"2 3 1 2
0 1
----
"|"2 3 1 2

Just provide the two values."
26|"0 1 3 3
1 2
----
"|"0 1 3 3

Just provide the two values."
27|"1 2 4 1
0 1
----
"|"1 2 4 1

Just provide the two values."
28|"1 3 1 0
1 2
----
"|"1 3 1 0

Just provide the two values."
29|"3 0 0 2
1 3
----
"|"3 0 0 2

Just provide the two values."
30|"2 3 2 0
1 2
----
"|"2 3 2 0

Just provide the two values."
31|"4 2 2 4
1 1
----
"|"4 2 2 4

Just provide the two values."
32|"0 3 2 2
0 2
----
"|"0 3 2 2

Just provide the two values."
33|"4 1 2 3
1 2
----
"|"4 1 2 3

Just provide the two values."
34|"0 2 2 3
0 2
----
"|"0 2 2 3

Just provide the two values."
35|"3 3 1 1
0 1
----
"|"3 3 1 1

Just provide the two values."
36|"2 0 0 4
1 3
----
"|"2 0 0 4

Just provide the two values."
37|"4 1 3 1
2 2
----
"|"4 1 3 1

Just provide the two values."
38|"1 3 4 4
0 2
----
"|"1 3 4 4

Just provide the two values."
39|"0 2 3 0
2 3
----
"|"0 2 3 0

Just provide the two values."
40|"2 4 1 2
0 1
----
"|"2 4 1 2

Just provide the two values."
41|"0 3 2 2
0 2
----
"|"0 3 2 2

Just provide the two values."
42|"2 2 4 0
1 2
----
"|"2 2 4 0

Just provide the two values."
43|"2 0 2 2
1 1
----
"|"2 0 2 2

Just provide the two values."
44|"2 1 0 1
0 1
----
"|"2 1 0 1

Just provide the two values."
45|"1 3 0 2
0 2
----
"|"1 3 0 2

Just provide the two values."
46|"0 4 1 3
0 3
----
"|"0 4 1 3

Just provide the two values."
47|"2 4 2 0
1 2
----
"|"2 4 2 0

Just provide the two values."
48|"3 2 1 4
0 2
----
"|"3 2 1 4

Just provide the two values."
49|"2 3 3 0
2 2
----
"|"2 3 3 0

Just provide the two values."
50|"1 0 0 2
1 2
----
"|"1 0 0 2

Just provide the two values."
51|"1 3 3 4
1 2
----
"|"1 3 3 4

Just provide the two values."
52|"2 2 3 0
2 2
----
"|"2 2 3 0

Just provide the two values."
53|"1 4 0 0
1 3
----
"|"1 4 0 0

Just provide the two values."
54|"1 4 1 3
0 2
----
"|"1 4 1 3

Just provide the two values."
55|"0 4 0 0
1 3
----
"|"0 4 0 0

Just provide the two values."
56|"2 0 2 2
1 1
----
"|"2 0 2 2

Just provide the two values."
57|"0 4 4 2
0 2
----
"|"0 4 4 2

Just provide the two values."
58|"0 2 0 4
0 3
----
"|"0 2 0 4

Just provide the two values."
59|"3 2 1 1
0 1
----
"|"3 2 1 1

Just provide the two values."
60|"0 2 3 0
2 3
----
"|"0 2 3 0

Just provide the two values."
61|"0 3 4 2
0 3
----
"|"0 3 4 2

Just provide the two values."
62|"3 3 0 4
0 3
----
"|"3 3 0 4

Just provide the two values."
63|"3 1 2 2
0 1
----
"|"3 1 2 2

Just provide the two values."
64|"2 3 1 2
0 1
----
"|"2 3 1 2

Just provide the two values."
65|"1 0 1 2
1 1
----
"|"1 0 1 2

Just provide the two values."
66|"4 0 4 0
3 3
----
"|"4 0 4 0

Just provide the two values."
67|"3 1 2 0
1 2
----
"|"3 1 2 0

Just provide the two values."
68|"0 0 4 0
2 3
----
"|"0 0 4 0

Just provide the two values."
69|"3 4 0 4
0 3
----
"|"3 4 0 4

Just provide the two values."
70|"3 0 3 2
2 2
----
"|"3 0 3 2

Just provide the two values."
71|"0 0 3 2
2 3
----
"|"0 0 3 2

Just provide the two values."
72|"2 2 0 2
0 1
----
"|"2 2 0 2

Just provide the two values."
73|"1 0 2 2
1 1
----
"|"1 0 2 2

Just provide the two values."
74|"3 0 0 1
1 3
----
"|"3 0 0 1

Just provide the two values."
75|"3 0 2 3
1 2
----
"|"3 0 2 3

Just provide the two values."
76|"2 4 0 1
0 2
----
"|"2 4 0 1

Just provide the two values."
77|"0 4 0 1
0 3
----
"|"0 4 0 1

Just provide the two values."
78|"2 4 4 1
0 1
----
"|"2 4 4 1

Just provide the two values."
79|"4 0 4 3
2 3
----
"|"4 0 4 3

Just provide the two values."
80|"0 3 3 1
1 2
----
"|"0 3 3 1

Just provide the two values."
81|"1 3 4 4
0 2
----
"|"1 3 4 4

Just provide the two values."
82|"1 0 0 0
2 2
----
"|"1 0 0 0

Just provide the two values."
83|"4 3 0 2
1 3
----
"|"4 3 0 2

Just provide the two values."
84|"0 4 0 3
0 4
----
"|"0 4 0 3

Just provide the two values."
85|"0 3 0 4
0 4
----
"|"0 3 0 4

Just provide the two values."
86|"1 3 1 3
0 1
----
"|"1 3 1 3

Just provide the two values."
87|"1 1 2 1
0 0
----
"|"1 1 2 1

Just provide the two values."
88|"4 4 1 3
1 2
----
"|"4 4 1 3

Just provide the two values."
89|"0 3 3 2
1 2
----
"|"0 3 3 2

Just provide the two values."
90|"3 4 2 1
0 2
----
"|"3 4 2 1

Just provide the two values."
91|"4 1 1 1
1 1
----
"|"4 1 1 1

Just provide the two values."
92|"2 4 3 3
1 2
----
"|"2 4 3 3

Just provide the two values."
93|"1 4 4 4
0 1
----
"|"1 4 4 4

Just provide the two values."
94|"0 1 1 4
0 2
----
"|"0 1 1 4

Just provide the two values."
95|"1 4 4 0
1 2
----
"|"1 4 4 0

Just provide the two values."
96|"2 4 1 0
1 2
----
"|"2 4 1 0

Just provide the two values."
97|"1 1 1 4
0 1
----
"|"1 1 1 4

Just provide the two values."
98|"2 3 1 4
0 2
----
"|"2 3 1 4

Just provide the two values."
99|"4 3 1 3
1 2
----
"|"4 3 1 3

Just provide the two values."
