|context|query
0|"2 2 3 0
1 4
----
"|"2 2 3 0

Just provide the two values."
1|"2 3 0 0
0 3
----
"|"2 3 0 0

Just provide the two values."
2|"0 3 1 3
2 2
----
"|"0 3 1 3

Just provide the two values."
3|"0 0 3 0
1 2
----
"|"0 0 3 0

Just provide the two values."
4|"3 2 3 4
1 2
----
"|"3 2 3 4

Just provide the two values."
5|"2 4 0 2
0 3
----
"|"2 4 0 2

Just provide the two values."
6|"4 1 2 0
1 2
----
"|"4 1 2 0

Just provide the two values."
7|"0 0 4 3
2 2
----
"|"0 0 4 3

Just provide the two values."
8|"1 3 2 0
1 3
----
"|"1 3 2 0

Just provide the two values."
9|"0 0 3 0
1 2
----
"|"0 0 3 0

Just provide the two values."
10|"0 0 2 2
2 3
----
"|"0 0 2 2

Just provide the two values."
11|"2 4 1 1
0 1
----
"|"2 4 1 1

Just provide the two values."
12|"4 2 3 4
1 2
----
"|"4 2 3 4

Just provide the two values."
13|"1 0 1 3
1 2
----
"|"1 0 1 3

Just provide the two values."
14|"0 1 2 4
2 2
----
"|"0 1 2 4

Just provide the two values."
15|"0 4 4 3
2 2
----
"|"0 4 4 3

Just provide the two values."
16|"3 4 4 0
0 2
----
"|"3 4 4 0

Just provide the two values."
17|"3 1 4 3
1 1
----
"|"3 1 4 3

Just provide the two values."
18|"3 0 0 2
0 3
----
"|"3 0 0 2

Just provide the two values."
19|"4 3 0 0
0 2
----
"|"4 3 0 0

Just provide the two values."
20|"0 1 3 4
1 2
----
"|"0 1 3 4

Just provide the two values."
21|"2 4 1 4
0 1
----
"|"2 4 1 4

Just provide the two values."
22|"4 1 4 1
0 0
----
"|"4 1 4 1

Just provide the two values."
23|"4 4 4 2
0 1
----
"|"4 4 4 2

Just provide the two values."
24|"4 3 1 3
1 1
----
"|"4 3 1 3

Just provide the two values."
25|"3 4 4 1
0 1
----
"|"3 4 4 1

Just provide the two values."
26|"1 1 2 0
1 2
----
"|"1 1 2 0

Just provide the two values."
27|"3 4 0 0
0 2
----
"|"3 4 0 0

Just provide the two values."
28|"4 0 2 1
1 2
----
"|"4 0 2 1

Just provide the two values."
