|context|query
0|"2 1 3 2
1 1
----
"|"2 1 3 2

Just provide the two values."
1|"3 3 1 0
2 3
----
"|"3 3 1 0

Just provide the two values."
2|"1 2 4 1
0 1
----
"|"1 2 4 1

Just provide the two values."
3|"0 3 4 1
1 3
----
"|"0 3 4 1

Just provide the two values."
4|"2 1 0 2
0 1
----
"|"2 1 0 2

Just provide the two values."
5|"3 2 0 2
0 2
----
"|"3 2 0 2

Just provide the two values."
6|"1 2 1 3
0 1
----
"|"1 2 1 3

Just provide the two values."
7|"2 3 1 3
1 2
----
"|"2 3 1 3

Just provide the two values."
8|"4 4 1 2
1 1
----
"|"4 4 1 2

Just provide the two values."
9|"1 4 1 1
0 1
----
"|"1 4 1 1

Just provide the two values."
10|"4 0 0 3
1 3
----
"|"4 0 0 3

Just provide the two values."
11|"0 0 3 0
2 2
----
"|"0 0 3 0

Just provide the two values."
12|"1 1 2 1
0 0
----
"|"1 1 2 1

Just provide the two values."
13|"3 0 1 1
0 2
----
"|"3 0 1 1

Just provide the two values."
14|"4 0 0 0
2 2
----
"|"4 0 0 0

Just provide the two values."
15|"4 1 3 1
2 2
----
"|"4 1 3 1

Just provide the two values."
16|"0 4 3 1
1 3
----
"|"0 4 3 1

Just provide the two values."
17|"3 2 3 2
1 2
----
"|"3 2 3 2

Just provide the two values."
18|"4 4 2 1
1 1
----
"|"4 4 2 1

Just provide the two values."
19|"3 4 1 1
0 2
----
"|"3 4 1 1

Just provide the two values."
20|"0 0 0 1
0 1
----
"|"0 0 0 1

Just provide the two values."
21|"4 1 3 4
2 2
----
"|"4 1 3 4

Just provide the two values."
22|"2 3 2 2
1 1
----
"|"2 3 2 2

Just provide the two values."
23|"0 2 4 2
0 2
----
"|"0 2 4 2

Just provide the two values."
24|"1 0 4 2
0 2
----
"|"1 0 4 2

Just provide the two values."
25|"0 0 4 3
0 3
----
"|"0 0 4 3

Just provide the two values."
26|"4 4 2 0
2 2
----
"|"4 4 2 0

Just provide the two values."
27|"0 0 0 0
1 1
----
"|"0 0 0 0

Just provide the two values."
28|"0 2 4 0
1 2
----
"|"0 2 4 0

Just provide the two values."
29|"0 1 3 3
1 3
----
"|"0 1 3 3

Just provide the two values."
30|"1 0 1 4
0 2
----
"|"1 0 1 4

Just provide the two values."
31|"2 4 4 3
0 2
----
"|"2 4 4 3

Just provide the two values."
32|"4 4 3 3
2 3
----
"|"4 4 3 3

Just provide the two values."
33|"4 3 1 2
2 2
----
"|"4 3 1 2

Just provide the two values."
34|"3 2 2 3
0 2
----
"|"3 2 2 3

Just provide the two values."
35|"3 1 3 2
1 2
----
"|"3 1 3 2

Just provide the two values."
36|"0 3 3 0
3 3
----
"|"0 3 3 0

Just provide the two values."
37|"4 2 2 3
1 2
----
"|"4 2 2 3

Just provide the two values."
38|"3 4 4 4
0 2
----
"|"3 4 4 4

Just provide the two values."
39|"0 4 3 3
1 4
----
"|"0 4 3 3

Just provide the two values."
40|"0 0 4 2
0 2
----
"|"0 0 4 2

Just provide the two values."
41|"1 3 1 1
1 1
----
"|"1 3 1 1

Just provide the two values."
42|"2 3 2 4
1 2
----
"|"2 3 2 4

Just provide the two values."
43|"4 3 1 3
2 3
----
"|"4 3 1 3

Just provide the two values."
44|"0 2 3 4
1 3
----
"|"0 2 3 4

Just provide the two values."
45|"4 2 3 1
2 2
----
"|"4 2 3 1

Just provide the two values."
46|"3 2 4 2
0 2
----
"|"3 2 4 2

Just provide the two values."
47|"3 4 3 0
2 4
----
"|"3 4 3 0

Just provide the two values."
48|"2 1 0 1
0 1
----
"|"2 1 0 1

Just provide the two values."
49|"0 4 3 1
1 3
----
"|"0 4 3 1

Just provide the two values."
50|"0 1 4 3
0 3
----
"|"0 1 4 3

Just provide the two values."
51|"1 4 2 4
0 1
----
"|"1 4 2 4

Just provide the two values."
52|"0 1 1 0
1 1
----
"|"0 1 1 0

Just provide the two values."
53|"1 4 1 0
1 2
----
"|"1 4 1 0

Just provide the two values."
54|"1 4 1 1
0 1
----
"|"1 4 1 1

Just provide the two values."
55|"1 2 3 1
1 1
----
"|"1 2 3 1

Just provide the two values."
