|context|query
0|"0 0 0 2
0 2
----
"|"0 0 0 2

Just provide the two values."
1|"1 4 3 2
2 3
----
"|"1 4 3 2

Just provide the two values."
2|"2 3 4 3
0 2
----
"|"2 3 4 3

Just provide the two values."
3|"3 3 1 2
0 2
----
"|"3 3 1 2

Just provide the two values."
4|"3 1 3 2
0 2
----
"|"3 1 3 2

Just provide the two values."
5|"2 4 2 4
2 2
----
"|"2 4 2 4

Just provide the two values."
6|"0 2 1 2
0 3
----
"|"0 2 1 2

Just provide the two values."
7|"4 1 3 4
0 2
----
"|"4 1 3 4

Just provide the two values."
8|"0 1 3 0
1 2
----
"|"0 1 3 0

Just provide the two values."
9|"3 1 1 1
0 1
----
"|"3 1 1 1

Just provide the two values."
10|"1 2 2 4
2 3
----
"|"1 2 2 4

Just provide the two values."
11|"3 2 3 4
0 2
----
"|"3 2 3 4

Just provide the two values."
12|"0 1 0 3
0 2
----
"|"0 1 0 3

Just provide the two values."
13|"3 1 3 0
1 2
----
"|"3 1 3 0

Just provide the two values."
14|"1 0 0 3
1 2
----
"|"1 0 0 3

Just provide the two values."
15|"4 3 2 4
1 2
----
"|"4 3 2 4

Just provide the two values."
16|"1 2 3 1
1 2
----
"|"1 2 3 1

Just provide the two values."
17|"1 3 2 3
2 2
----
"|"1 3 2 3

Just provide the two values."
18|"4 0 0 2
0 3
----
"|"4 0 0 2

Just provide the two values."
19|"0 0 4 2
0 3
----
"|"0 0 4 2

Just provide the two values."
20|"2 2 3 3
0 1
----
"|"2 2 3 3

Just provide the two values."
21|"1 1 2 1
2 2
----
"|"1 1 2 1

Just provide the two values."
22|"4 2 2 3
1 2
----
"|"4 2 2 3

Just provide the two values."
23|"1 2 2 0
3 3
----
"|"1 2 2 0

Just provide the two values."
24|"3 4 0 3
1 2
----
"|"3 4 0 3

Just provide the two values."
25|"1 4 2 1
3 3
----
"|"1 4 2 1

Just provide the two values."
26|"4 0 1 3
0 3
----
"|"4 0 1 3

Just provide the two values."
27|"0 2 3 3
0 2
----
"|"0 2 3 3

Just provide the two values."
28|"2 3 0 3
0 2
----
"|"2 3 0 3

Just provide the two values."
29|"2 2 1 3
0 2
----
"|"2 2 1 3

Just provide the two values."
30|"4 4 0 2
1 3
----
"|"4 4 0 2

Just provide the two values."
31|"4 0 4 4
0 2
----
"|"4 0 4 4

Just provide the two values."
32|"4 4 3 0
2 2
----
"|"4 4 3 0

Just provide the two values."
33|"4 3 4 2
0 2
----
"|"4 3 4 2

Just provide the two values."
34|"4 0 2 1
1 4
----
"|"4 0 2 1

Just provide the two values."
35|"3 0 4 2
0 3
----
"|"3 0 4 2

Just provide the two values."
36|"4 4 2 0
3 3
----
"|"4 4 2 0

Just provide the two values."
37|"3 2 1 4
0 3
----
"|"3 2 1 4

Just provide the two values."
38|"3 1 2 2
1 2
----
"|"3 1 2 2

Just provide the two values."
39|"4 2 1 0
1 4
----
"|"4 2 1 0

Just provide the two values."
40|"3 4 1 2
1 3
----
"|"3 4 1 2

Just provide the two values."
41|"3 3 4 4
0 1
----
"|"3 3 4 4

Just provide the two values."
42|"0 2 0 1
0 3
----
"|"0 2 0 1

Just provide the two values."
43|"4 3 2 0
2 3
----
"|"4 3 2 0

Just provide the two values."
44|"4 1 3 0
1 3
----
"|"4 1 3 0

Just provide the two values."
45|"1 2 2 3
2 2
----
"|"1 2 2 3

Just provide the two values."
46|"2 3 1 1
0 2
----
"|"2 3 1 1

Just provide the two values."
47|"4 2 0 0
1 3
----
"|"4 2 0 0

Just provide the two values."
48|"3 4 4 3
1 1
----
"|"3 4 4 3

Just provide the two values."
49|"3 0 0 2
0 2
----
"|"3 0 0 2

Just provide the two values."
50|"4 0 0 4
0 2
----
"|"4 0 0 4

Just provide the two values."
51|"0 2 3 0
1 2
----
"|"0 2 3 0

Just provide the two values."
52|"1 1 3 4
1 2
----
"|"1 1 3 4

Just provide the two values."
53|"3 0 3 4
0 2
----
"|"3 0 3 4

Just provide the two values."
54|"1 3 2 2
2 2
----
"|"1 3 2 2

Just provide the two values."
55|"0 1 0 2
0 3
----
"|"0 1 0 2

Just provide the two values."
56|"0 2 3 3
0 2
----
"|"0 2 3 3

Just provide the two values."
57|"0 3 0 2
0 2
----
"|"0 3 0 2

Just provide the two values."
58|"2 2 3 3
0 1
----
"|"2 2 3 3

Just provide the two values."
59|"1 1 2 4
2 3
----
"|"1 1 2 4

Just provide the two values."
60|"4 2 2 2
1 2
----
"|"4 2 2 2

Just provide the two values."
61|"2 4 2 1
2 3
----
"|"2 4 2 1

Just provide the two values."
62|"4 3 3 3
0 1
----
"|"4 3 3 3

Just provide the two values."
63|"2 3 2 1
1 2
----
"|"2 3 2 1

Just provide the two values."
64|"1 3 2 4
2 3
----
"|"1 3 2 4

Just provide the two values."
65|"2 4 2 1
2 3
----
"|"2 4 2 1

Just provide the two values."
66|"3 0 3 3
0 1
----
"|"3 0 3 3

Just provide the two values."
67|"4 1 2 1
1 3
----
"|"4 1 2 1

Just provide the two values."
68|"2 2 3 1
0 2
----
"|"2 2 3 1

Just provide the two values."
69|"4 4 2 4
2 2
----
"|"4 4 2 4

Just provide the two values."
70|"2 1 1 1
0 2
----
"|"2 1 1 1

Just provide the two values."
71|"0 4 0 2
1 3
----
"|"0 4 0 2

Just provide the two values."
72|"3 3 0 4
0 2
----
"|"3 3 0 4

Just provide the two values."
73|"4 0 0 3
0 2
----
"|"4 0 0 3

Just provide the two values."
74|"1 2 1 3
1 2
----
"|"1 2 1 3

Just provide the two values."
75|"3 1 4 4
0 2
----
"|"3 1 4 4

Just provide the two values."
76|"1 1 1 3
1 1
----
"|"1 1 1 3

Just provide the two values."
77|"0 0 2 2
1 2
----
"|"0 0 2 2

Just provide the two values."
78|"3 0 3 4
0 2
----
"|"3 0 3 4

Just provide the two values."
79|"4 0 1 0
1 3
----
"|"4 0 1 0

Just provide the two values."
80|"0 4 0 4
1 2
----
"|"0 4 0 4

Just provide the two values."
81|"1 0 0 3
1 2
----
"|"1 0 0 3

Just provide the two values."
82|"2 1 0 2
0 3
----
"|"2 1 0 2

Just provide the two values."
83|"4 3 4 4
0 1
----
"|"4 3 4 4

Just provide the two values."
84|"2 3 1 3
0 2
----
"|"2 3 1 3

Just provide the two values."
85|"0 4 2 1
2 4
----
"|"0 4 2 1

Just provide the two values."
86|"2 0 3 2
0 2
----
"|"2 0 3 2

Just provide the two values."
87|"0 1 0 0
1 2
----
"|"0 1 0 0

Just provide the two values."
88|"0 2 4 1
0 4
----
"|"0 2 4 1

Just provide the two values."
89|"3 0 4 0
1 2
----
"|"3 0 4 0

Just provide the two values."
90|"4 4 0 1
1 3
----
"|"4 4 0 1

Just provide the two values."
91|"4 0 4 2
0 3
----
"|"4 0 4 2

Just provide the two values."
