|context|query
0|"4 4 3 0 3 4 2 3
0 2
----
"|"4 4 3 0 3 4 2 3

Just provide the two values."
1|"2 3 1 1 1 4 3 1
1 3
----
"|"2 3 1 1 1 4 3 1

Just provide the two values."
2|"1 3 4 3 1 4 1 4
1 2
----
"|"1 3 4 3 1 4 1 4

Just provide the two values."
3|"4 1 4 4 4 0 1 2
1 4
----
"|"4 1 4 4 4 0 1 2

Just provide the two values."
4|"3 0 0 0 2 4 1 3
0 5
----
"|"3 0 0 0 2 4 1 3

Just provide the two values."
5|"3 3 1 4 1 2 3 0
3 4
----
"|"3 3 1 4 1 2 3 0

Just provide the two values."
6|"2 1 0 4 3 1 1 0
2 5
----
"|"2 1 0 4 3 1 1 0

Just provide the two values."
7|"3 1 1 2 4 1 3 4
2 3
----
"|"3 1 1 2 4 1 3 4

Just provide the two values."
8|"0 0 3 2 3 2 2 0
4 6
----
"|"0 0 3 2 3 2 2 0

Just provide the two values."
9|"0 0 3 1 4 1 1 0
2 5
----
"|"0 0 3 1 4 1 1 0

Just provide the two values."
10|"2 4 4 3 4 3 4 3
0 1
----
"|"2 4 4 3 4 3 4 3

Just provide the two values."
11|"4 3 0 3 2 3 0 1
1 4
----
"|"4 3 0 3 2 3 0 1

Just provide the two values."
12|"1 0 2 2 0 1 1 0
3 7
----
"|"1 0 2 2 0 1 1 0

Just provide the two values."
13|"4 0 3 1 2 3 0 4
1 4
----
"|"4 0 3 1 2 3 0 4

Just provide the two values."
14|"4 3 4 4 4 0 2 4
0 2
----
"|"4 3 4 4 4 0 2 4

Just provide the two values."
15|"0 3 3 2 3 0 4 4
2 3
----
"|"0 3 3 2 3 0 4 4

Just provide the two values."
16|"3 1 3 1 2 3 4 1
1 3
----
"|"3 1 3 1 2 3 4 1

Just provide the two values."
17|"0 4 0 4 4 2 0 0
4 4
----
"|"0 4 0 4 4 2 0 0

Just provide the two values."
18|"1 4 4 4 0 4 2 2
0 4
----
"|"1 4 4 4 0 4 2 2

Just provide the two values."
19|"2 1 4 4 1 1 0 3
3 4
----
"|"2 1 4 4 1 1 0 3

Just provide the two values."
20|"0 1 2 1 4 1 1 4
3 4
----
"|"0 1 2 1 4 1 1 4

Just provide the two values."
21|"1 0 0 2 0 3 1 3
1 6
----
"|"1 0 0 2 0 3 1 3

Just provide the two values."
22|"1 2 3 0 3 3 4 2
0 4
----
"|"1 2 3 0 3 3 4 2

Just provide the two values."
23|"2 0 3 3 1 3 0 3
2 4
----
"|"2 0 3 3 1 3 0 3

Just provide the two values."
24|"1 0 2 4 2 2 2 4
2 5
----
"|"1 0 2 4 2 2 2 4

Just provide the two values."
25|"4 3 0 1 4 3 3 4
0 2
----
"|"4 3 0 1 4 3 3 4

Just provide the two values."
26|"0 2 0 1 2 3 2 4
1 6
----
"|"0 2 0 1 2 3 2 4

Just provide the two values."
27|"3 3 1 0 3 3 0 0
2 4
----
"|"3 3 1 0 3 3 0 0

Just provide the two values."
28|"1 3 0 3 1 1 1 2
1 4
----
"|"1 3 0 3 1 1 1 2

Just provide the two values."
29|"2 2 2 3 3 1 2 3
1 4
----
"|"2 2 2 3 3 1 2 3

Just provide the two values."
