|context|query
0|"1 0 4 2 2 0 2 1
2 4
----
"|"1 0 4 2 2 0 2 1

Just provide the two values."
1|"1 0 0 2 0 4 2 1
3 4
----
"|"1 0 0 2 0 4 2 1

Just provide the two values."
2|"3 3 1 4 2 3 1 2
2 7
----
"|"3 3 1 4 2 3 1 2

Just provide the two values."
3|"0 1 3 3 1 2 4 1
1 6
----
"|"0 1 3 3 1 2 4 1

Just provide the two values."
4|"1 3 1 0 3 0 0 2
3 5
----
"|"1 3 1 0 3 0 0 2

Just provide the two values."
5|"2 3 2 0 4 2 2 4
3 4
----
"|"2 3 2 0 4 2 2 4

Just provide the two values."
6|"0 3 2 2 4 1 2 3
4 5
----
"|"0 3 2 2 4 1 2 3

Just provide the two values."
7|"0 2 2 3 3 3 1 1
1 6
----
"|"0 2 2 3 3 3 1 1

Just provide the two values."
8|"2 0 0 4 4 1 3 1
1 6
----
"|"2 0 0 4 4 1 3 1

Just provide the two values."
9|"1 3 4 4 0 2 3 0
2 6
----
"|"1 3 4 4 0 2 3 0

Just provide the two values."
10|"2 4 1 2 0 3 2 2
2 4
----
"|"2 4 1 2 0 3 2 2

Just provide the two values."
11|"2 2 4 0 2 0 2 2
1 2
----
"|"2 2 4 0 2 0 2 2

Just provide the two values."
12|"2 1 0 1 1 3 0 2
0 4
----
"|"2 1 0 1 1 3 0 2

Just provide the two values."
13|"0 4 1 3 2 4 2 0
4 5
----
"|"0 4 1 3 2 4 2 0

Just provide the two values."
14|"3 2 1 4 2 3 3 0
1 6
----
"|"3 2 1 4 2 3 3 0

Just provide the two values."
15|"1 0 0 2 1 3 3 4
1 6
----
"|"1 0 0 2 1 3 3 4

Just provide the two values."
16|"2 2 3 0 1 4 0 0
1 4
----
"|"2 2 3 0 1 4 0 0

Just provide the two values."
17|"1 4 1 3 0 4 0 0
4 5
----
"|"1 4 1 3 0 4 0 0

Just provide the two values."
18|"2 0 2 2 0 4 4 2
1 3
----
"|"2 0 2 2 0 4 4 2

Just provide the two values."
19|"0 2 0 4 3 2 1 1
0 5
----
"|"0 2 0 4 3 2 1 1

Just provide the two values."
20|"0 2 3 0 0 3 4 2
0 4
----
"|"0 2 3 0 0 3 4 2

Just provide the two values."
21|"3 3 0 4 3 1 2 2
2 6
----
"|"3 3 0 4 3 1 2 2

Just provide the two values."
22|"2 3 1 2 1 0 1 2
2 4
----
"|"2 3 1 2 1 0 1 2

Just provide the two values."
23|"4 0 4 0 3 1 2 0
1 5
----
"|"4 0 4 0 3 1 2 0

Just provide the two values."
24|"0 0 4 0 3 4 0 4
1 3
----
"|"0 0 4 0 3 4 0 4

Just provide the two values."
25|"3 0 3 2 0 0 3 2
0 4
----
"|"3 0 3 2 0 0 3 2

Just provide the two values."
26|"2 2 0 2 1 0 2 2
1 2
----
"|"2 2 0 2 1 0 2 2

Just provide the two values."
27|"3 0 0 1 3 0 2 3
2 5
----
"|"3 0 0 1 3 0 2 3

Just provide the two values."
28|"2 4 0 1 0 4 0 1
1 5
----
"|"2 4 0 1 0 4 0 1

Just provide the two values."
29|"2 4 4 1 4 0 4 3
2 5
----
"|"2 4 4 1 4 0 4 3

Just provide the two values."
