|context|query
0|"3 2 0 0 1 0 4 1
2 6
----
"|"3 2 0 0 1 0 4 1

Just provide the two values."
1|"1 1 1 2 3 2 3 3
2 4
----
"|"1 1 1 2 3 2 3 3

Just provide the two values."
2|"2 0 2 0 1 0 0 4
3 4
----
"|"2 0 2 0 1 0 0 4

Just provide the two values."
3|"1 3 1 1 0 1 1 4
2 5
----
"|"1 3 1 1 0 1 1 4

Just provide the two values."
4|"2 3 1 2 4 3 2 3
3 4
----
"|"2 3 1 2 4 3 2 3

Just provide the two values."
5|"4 3 1 1 4 3 2 1
3 6
----
"|"4 3 1 1 4 3 2 1

Just provide the two values."
6|"1 3 0 4 4 1 2 1
0 7
----
"|"1 3 0 4 4 1 2 1

Just provide the two values."
7|"2 3 1 0 4 0 4 3
2 6
----
"|"2 3 1 0 4 0 4 3

Just provide the two values."
8|"1 4 2 0 3 3 1 3
1 6
----
"|"1 4 2 0 3 3 1 3

Just provide the two values."
9|"3 0 4 1 3 4 0 4
2 6
----
"|"3 0 4 1 3 4 0 4

Just provide the two values."
10|"0 2 4 3 1 1 1 3
1 6
----
"|"0 2 4 3 1 1 1 3

Just provide the two values."
11|"2 4 0 0 0 1 1 3
0 6
----
"|"2 4 0 0 0 1 1 3

Just provide the two values."
12|"4 2 1 0 0 1 0 0
2 5
----
"|"4 2 1 0 0 1 0 0

Just provide the two values."
13|"2 2 1 3 1 2 2 4
3 5
----
"|"2 2 1 3 1 2 2 4

Just provide the two values."
14|"0 3 1 4 3 1 1 3
1 5
----
"|"0 3 1 4 3 1 1 3

Just provide the two values."
15|"4 2 2 3 2 4 3 3
1 4
----
"|"4 2 2 3 2 4 3 3

Just provide the two values."
16|"2 3 1 1 3 4 3 1
1 5
----
"|"2 3 1 1 3 4 3 1

Just provide the two values."
17|"3 0 2 2 2 0 2 0
2 3
----
"|"3 0 2 2 2 0 2 0

Just provide the two values."
18|"0 1 2 3 2 0 3 2
0 4
----
"|"0 1 2 3 2 0 3 2

Just provide the two values."
19|"2 1 2 3 3 3 2 4
2 4
----
"|"2 1 2 3 3 3 2 4

Just provide the two values."
20|"2 2 3 0 2 3 0 0
1 3
----
"|"2 2 3 0 2 3 0 0

Just provide the two values."
21|"0 3 1 3 0 0 3 0
1 3
----
"|"0 3 1 3 0 0 3 0

Just provide the two values."
22|"3 2 3 4 2 4 0 2
0 5
----
"|"3 2 3 4 2 4 0 2

Just provide the two values."
23|"4 1 2 0 0 0 4 3
2 6
----
"|"4 1 2 0 0 0 4 3

Just provide the two values."
24|"1 3 2 0 0 0 3 0
0 4
----
"|"1 3 2 0 0 0 3 0

Just provide the two values."
25|"0 0 2 2 2 4 1 1
2 5
----
"|"0 0 2 2 2 4 1 1

Just provide the two values."
26|"4 2 3 4 1 0 1 3
2 7
----
"|"4 2 3 4 1 0 1 3

Just provide the two values."
27|"0 1 2 4 0 4 4 3
1 7
----
"|"0 1 2 4 0 4 4 3

Just provide the two values."
28|"3 4 4 0 3 1 4 3
1 6
----
"|"3 4 4 0 3 1 4 3

Just provide the two values."
29|"3 0 0 2 4 3 0 0
3 4
----
"|"3 0 0 2 4 3 0 0

Just provide the two values."
