|context|query
0|"4 2 1 0 0 1 4 1
3 5
----
"|"4 2 1 0 0 1 4 1

Just provide the two values."
1|"3 1 4 0 1 1 3 1
4 6
----
"|"3 1 4 0 1 1 3 1

Just provide the two values."
2|"0 3 0 2 1 2 1 3
1 5
----
"|"0 3 0 2 1 2 1 3

Just provide the two values."
3|"0 0 0 2 3 0 2 3
1 3
----
"|"0 0 0 2 3 0 2 3

Just provide the two values."
4|"4 3 0 2 2 4 1 1
1 6
----
"|"4 3 0 2 2 4 1 1

Just provide the two values."
5|"3 3 4 0 2 0 1 1
1 6
----
"|"3 3 4 0 2 0 1 1

Just provide the two values."
6|"3 0 1 4 3 1 3 1
2 7
----
"|"3 0 1 4 3 1 3 1

Just provide the two values."
7|"2 4 2 0 2 2 2 2
0 2
----
"|"2 4 2 0 2 2 2 2

Just provide the two values."
8|"4 4 1 0 4 1 1 1
2 5
----
"|"4 4 1 0 4 1 1 1

Just provide the two values."
9|"3 1 2 1 1 4 4 3
2 6
----
"|"3 1 2 1 1 4 4 3

Just provide the two values."
10|"1 1 2 4 1 4 2 3
2 5
----
"|"1 1 2 4 1 4 2 3

Just provide the two values."
11|"0 1 1 2 0 1 2 2
3 3
----
"|"0 1 1 2 0 1 2 2

Just provide the two values."
12|"2 0 3 3 3 2 1 2
1 5
----
"|"2 0 3 3 3 2 1 2

Just provide the two values."
13|"2 3 4 1 4 0 0 2
1 5
----
"|"2 3 4 1 4 0 0 2

Just provide the two values."
14|"3 4 0 3 1 0 4 3
2 7
----
"|"3 4 0 3 1 0 4 3

Just provide the two values."
15|"1 2 2 0 1 1 0 2
1 3
----
"|"1 2 2 0 1 1 0 2

Just provide the two values."
16|"4 1 3 2 3 1 1 0
3 6
----
"|"4 1 3 2 3 1 1 0

Just provide the two values."
17|"4 1 3 2 4 4 0 3
3 6
----
"|"4 1 3 2 4 4 0 3

Just provide the two values."
18|"2 3 2 3 0 1 4 4
3 6
----
"|"2 3 2 3 0 1 4 4

Just provide the two values."
19|"4 3 3 3 2 3 1 0
2 6
----
"|"4 3 3 3 2 3 1 0

Just provide the two values."
20|"0 0 0 2 1 0 4 0
0 3
----
"|"0 0 0 2 1 0 4 0

Just provide the two values."
21|"1 3 4 1 4 4 2 0
1 6
----
"|"1 3 4 1 4 4 2 0

Just provide the two values."
22|"2 1 3 0 1 0 1 1
1 4
----
"|"2 1 3 0 1 0 1 1

Just provide the two values."
23|"0 1 0 1 3 4 2 2
1 5
----
"|"0 1 0 1 3 4 2 2

Just provide the two values."
24|"0 2 3 1 3 3 0 1
0 6
----
"|"0 2 3 1 3 3 0 1

Just provide the two values."
25|"3 1 4 3 3 3 2 0
3 6
----
"|"3 1 4 3 3 3 2 0

Just provide the two values."
26|"3 4 4 3 1 0 3 0
3 7
----
"|"3 4 4 3 1 0 3 0

Just provide the two values."
27|"2 4 0 1 3 4 4 1
0 6
----
"|"2 4 0 1 3 4 4 1

Just provide the two values."
28|"4 0 4 3 2 1 3 4
5 6
----
"|"4 0 4 3 2 1 3 4

Just provide the two values."
29|"4 1 0 1 1 2 4 0
2 5
----
"|"4 1 0 1 1 2 4 0

Just provide the two values."
30|"4 1 4 3 4 1 2 2
5 5
----
"|"4 1 4 3 4 1 2 2

Just provide the two values."
31|"2 2 0 4 4 2 1 2
0 4
----
"|"2 2 0 4 4 2 1 2

Just provide the two values."
32|"0 4 3 3 1 2 0 2
1 5
----
"|"0 4 3 3 1 2 0 2

Just provide the two values."
33|"1 4 1 2 2 1 1 2
1 3
----
"|"1 4 1 2 2 1 1 2

Just provide the two values."
