|context|query
0|"0 3 4 0 0 3 2 3
0 4
----
"|"0 3 4 0 0 3 2 3

Just provide the two values."
1|"1 1 0 4 0 2 3 4
3 3
----
"|"1 1 0 4 0 2 3 4

Just provide the two values."
2|"0 0 2 0 2 2 0 2
3 4
----
"|"0 0 2 0 2 2 0 2

Just provide the two values."
3|"3 3 3 4 3 2 0 4
2 4
----
"|"3 3 3 4 3 2 0 4

Just provide the two values."
4|"2 4 2 2 3 4 4 4
3 5
----
"|"2 4 2 2 3 4 4 4

Just provide the two values."
5|"1 3 0 3 3 4 3 1
2 3
----
"|"1 3 0 3 3 4 3 1

Just provide the two values."
6|"4 2 2 2 0 0 1 3
2 5
----
"|"4 2 2 2 0 0 1 3

Just provide the two values."
7|"4 0 4 4 4 0 0 4
1 1
----
"|"4 0 4 4 4 0 0 4

Just provide the two values."
8|"0 2 0 1 2 2 0 3
3 4
----
"|"0 2 0 1 2 2 0 3

Just provide the two values."
9|"4 3 1 1 3 3 1 0
0 3
----
"|"4 3 1 1 3 3 1 0

Just provide the two values."
10|"2 4 4 2 0 4 1 4
2 3
----
"|"2 4 4 2 0 4 1 4

Just provide the two values."
11|"0 3 4 4 4 2 1 3
1 4
----
"|"0 3 4 4 4 2 1 3

Just provide the two values."
12|"3 3 0 4 1 0 4 2
0 4
----
"|"3 3 0 4 1 0 4 2

Just provide the two values."
13|"0 1 2 4 4 2 4 1
2 3
----
"|"0 1 2 4 4 2 4 1

Just provide the two values."
14|"2 3 3 4 1 4 1 0
1 4
----
"|"2 3 3 4 1 4 1 0

Just provide the two values."
15|"2 1 0 3 2 1 2 0
3 4
----
"|"2 1 0 3 2 1 2 0

Just provide the two values."
16|"4 1 3 4 2 3 3 1
2 4
----
"|"4 1 3 4 2 3 3 1

Just provide the two values."
17|"3 4 3 1 1 3 1 1
0 3
----
"|"3 4 3 1 1 3 1 1

Just provide the two values."
18|"2 0 2 2 4 4 2 3
2 6
----
"|"2 0 2 2 4 4 2 3

Just provide the two values."
19|"4 3 1 2 3 0 4 3
0 4
----
"|"4 3 1 2 3 0 4 3

Just provide the two values."
20|"4 2 2 0 4 2 1 2
3 5
----
"|"4 2 2 0 4 2 1 2

Just provide the two values."
21|"3 0 3 0 3 4 0 0
0 3
----
"|"3 0 3 0 3 4 0 0

Just provide the two values."
22|"2 0 2 1 1 3 0 1
2 3
----
"|"2 0 2 1 1 3 0 1

Just provide the two values."
23|"2 3 2 0 2 0 1 1
3 4
----
"|"2 3 2 0 2 0 1 1

Just provide the two values."
24|"2 1 2 2 0 1 4 0
2 4
----
"|"2 1 2 2 0 1 4 0

Just provide the two values."
25|"4 1 4 2 3 0 3 0
1 4
----
"|"4 1 4 2 3 0 3 0

Just provide the two values."
26|"1 0 2 4 2 2 1 0
3 4
----
"|"1 0 2 4 2 2 1 0

Just provide the two values."
27|"4 0 4 0 3 1 2 1
0 3
----
"|"4 0 4 0 3 1 2 1

Just provide the two values."
28|"1 3 3 4 2 1 4 4
2 4
----
"|"1 3 3 4 2 1 4 4

Just provide the two values."
29|"4 3 4 3 1 0 3 3
2 3
----
"|"4 3 4 3 1 0 3 3

Just provide the two values."
30|"3 0 1 2 2 3 4 3
1 5
----
"|"3 0 1 2 2 3 4 3

Just provide the two values."
31|"0 4 0 4 0 1 2 1
0 2
----
"|"0 4 0 4 0 1 2 1

Just provide the two values."
32|"1 1 1 3 3 1 2 4
2 4
----
"|"1 1 1 3 3 1 2 4

Just provide the two values."
