|context|query
0|"3 2 2 1 3 3 4 3
3 5
----
"|"3 2 2 1 3 3 4 3

Just provide the two values."
1|"2 0 3 0 2 2 2 2
2 6
----
"|"2 0 3 0 2 2 2 2

Just provide the two values."
2|"2 2 4 3 0 2 4 4
0 5
----
"|"2 2 4 3 0 2 4 4

Just provide the two values."
3|"3 3 0 0 4 0 4 4
1 4
----
"|"3 3 0 0 4 0 4 4

Just provide the two values."
4|"3 0 1 3 4 0 4 4
2 4
----
"|"3 0 1 3 4 0 4 4

Just provide the two values."
5|"4 0 1 1 0 4 1 3
1 3
----
"|"4 0 1 1 0 4 1 3

Just provide the two values."
6|"2 1 2 4 1 4 2 3
1 4
----
"|"2 1 2 4 1 4 2 3

Just provide the two values."
7|"0 0 0 0 3 0 1 1
1 3
----
"|"0 0 0 0 3 0 1 1

Just provide the two values."
8|"4 0 0 1 4 1 2 2
1 4
----
"|"4 0 0 1 4 1 2 2

Just provide the two values."
9|"3 2 1 0 3 0 4 1
1 5
----
"|"3 2 1 0 3 0 4 1

Just provide the two values."
10|"3 2 0 1 2 3 0 4
3 6
----
"|"3 2 0 1 2 3 0 4

Just provide the two values."
11|"2 3 1 4 1 1 2 0
1 4
----
"|"2 3 1 4 1 1 2 0

Just provide the two values."
12|"4 0 4 4 4 0 1 4
1 2
----
"|"4 0 4 4 4 0 1 4

Just provide the two values."
13|"1 2 4 0 4 1 0 1
0 3
----
"|"1 2 4 0 4 1 0 1

Just provide the two values."
14|"0 0 1 0 1 2 3 2
2 5
----
"|"0 0 1 0 1 2 3 2

Just provide the two values."
15|"0 3 2 3 2 3 4 4
3 6
----
"|"0 3 2 3 2 3 4 4

Just provide the two values."
16|"4 1 4 4 4 4 4 2
0 1
----
"|"4 1 4 4 4 4 4 2

Just provide the two values."
17|"4 4 3 0 4 1 0 4
0 3
----
"|"4 4 3 0 4 1 0 4

Just provide the two values."
18|"2 0 4 2 2 2 1 3
3 5
----
"|"2 0 4 2 2 2 1 3

Just provide the two values."
19|"2 3 3 3 4 1 4 4
0 4
----
"|"2 3 3 3 4 1 4 4

Just provide the two values."
20|"4 0 1 2 4 2 3 4
3 4
----
"|"4 0 1 2 4 2 3 4

Just provide the two values."
21|"2 1 0 1 3 2 2 3
0 6
----
"|"2 1 0 1 3 2 2 3

Just provide the two values."
22|"2 2 4 2 4 2 3 4
2 4
----
"|"2 2 4 2 4 2 3 4

Just provide the two values."
23|"0 2 0 0 3 2 1 4
0 5
----
"|"0 2 0 0 3 2 1 4

Just provide the two values."
24|"3 1 2 1 0 0 0 4
2 4
----
"|"3 1 2 1 0 0 0 4

Just provide the two values."
25|"1 3 0 3 2 3 2 0
3 7
----
"|"1 3 0 3 2 3 2 0

Just provide the two values."
26|"4 3 4 4 4 1 4 4
0 1
----
"|"4 3 4 4 4 1 4 4

Just provide the two values."
