|context|query
0|"0 4 4 3 3 3 1 1
3 6
----
"|"0 4 4 3 3 3 1 1

Just provide the two values."
1|"4 2 3 4 1 3 3 0
1 6
----
"|"4 2 3 4 1 3 3 0

Just provide the two values."
2|"2 1 2 1 0 3 1 4
2 6
----
"|"2 1 2 1 0 3 1 4

Just provide the two values."
3|"3 1 4 2 4 4 3 1
4 6
----
"|"3 1 4 2 4 4 3 1

Just provide the two values."
4|"2 3 2 3 3 1 2 0
3 5
----
"|"2 3 2 3 3 1 2 0

Just provide the two values."
5|"0 4 0 3 3 0 3 4
3 4
----
"|"0 4 0 3 3 0 3 4

Just provide the two values."
6|"1 4 4 0 3 0 1 3
1 5
----
"|"1 4 4 0 3 0 1 3

Just provide the two values."
7|"1 4 2 3 1 4 4 3
2 6
----
"|"1 4 2 3 1 4 4 3

Just provide the two values."
8|"3 3 1 2 2 3 4 3
1 6
----
"|"3 3 1 2 2 3 4 3

Just provide the two values."
9|"0 2 2 3 0 4 4 0
2 3
----
"|"0 2 2 3 0 4 4 0

Just provide the two values."
10|"1 2 2 0 0 0 4 1
1 4
----
"|"1 2 2 0 0 0 4 1

Just provide the two values."
11|"1 4 0 3 2 2 3 2
2 5
----
"|"1 4 0 3 2 2 3 2

Just provide the two values."
12|"2 2 2 2 3 3 3 1
4 5
----
"|"2 2 2 2 3 3 3 1

Just provide the two values."
13|"1 1 0 0 2 0 3 0
2 4
----
"|"1 1 0 0 2 0 3 0

Just provide the two values."
14|"0 4 4 2 0 0 3 0
1 3
----
"|"0 4 4 2 0 0 3 0

Just provide the two values."
15|"2 1 4 2 4 4 3 4
4 4
----
"|"2 1 4 2 4 4 3 4

Just provide the two values."
16|"2 1 4 1 3 4 3 3
5 7
----
"|"2 1 4 1 3 4 3 3

Just provide the two values."
17|"1 2 4 4 1 2 2 0
0 4
----
"|"1 2 4 4 1 2 2 0

Just provide the two values."
18|"0 4 3 4 1 0 0 4
0 3
----
"|"0 4 3 4 1 0 0 4

Just provide the two values."
