|context|query
0|"3 0 0 0 1 1 2 2
4 6
----
"|"3 0 0 0 1 1 2 2

Just provide the two values."
1|"2 3 1 4 2 3 2 3
1 3
----
"|"2 3 1 4 2 3 2 3

Just provide the two values."
2|"1 2 3 4 2 2 2 2
2 3
----
"|"1 2 3 4 2 2 2 2

Just provide the two values."
3|"4 3 1 0 1 3 3 4
1 2
----
"|"4 3 1 0 1 3 3 4

Just provide the two values."
4|"2 3 0 3 3 2 0 2
2 4
----
"|"2 3 0 3 3 2 0 2

Just provide the two values."
5|"1 4 3 3 4 1 3 0
0 2
----
"|"1 4 3 3 4 1 3 0

Just provide the two values."
6|"1 3 1 2 0 2 2 0
3 5
----
"|"1 3 1 2 0 2 2 0

Just provide the two values."
7|"4 1 4 4 2 3 2 4
1 3
----
"|"4 1 4 4 2 3 2 4

Just provide the two values."
8|"3 1 0 1 0 1 2 4
3 4
----
"|"3 1 0 1 0 1 2 4

Just provide the two values."
9|"0 4 3 3 4 0 4 0
1 3
----
"|"0 4 3 3 4 0 4 0

Just provide the two values."
10|"4 2 4 2 4 2 4 4
1 2
----
"|"4 2 4 2 4 2 4 4

Just provide the two values."
11|"2 1 2 3 1 3 0 4
0 4
----
"|"2 1 2 3 1 3 0 4

Just provide the two values."
12|"4 4 1 3 1 3 3 4
0 1
----
"|"4 4 1 3 1 3 3 4

Just provide the two values."
13|"2 3 1 3 3 1 1 4
0 2
----
"|"2 3 1 3 3 1 1 4

Just provide the two values."
14|"1 2 2 0 2 3 1 1
2 4
----
"|"1 2 2 0 2 3 1 1

Just provide the two values."
15|"3 0 3 4 1 4 0 1
2 3
----
"|"3 0 3 4 1 4 0 1

Just provide the two values."
16|"2 4 4 0 2 4 2 2
2 3
----
"|"2 4 4 0 2 4 2 2

Just provide the two values."
17|"1 2 3 4 1 3 1 4
0 2
----
"|"1 2 3 4 1 3 1 4

Just provide the two values."
18|"2 2 1 4 1 3 1 1
1 3
----
"|"2 2 1 4 1 3 1 1

Just provide the two values."
19|"0 4 3 0 4 0 4 3
2 3
----
"|"0 4 3 0 4 0 4 3

Just provide the two values."
20|"2 0 2 1 3 2 0 0
2 6
----
"|"2 0 2 1 3 2 0 0

Just provide the two values."
21|"0 3 2 3 1 2 4 0
2 5
----
"|"0 3 2 3 1 2 4 0

Just provide the two values."
22|"0 1 4 4 4 3 0 1
2 3
----
"|"0 1 4 4 4 3 0 1

Just provide the two values."
23|"3 4 4 3 3 2 2 4
2 2
----
"|"3 4 4 3 3 2 2 4

Just provide the two values."
24|"1 0 1 1 0 1 0 1
3 4
----
"|"1 0 1 1 0 1 0 1

Just provide the two values."
25|"0 0 3 2 1 1 4 2
2 5
----
"|"0 0 3 2 1 1 4 2

Just provide the two values."
26|"3 3 0 1 0 3 3 3
2 3
----
"|"3 3 0 1 0 3 3 3

Just provide the two values."
27|"0 1 2 2 4 4 0 0
1 6
----
"|"0 1 2 2 4 4 0 0

Just provide the two values."
28|"3 4 2 0 1 2 2 2
3 4
----
"|"3 4 2 0 1 2 2 2

Just provide the two values."
29|"4 2 2 2 4 4 3 1
1 3
----
"|"4 2 2 2 4 4 3 1

Just provide the two values."
30|"0 0 3 0 3 0 2 1
5 6
----
"|"0 0 3 0 3 0 2 1

Just provide the two values."
31|"3 3 4 4 1 0 2 1
2 3
----
"|"3 3 4 4 1 0 2 1

Just provide the two values."
32|"3 1 3 3 4 4 2 4
1 2
----
"|"3 1 3 3 4 4 2 4

Just provide the two values."
33|"2 3 1 1 4 2 0 4
1 4
----
"|"2 3 1 1 4 2 0 4

Just provide the two values."
34|"1 3 4 0 4 0 1 1
2 3
----
"|"1 3 4 0 4 0 1 1

Just provide the two values."
35|"1 1 1 1 2 3 2 3
1 3
----
"|"1 1 1 1 2 3 2 3

Just provide the two values."
36|"3 0 3 0 0 4 3 3
3 3
----
"|"3 0 3 0 0 4 3 3

Just provide the two values."
37|"4 0 3 1 2 1 3 2
1 4
----
"|"4 0 3 1 2 1 3 2

Just provide the two values."
38|"3 0 0 4 3 0 4 0
2 4
----
"|"3 0 0 4 3 0 4 0

Just provide the two values."
39|"3 3 4 1 4 3 4 3
0 1
----
"|"3 3 4 1 4 3 4 3

Just provide the two values."
40|"1 4 1 2 1 3 4 4
0 2
----
"|"1 4 1 2 1 3 4 4

Just provide the two values."
41|"0 3 0 1 3 3 3 4
2 3
----
"|"0 3 0 1 3 3 3 4

Just provide the two values."
42|"3 2 3 0 1 2 3 0
2 5
----
"|"3 2 3 0 1 2 3 0

Just provide the two values."
43|"3 3 2 3 2 3 4 4
0 2
----
"|"3 3 2 3 2 3 4 4

Just provide the two values."
44|"0 0 0 3 2 2 0 3
4 6
----
"|"0 0 0 3 2 2 0 3

Just provide the two values."
45|"1 0 1 1 3 3 1 0
1 3
----
"|"1 0 1 1 3 3 1 0

Just provide the two values."
46|"3 2 4 0 0 0 0 2
2 6
----
"|"3 2 4 0 0 0 0 2

Just provide the two values."
47|"2 4 3 4 1 2 4 3
1 3
----
"|"2 4 3 4 1 2 4 3

Just provide the two values."
48|"1 4 1 1 2 3 1 2
0 3
----
"|"1 4 1 1 2 3 1 2

Just provide the two values."
49|"2 1 2 2 1 3 3 0
0 4
----
"|"2 1 2 2 1 3 3 0

Just provide the two values."
50|"4 0 3 3 1 1 1 1
2 2
----
"|"4 0 3 3 1 1 1 1

Just provide the two values."
51|"1 0 3 2 3 3 3 1
2 3
----
"|"1 0 3 2 3 3 3 1

Just provide the two values."
52|"4 4 3 4 0 3 3 3
1 1
----
"|"4 4 3 4 0 3 3 3

Just provide the two values."
53|"3 0 0 3 2 0 2 3
3 5
----
"|"3 0 0 3 2 0 2 3

Just provide the two values."
54|"3 4 0 3 2 0 2 4
2 4
----
"|"3 4 0 3 2 0 2 4

Just provide the two values."
55|"1 3 4 3 1 1 2 4
1 2
----
"|"1 3 4 3 1 1 2 4

Just provide the two values."
56|"1 3 4 3 0 3 4 4
1 2
----
"|"1 3 4 3 0 3 4 4

Just provide the two values."
57|"4 4 1 0 3 1 3 1
2 2
----
"|"4 4 1 0 3 1 3 1

Just provide the two values."
58|"1 2 0 2 2 1 3 1
2 4
----
"|"1 2 0 2 2 1 3 1

Just provide the two values."
59|"4 1 4 1 3 1 4 0
0 2
----
"|"4 1 4 1 3 1 4 0

Just provide the two values."
60|"0 1 1 0 3 0 3 0
2 5
----
"|"0 1 1 0 3 0 3 0

Just provide the two values."
61|"0 3 2 4 3 3 3 3
1 2
----
"|"0 3 2 4 3 3 3 3

Just provide the two values."
62|"1 4 4 2 3 2 0 4
1 4
----
"|"1 4 4 2 3 2 0 4

Just provide the two values."
63|"1 4 4 4 3 1 2 2
1 3
----
"|"1 4 4 4 3 1 2 2

Just provide the two values."
64|"2 0 4 4 1 1 4 0
1 4
----
"|"2 0 4 4 1 1 4 0

Just provide the two values."
65|"4 3 2 0 4 1 1 1
2 3
----
"|"4 3 2 0 4 1 1 1

Just provide the two values."
66|"1 0 1 2 0 0 2 2
3 6
----
"|"1 0 1 2 0 0 2 2

Just provide the two values."
67|"2 1 2 0 2 0 1 0
1 6
----
"|"2 1 2 0 2 0 1 0

Just provide the two values."
68|"2 3 2 2 1 3 4 0
0 4
----
"|"2 3 2 2 1 3 4 0

Just provide the two values."
69|"2 1 1 4 1 1 2 2
1 3
----
"|"2 1 1 4 1 1 2 2

Just provide the two values."
70|"1 3 4 2 0 1 0 3
1 4
----
"|"1 3 4 2 0 1 0 3

Just provide the two values."
71|"0 0 3 4 3 4 3 4
2 2
----
"|"0 0 3 4 3 4 3 4

Just provide the two values."
72|"2 3 0 3 1 4 1 2
1 4
----
"|"2 3 0 3 1 4 1 2

Just provide the two values."
73|"2 2 3 3 2 0 1 1
1 4
----
"|"2 2 3 3 2 0 1 1

Just provide the two values."
74|"0 0 1 3 3 1 3 0
2 4
----
"|"0 0 1 3 3 1 3 0

Just provide the two values."
