|context|query
0|"0 1 4 1 1 0 1 2
1 4
----
"|"0 1 4 1 1 0 1 2

Just provide the two values."
1|"1 1 0 3 3 0 3 0
2 3
----
"|"1 1 0 3 3 0 3 0

Just provide the two values."
2|"3 2 1 3 4 3 0 4
2 5
----
"|"3 2 1 3 4 3 0 4

Just provide the two values."
3|"3 2 2 4 1 0 1 4
3 6
----
"|"3 2 2 4 1 0 1 4

Just provide the two values."
4|"3 0 4 1 1 2 3 1
1 4
----
"|"3 0 4 1 1 2 3 1

Just provide the two values."
5|"3 1 3 0 3 1 4 3
2 3
----
"|"3 1 3 0 3 1 4 3

Just provide the two values."
6|"0 0 0 1 3 2 0 2
4 5
----
"|"0 0 0 1 3 2 0 2

Just provide the two values."
7|"1 2 1 2 0 4 1 1
1 4
----
"|"1 2 1 2 0 4 1 1

Just provide the two values."
8|"4 1 3 4 1 3 1 3
1 3
----
"|"4 1 3 4 1 3 1 3

Just provide the two values."
9|"3 4 1 0 1 4 3 0
0 5
----
"|"3 4 1 0 1 4 3 0

Just provide the two values."
10|"4 3 4 0 2 1 0 0
0 6
----
"|"4 3 4 0 2 1 0 0

Just provide the two values."
11|"0 3 3 3 2 1 3 1
1 3
----
"|"0 3 3 3 2 1 3 1

Just provide the two values."
12|"3 2 1 2 2 4 4 2
2 5
----
"|"3 2 1 2 2 4 4 2

Just provide the two values."
13|"4 0 1 2 1 4 3 4
1 6
----
"|"4 0 1 2 1 4 3 4

Just provide the two values."
14|"4 2 2 3 1 0 1 0
1 6
----
"|"4 2 2 3 1 0 1 0

Just provide the two values."
15|"4 4 3 2 2 4 0 3
0 7
----
"|"4 4 3 2 2 4 0 3

Just provide the two values."
16|"3 2 3 3 2 0 4 4
3 6
----
"|"3 2 3 3 2 0 4 4

Just provide the two values."
17|"3 4 1 4 1 1 1 3
1 3
----
"|"3 4 1 4 1 1 1 3

Just provide the two values."
18|"3 2 0 3 1 1 1 1
2 3
----
"|"3 2 0 3 1 1 1 1

Just provide the two values."
19|"1 3 0 1 2 2 4 2
3 5
----
"|"1 3 0 1 2 2 4 2

Just provide the two values."
20|"1 4 3 0 2 4 2 2
0 6
----
"|"1 4 3 0 2 4 2 2

Just provide the two values."
21|"0 3 0 0 4 4 3 3
2 5
----
"|"0 3 0 0 4 4 3 3

Just provide the two values."
22|"3 2 0 0 3 1 0 0
3 4
----
"|"3 2 0 0 3 1 0 0

Just provide the two values."
23|"2 0 2 2 1 4 2 0
0 5
----
"|"2 0 2 2 1 4 2 0

Just provide the two values."
24|"1 2 2 4 1 0 1 2
2 4
----
"|"1 2 2 4 1 0 1 2

Just provide the two values."
25|"1 3 3 3 4 2 3 1
1 3
----
"|"1 3 3 3 4 2 3 1

Just provide the two values."
26|"1 4 3 1 0 2 0 1
1 5
----
"|"1 4 3 1 0 2 0 1

Just provide the two values."
27|"4 4 1 3 3 1 1 2
1 4
----
"|"4 4 1 3 3 1 1 2

Just provide the two values."
28|"3 0 4 4 4 3 2 4
2 6
----
"|"3 0 4 4 4 3 2 4

Just provide the two values."
29|"0 1 3 3 0 0 2 2
1 5
----
"|"0 1 3 3 0 0 2 2

Just provide the two values."
30|"1 2 1 4 1 0 3 1
2 4
----
"|"1 2 1 4 1 0 3 1

Just provide the two values."
31|"1 3 1 4 2 2 4 3
3 5
----
"|"1 3 1 4 2 2 4 3

Just provide the two values."
32|"4 2 1 3 1 3 3 0
1 4
----
"|"4 2 1 3 1 3 3 0

Just provide the two values."
33|"2 3 1 4 4 2 4 4
4 6
----
"|"2 3 1 4 4 2 4 4

Just provide the two values."
34|"3 4 2 1 4 2 2 4
2 6
----
"|"3 4 2 1 4 2 2 4

Just provide the two values."
35|"0 1 2 2 0 0 2 2
1 4
----
"|"0 1 2 2 0 0 2 2

Just provide the two values."
36|"1 4 2 2 4 0 3 3
0 6
----
"|"1 4 2 2 4 0 3 3

Just provide the two values."
37|"3 4 2 2 3 2 4 1
3 5
----
"|"3 4 2 2 3 2 4 1

Just provide the two values."
38|"2 1 3 0 2 2 1 1
1 4
----
"|"2 1 3 0 2 2 1 1

Just provide the two values."
39|"3 1 3 2 3 0 1 2
1 4
----
"|"3 1 3 2 3 0 1 2

Just provide the two values."
40|"2 3 2 3 2 4 2 2
0 4
----
"|"2 3 2 3 2 4 2 2

Just provide the two values."
41|"1 4 3 2 1 0 1 1
0 4
----
"|"1 4 3 2 1 0 1 1

Just provide the two values."
42|"1 4 0 1 1 1 4 3
2 4
----
"|"1 4 0 1 1 1 4 3

Just provide the two values."
43|"4 3 1 4 3 1 4 3
3 4
----
"|"4 3 1 4 3 1 4 3

Just provide the two values."
44|"3 3 2 3 4 4 2 2
0 5
----
"|"3 3 2 3 4 4 2 2

Just provide the two values."
45|"0 1 4 0 2 0 4 3
2 6
----
"|"0 1 4 0 2 0 4 3

Just provide the two values."
46|"0 4 2 2 3 3 4 4
4 7
----
"|"0 4 2 2 3 3 4 4

Just provide the two values."
47|"4 0 0 3 4 4 1 2
1 7
----
"|"4 0 0 3 4 4 1 2

Just provide the two values."
48|"0 0 2 2 4 3 0 0
1 6
----
"|"0 0 2 2 4 3 0 0

Just provide the two values."
49|"4 2 4 0 3 1 1 3
2 5
----
"|"4 2 4 0 3 1 1 3

Just provide the two values."
50|"3 0 3 1 1 3 0 4
1 4
----
"|"3 0 3 1 1 3 0 4

Just provide the two values."
51|"3 3 1 0 3 4 0 4
2 5
----
"|"3 3 1 0 3 4 0 4

Just provide the two values."
52|"3 4 3 3 1 1 2 4
1 4
----
"|"3 4 3 3 1 1 2 4

Just provide the two values."
53|"2 2 3 1 0 4 3 1
1 5
----
"|"2 2 3 1 0 4 3 1

Just provide the two values."
54|"1 3 0 0 0 4 4 0
2 5
----
"|"1 3 0 0 0 4 4 0

Just provide the two values."
55|"3 3 0 3 0 4 1 2
1 5
----
"|"3 3 0 3 0 4 1 2

Just provide the two values."
56|"0 1 4 3 0 1 3 4
2 5
----
"|"0 1 4 3 0 1 3 4

Just provide the two values."
57|"1 4 3 1 3 1 0 4
2 4
----
"|"1 4 3 1 3 1 0 4

Just provide the two values."
58|"4 0 0 4 2 1 2 2
2 6
----
"|"4 0 0 4 2 1 2 2

Just provide the two values."
59|"1 1 2 3 4 1 3 4
1 4
----
"|"1 1 2 3 4 1 3 4

Just provide the two values."
60|"2 0 2 2 4 4 2 1
0 5
----
"|"2 0 2 2 4 4 2 1

Just provide the two values."
61|"3 2 4 3 1 4 2 3
1 5
----
"|"3 2 4 3 1 4 2 3

Just provide the two values."
62|"4 3 3 3 3 0 3 2
1 4
----
"|"4 3 3 3 3 0 3 2

Just provide the two values."
63|"2 1 4 1 2 1 0 0
0 5
----
"|"2 1 4 1 2 1 0 0

Just provide the two values."
64|"1 2 1 0 1 3 1 2
1 4
----
"|"1 2 1 0 1 3 1 2

Just provide the two values."
65|"1 4 4 4 2 0 1 4
2 5
----
"|"1 4 4 4 2 0 1 4

Just provide the two values."
66|"0 4 4 2 2 0 1 2
1 6
----
"|"0 4 4 2 2 0 1 2

Just provide the two values."
67|"3 0 0 3 4 2 4 1
3 6
----
"|"3 0 0 3 4 2 4 1

Just provide the two values."
68|"1 3 0 4 1 2 0 2
3 6
----
"|"1 3 0 4 1 2 0 2

Just provide the two values."
69|"2 2 3 0 2 0 3 3
1 5
----
"|"2 2 3 0 2 0 3 3

Just provide the two values."
70|"1 2 2 3 3 2 1 2
3 3
----
"|"1 2 2 3 3 2 1 2

Just provide the two values."
71|"2 3 4 4 4 4 1 2
1 6
----
"|"2 3 4 4 4 4 1 2

Just provide the two values."
72|"4 1 1 4 3 2 1 0
3 5
----
"|"4 1 1 4 3 2 1 0

Just provide the two values."
73|"2 4 0 3 2 4 3 1
1 6
----
"|"2 4 0 3 2 4 3 1

Just provide the two values."
74|"3 0 4 2 1 3 3 1
0 4
----
"|"3 0 4 2 1 3 3 1

Just provide the two values."
75|"0 2 3 1 3 4 4 0
4 6
----
"|"0 2 3 1 3 4 4 0

Just provide the two values."
76|"0 1 4 1 0 2 2 1
2 5
----
"|"0 1 4 1 0 2 2 1

Just provide the two values."
77|"3 3 0 0 3 3 1 2
2 4
----
"|"3 3 0 0 3 3 1 2

Just provide the two values."
78|"1 0 0 4 0 1 2 0
2 4
----
"|"1 0 0 4 0 1 2 0

Just provide the two values."
79|"1 4 3 1 2 1 4 1
1 4
----
"|"1 4 3 1 2 1 4 1

Just provide the two values."
80|"0 3 3 0 2 2 3 0
2 5
----
"|"0 3 3 0 2 2 3 0

Just provide the two values."
81|"4 3 1 0 1 3 2 0
0 5
----
"|"4 3 1 0 1 3 2 0

Just provide the two values."
82|"3 2 0 0 3 2 1 4
5 6
----
"|"3 2 0 0 3 2 1 4

Just provide the two values."
83|"3 0 2 1 1 0 2 4
1 6
----
"|"3 0 2 1 1 0 2 4

Just provide the two values."
84|"2 4 1 0 2 3 3 4
1 6
----
"|"2 4 1 0 2 3 3 4

Just provide the two values."
85|"2 1 1 1 4 0 1 0
0 4
----
"|"2 1 1 1 4 0 1 0

Just provide the two values."
86|"1 0 2 2 3 2 2 1
2 4
----
"|"1 0 2 2 3 2 2 1

Just provide the two values."
87|"1 1 0 4 1 1 1 2
2 3
----
"|"1 1 0 4 1 1 1 2

Just provide the two values."
88|"1 4 0 1 3 0 1 1
2 4
----
"|"1 4 0 1 3 0 1 1

Just provide the two values."
89|"0 2 3 2 2 2 0 0
3 5
----
"|"0 2 3 2 2 2 0 0

Just provide the two values."
90|"1 1 4 2 4 1 3 4
1 5
----
"|"1 1 4 2 4 1 3 4

Just provide the two values."
91|"4 2 0 3 1 4 4 1
3 6
----
"|"4 2 0 3 1 4 4 1

Just provide the two values."
92|"4 2 0 0 2 3 0 4
3 7
----
"|"4 2 0 0 2 3 0 4

Just provide the two values."
93|"0 3 0 3 1 0 4 3
3 4
----
"|"0 3 0 3 1 0 4 3

Just provide the two values."
94|"1 3 4 2 1 3 3 3
0 3
----
"|"1 3 4 2 1 3 3 3

Just provide the two values."
95|"3 3 1 3 2 2 1 4
2 4
----
"|"3 3 1 3 2 2 1 4

Just provide the two values."
96|"2 0 2 4 2 4 2 1
1 5
----
"|"2 0 2 4 2 4 2 1

Just provide the two values."
97|"2 0 4 0 3 1 1 3
1 5
----
"|"2 0 4 0 3 1 1 3

Just provide the two values."
98|"3 4 1 3 1 2 1 2
1 4
----
"|"3 4 1 3 1 2 1 2

Just provide the two values."
99|"1 0 2 3 2 4 4 1
1 6
----
"|"1 0 2 3 2 4 4 1

Just provide the two values."
