|context|query
0|"1 3 3 0 3 4 3 1
1 4
----
"|"1 3 3 0 3 4 3 1

Just provide the two values."
1|"3 2 4 2 4 2 2 3
1 4
----
"|"3 2 4 2 4 2 2 3

Just provide the two values."
2|"4 0 4 2 4 3 4 0
1 3
----
"|"4 0 4 2 4 3 4 0

Just provide the two values."
3|"0 4 0 1 0 0 0 0
1 2
----
"|"0 4 0 1 0 0 0 0

Just provide the two values."
4|"4 4 0 3 1 1 0 1
1 5
----
"|"4 4 0 3 1 1 0 1

Just provide the two values."
5|"3 0 3 4 0 3 1 1
1 4
----
"|"3 0 3 4 0 3 1 1

Just provide the two values."
6|"0 2 3 3 2 0 2 3
0 5
----
"|"0 2 3 3 2 0 2 3

Just provide the two values."
7|"3 0 4 0 0 4 1 2
2 4
----
"|"3 0 4 0 0 4 1 2

Just provide the two values."
8|"3 1 0 2 1 1 3 2
5 7
----
"|"3 1 0 2 1 1 3 2

Just provide the two values."
9|"3 0 4 4 3 3 1 1
0 4
----
"|"3 0 4 4 3 3 1 1

Just provide the two values."
10|"0 3 4 2 3 4 0 2
2 4
----
"|"0 3 4 2 3 4 0 2

Just provide the two values."
11|"3 0 3 4 3 4 3 0
1 2
----
"|"3 0 3 4 3 4 3 0

Just provide the two values."
12|"1 1 0 0 2 1 3 1
3 6
----
"|"1 1 0 0 2 1 3 1

Just provide the two values."
13|"4 4 4 1 2 2 3 3
1 4
----
"|"4 4 4 1 2 2 3 3

Just provide the two values."
14|"0 3 4 2 3 4 2 3
1 4
----
"|"0 3 4 2 3 4 2 3

Just provide the two values."
15|"2 2 1 1 3 2 2 3
2 6
----
"|"2 2 1 1 3 2 2 3

Just provide the two values."
16|"1 2 0 0 3 3 2 3
0 5
----
"|"1 2 0 0 3 3 2 3

Just provide the two values."
17|"4 1 1 1 1 0 2 3
2 6
----
"|"4 1 1 1 1 0 2 3

Just provide the two values."
18|"4 1 0 2 1 0 4 2
3 5
----
"|"4 1 0 2 1 0 4 2

Just provide the two values."
19|"0 4 2 4 2 4 4 3
0 4
----
"|"0 4 2 4 2 4 4 3

Just provide the two values."
