|context|query
0|"3 0 2 0 1 4 2 0
1 3
----
"|"3 0 2 0 1 4 2 0

Just provide the two values."
1|"4 1 0 3 4 0 2 0
2 4
----
"|"4 1 0 3 4 0 2 0

Just provide the two values."
2|"3 0 4 0 2 2 3 4
1 3
----
"|"3 0 4 0 2 2 3 4

Just provide the two values."
3|"1 2 4 1 3 1 0 0
0 5
----
"|"1 2 4 1 3 1 0 0

Just provide the two values."
4|"1 0 1 1 0 4 3 1
3 5
----
"|"1 0 1 1 0 4 3 1

Just provide the two values."
5|"3 4 2 4 3 1 3 4
2 4
----
"|"3 4 2 4 3 1 3 4

Just provide the two values."
6|"0 2 2 3 0 0 1 1
2 3
----
"|"0 2 2 3 0 0 1 1

Just provide the two values."
7|"2 0 4 3 1 0 3 2
0 3
----
"|"2 0 4 3 1 0 3 2

Just provide the two values."
8|"3 1 0 3 1 3 3 1
1 4
----
"|"3 1 0 3 1 3 3 1

Just provide the two values."
9|"2 1 4 4 0 0 2 2
3 4
----
"|"2 1 4 4 0 0 2 2

Just provide the two values."
10|"1 0 2 0 2 0 1 4
2 4
----
"|"1 0 2 0 2 0 1 4

Just provide the two values."
11|"0 2 4 4 4 2 4 3
1 5
----
"|"0 2 4 4 4 2 4 3

Just provide the two values."
12|"2 1 1 3 2 1 3 1
2 3
----
"|"2 1 1 3 2 1 3 1

Just provide the two values."
13|"2 1 2 2 0 3 0 0
2 2
----
"|"2 1 2 2 0 3 0 0

Just provide the two values."
14|"0 0 2 3 4 4 0 2
1 3
----
"|"0 0 2 3 4 4 0 2

Just provide the two values."
15|"4 4 0 0 2 1 2 1
1 5
----
"|"4 4 0 0 2 1 2 1

Just provide the two values."
16|"1 4 2 2 1 1 3 3
0 4
----
"|"1 4 2 2 1 1 3 3

Just provide the two values."
17|"2 1 2 3 4 1 0 1
1 5
----
"|"2 1 2 3 4 1 0 1

Just provide the two values."
18|"4 2 4 4 4 0 3 0
2 5
----
"|"4 2 4 4 4 0 3 0

Just provide the two values."
19|"2 3 3 3 0 1 0 0
1 2
----
"|"2 3 3 3 0 1 0 0

Just provide the two values."
20|"2 0 0 4 1 3 4 3
1 4
----
"|"2 0 0 4 1 3 4 3

Just provide the two values."
21|"1 2 4 1 2 2 3 4
1 4
----
"|"1 2 4 1 2 2 3 4

Just provide the two values."
22|"4 1 1 4 0 0 4 2
5 6
----
"|"4 1 1 4 0 0 4 2

Just provide the two values."
23|"0 2 0 3 4 0 0 1
0 3
----
"|"0 2 0 3 4 0 0 1

Just provide the two values."
24|"3 3 2 0 2 3 2 2
0 1
----
"|"3 3 2 0 2 3 2 2

Just provide the two values."
25|"4 2 3 4 2 2 1 2
3 3
----
"|"4 2 3 4 2 2 1 2

Just provide the two values."
26|"2 4 0 0 2 3 3 1
0 3
----
"|"2 4 0 0 2 3 3 1

Just provide the two values."
27|"4 1 0 2 0 4 3 1
4 5
----
"|"4 1 0 2 0 4 3 1

Just provide the two values."
28|"1 3 0 4 2 0 3 1
1 4
----
"|"1 3 0 4 2 0 3 1

Just provide the two values."
29|"4 0 3 1 0 4 4 2
3 5
----
"|"4 0 3 1 0 4 4 2

Just provide the two values."
30|"0 1 4 3 3 3 1 4
3 5
----
"|"0 1 4 3 3 3 1 4

Just provide the two values."
31|"0 0 0 4 0 1 1 2
3 4
----
"|"0 0 0 4 0 1 1 2

Just provide the two values."
32|"2 0 2 0 3 2 2 4
1 2
----
"|"2 0 2 0 3 2 2 4

Just provide the two values."
33|"0 4 0 3 4 4 2 1
1 5
----
"|"0 4 0 3 4 4 2 1

Just provide the two values."
34|"4 4 1 1 4 4 2 2
3 6
----
"|"4 4 1 1 4 4 2 2

Just provide the two values."
35|"3 3 0 3 2 0 2 0
0 1
----
"|"3 3 0 3 2 0 2 0

Just provide the two values."
36|"3 3 2 2 4 3 4 4
1 3
----
"|"3 3 2 2 4 3 4 4

Just provide the two values."
37|"3 1 0 3 4 4 3 2
2 4
----
"|"3 1 0 3 4 4 3 2

Just provide the two values."
38|"2 3 4 3 3 3 1 3
1 2
----
"|"2 3 4 3 3 3 1 3

Just provide the two values."
39|"4 4 3 4 3 2 3 4
3 4
----
"|"4 4 3 4 3 2 3 4

Just provide the two values."
40|"2 4 4 1 3 0 3 0
0 4
----
"|"2 4 4 1 3 0 3 0

Just provide the two values."
41|"4 3 1 0 3 0 2 4
3 4
----
"|"4 3 1 0 3 0 2 4

Just provide the two values."
42|"1 0 2 2 3 1 4 2
0 4
----
"|"1 0 2 2 3 1 4 2

Just provide the two values."
43|"4 2 1 0 3 0 4 0
2 4
----
"|"4 2 1 0 3 0 4 0

Just provide the two values."
44|"2 2 0 4 2 2 0 1
1 3
----
"|"2 2 0 4 2 2 0 1

Just provide the two values."
45|"3 3 4 1 2 3 3 2
0 2
----
"|"3 3 4 1 2 3 3 2

Just provide the two values."
46|"3 1 4 2 2 4 0 2
2 4
----
"|"3 1 4 2 2 4 0 2

Just provide the two values."
47|"2 2 0 1 1 4 2 1
1 5
----
"|"2 2 0 1 1 4 2 1

Just provide the two values."
48|"0 3 3 2 2 3 4 0
0 2
----
"|"0 3 3 2 2 3 4 0

Just provide the two values."
49|"1 2 0 0 3 3 4 4
1 4
----
"|"1 2 0 0 3 3 4 4

Just provide the two values."
50|"1 4 4 0 1 3 0 3
0 5
----
"|"1 4 4 0 1 3 0 3

Just provide the two values."
51|"0 1 1 0 2 2 2 1
2 4
----
"|"0 1 1 0 2 2 2 1

Just provide the two values."
52|"4 4 1 2 2 4 1 3
4 5
----
"|"4 4 1 2 2 4 1 3

Just provide the two values."
53|"1 4 2 4 1 0 0 3
1 5
----
"|"1 4 2 4 1 0 0 3

Just provide the two values."
54|"0 3 0 4 4 4 1 4
4 6
----
"|"0 3 0 4 4 4 1 4

Just provide the two values."
55|"3 2 4 1 4 1 1 3
1 5
----
"|"3 2 4 1 4 1 1 3

Just provide the two values."
56|"2 3 0 4 3 4 4 3
2 4
----
"|"2 3 0 4 3 4 4 3

Just provide the two values."
57|"4 1 0 0 2 0 2 2
2 3
----
"|"4 1 0 0 2 0 2 2

Just provide the two values."
58|"2 1 0 1 0 0 3 1
2 4
----
"|"2 1 0 1 0 0 3 1

Just provide the two values."
59|"4 0 4 0 0 2 1 0
3 4
----
"|"4 0 4 0 0 2 1 0

Just provide the two values."
60|"0 4 3 0 2 0 0 1
0 3
----
"|"0 4 3 0 2 0 0 1

Just provide the two values."
61|"2 3 4 0 4 2 3 0
0 3
----
"|"2 3 4 0 4 2 3 0

Just provide the two values."
62|"3 0 3 2 2 3 2 2
0 1
----
"|"3 0 3 2 2 3 2 2

Just provide the two values."
63|"3 3 0 0 0 2 0 2
1 1
----
"|"3 3 0 0 0 2 0 2

Just provide the two values."
64|"0 3 2 4 4 3 1 0
2 4
----
"|"0 3 2 4 4 3 1 0

Just provide the two values."
65|"1 0 0 2 2 1 4 1
0 5
----
"|"1 0 0 2 2 1 4 1

Just provide the two values."
66|"4 1 1 3 1 3 3 1
3 4
----
"|"4 1 1 3 1 3 3 1

Just provide the two values."
67|"1 4 2 2 0 4 1 0
3 5
----
"|"1 4 2 2 0 4 1 0

Just provide the two values."
68|"2 3 2 2 4 3 3 2
0 1
----
"|"2 3 2 2 4 3 3 2

Just provide the two values."
69|"4 3 3 3 1 0 3 3
1 3
----
"|"4 3 3 3 1 0 3 3

Just provide the two values."
70|"1 3 3 2 0 0 0 3
1 2
----
"|"1 3 3 2 0 0 0 3

Just provide the two values."
71|"3 2 2 3 2 4 2 4
2 2
----
"|"3 2 2 3 2 4 2 4

Just provide the two values."
72|"4 2 2 0 1 2 1 4
3 5
----
"|"4 2 2 0 1 2 1 4

Just provide the two values."
73|"2 2 2 1 3 0 0 1
0 3
----
"|"2 2 2 1 3 0 0 1

Just provide the two values."
74|"1 4 3 0 2 3 0 3
0 3
----
"|"1 4 3 0 2 3 0 3

Just provide the two values."
75|"4 0 1 3 3 0 0 1
2 4
----
"|"4 0 1 3 3 0 0 1

Just provide the two values."
