|context|query
0|"0 4 3 0
0 1
----
"|"0 4 3 0

Just provide the two values."
1|"1 4 3 1
1 3
----
"|"1 4 3 1

Just provide the two values."
2|"4 3 0 2
1 1
----
"|"4 3 0 2

Just provide the two values."
3|"4 0 2 2
0 0
----
"|"4 0 2 2

Just provide the two values."
4|"0 0 3 1
1 2
----
"|"0 0 3 1

Just provide the two values."
5|"3 1 1 3
2 4
----
"|"3 1 1 3

Just provide the two values."
6|"4 0 0 0
0 0
----
"|"4 0 0 0

Just provide the two values."
7|"0 3 1 1
3 3
----
"|"0 3 1 1

Just provide the two values."
8|"0 4 2 0
0 0
----
"|"0 4 2 0

Just provide the two values."
9|"1 1 2 1
1 2
----
"|"1 1 2 1

Just provide the two values."
10|"2 4 1 0
1 1
----
"|"2 4 1 0

Just provide the two values."
11|"3 1 1 4
2 3
----
"|"3 1 1 4

Just provide the two values."
12|"0 2 0 0
0 0
----
"|"0 2 0 0

Just provide the two values."
13|"4 2 4 1
1 1
----
"|"4 2 4 1

Just provide the two values."
14|"4 3 4 3
1 2
----
"|"4 3 4 3

Just provide the two values."
15|"1 1 3 2
0 3
----
"|"1 1 3 2

Just provide the two values."
16|"2 1 2 1
1 2
----
"|"2 1 2 1

Just provide the two values."
17|"3 1 2 4
1 2
----
"|"3 1 2 4

Just provide the two values."
18|"3 1 1 2
2 3
----
"|"3 1 1 2

Just provide the two values."
19|"3 4 3 4
1 2
----
"|"3 4 3 4

Just provide the two values."
20|"1 2 3 0
0 2
----
"|"1 2 3 0

Just provide the two values."
21|"4 0 4 1
1 1
----
"|"4 0 4 1

Just provide the two values."
22|"1 2 3 3
0 3
----
"|"1 2 3 3

Just provide the two values."
23|"1 1 1 4
1 2
----
"|"1 1 1 4

Just provide the two values."
24|"0 3 2 1
2 2
----
"|"0 3 2 1

Just provide the two values."
25|"2 2 4 3
0 1
----
"|"2 2 4 3

Just provide the two values."
26|"3 4 3 2
1 2
----
"|"3 4 3 2

Just provide the two values."
27|"1 4 1 3
1 3
----
"|"1 4 1 3

Just provide the two values."
28|"3 2 3 0
1 2
----
"|"3 2 3 0

Just provide the two values."
29|"1 2 3 1
1 3
----
"|"1 2 3 1

Just provide the two values."
30|"3 3 0 0
2 2
----
"|"3 3 0 0

Just provide the two values."
31|"1 3 1 3
2 4
----
"|"1 3 1 3

Just provide the two values."
32|"3 4 4 1
2 2
----
"|"3 4 4 1

Just provide the two values."
33|"2 1 4 2
0 1
----
"|"2 1 4 2

Just provide the two values."
34|"2 2 0 2
0 0
----
"|"2 2 0 2

Just provide the two values."
35|"1 3 2 4
1 2
----
"|"1 3 2 4

Just provide the two values."
36|"1 0 0 4
0 1
----
"|"1 0 0 4

Just provide the two values."
37|"0 0 4 3
0 1
----
"|"0 0 4 3

Just provide the two values."
38|"4 3 2 0
1 1
----
"|"4 3 2 0

Just provide the two values."
39|"2 3 2 2
1 1
----
"|"2 3 2 2

Just provide the two values."
40|"3 0 4 2
1 1
----
"|"3 0 4 2

Just provide the two values."
41|"2 2 2 2
0 0
----
"|"2 2 2 2

Just provide the two values."
42|"1 2 3 2
0 2
----
"|"1 2 3 2

Just provide the two values."
43|"0 1 1 2
1 2
----
"|"0 1 1 2

Just provide the two values."
44|"2 4 2 1
1 1
----
"|"2 4 2 1

Just provide the two values."
45|"0 3 1 1
3 3
----
"|"0 3 1 1

Just provide the two values."
46|"3 3 1 2
3 3
----
"|"3 3 1 2

Just provide the two values."
47|"2 4 0 1
1 1
----
"|"2 4 0 1

Just provide the two values."
48|"4 0 4 4
0 0
----
"|"4 0 4 4

Just provide the two values."
49|"4 2 1 2
1 1
----
"|"4 2 1 2

Just provide the two values."
50|"0 4 0 1
1 1
----
"|"0 4 0 1

Just provide the two values."
51|"3 1 4 2
1 2
----
"|"3 1 4 2

Just provide the two values."
52|"3 3 3 1
3 3
----
"|"3 3 3 1

Just provide the two values."
53|"1 0 4 3
0 2
----
"|"1 0 4 3

Just provide the two values."
54|"2 0 2 4
0 0
----
"|"2 0 2 4

Just provide the two values."
55|"1 4 3 4
0 2
----
"|"1 4 3 4

Just provide the two values."
56|"3 2 0 3
1 2
----
"|"3 2 0 3

Just provide the two values."
57|"3 1 1 0
2 3
----
"|"3 1 1 0

Just provide the two values."
58|"1 1 1 4
1 2
----
"|"1 1 1 4

Just provide the two values."
59|"0 0 1 4
1 1
----
"|"0 0 1 4

Just provide the two values."
60|"2 1 3 0
0 2
----
"|"2 1 3 0

Just provide the two values."
61|"4 1 3 2
0 2
----
"|"4 1 3 2

Just provide the two values."
62|"2 2 3 2
0 1
----
"|"2 2 3 2

Just provide the two values."
63|"2 1 1 0
1 2
----
"|"2 1 1 0

Just provide the two values."
64|"2 3 3 2
1 2
----
"|"2 3 3 2

Just provide the two values."
65|"3 3 4 2
2 2
----
"|"3 3 4 2

Just provide the two values."
66|"0 3 1 3
2 3
----
"|"0 3 1 3

Just provide the two values."
67|"1 2 4 2
0 1
----
"|"1 2 4 2

Just provide the two values."
68|"1 4 0 3
0 2
----
"|"1 4 0 3

Just provide the two values."
69|"1 0 0 3
0 2
----
"|"1 0 0 3

Just provide the two values."
70|"0 3 0 3
1 2
----
"|"0 3 0 3

Just provide the two values."
71|"3 1 1 3
2 4
----
"|"3 1 1 3

Just provide the two values."
72|"4 1 3 1
1 3
----
"|"4 1 3 1

Just provide the two values."
73|"3 2 0 2
1 1
----
"|"3 2 0 2

Just provide the two values."
74|"1 4 3 3
0 3
----
"|"1 4 3 3

Just provide the two values."
75|"4 4 3 3
0 2
----
"|"4 4 3 3

Just provide the two values."
76|"3 2 2 3
1 2
----
"|"3 2 2 3

Just provide the two values."
77|"4 0 3 2
0 1
----
"|"4 0 3 2

Just provide the two values."
78|"4 3 3 1
2 3
----
"|"4 3 3 1

Just provide the two values."
79|"2 2 1 1
2 2
----
"|"2 2 1 1

Just provide the two values."
80|"0 0 3 4
0 1
----
"|"0 0 3 4

Just provide the two values."
81|"1 1 4 1
1 2
----
"|"1 1 4 1

Just provide the two values."
82|"1 3 4 0
1 2
----
"|"1 3 4 0

Just provide the two values."
83|"1 1 2 0
0 2
----
"|"1 1 2 0

Just provide the two values."
84|"3 1 1 1
3 3
----
"|"3 1 1 1

Just provide the two values."
85|"3 3 0 1
3 3
----
"|"3 3 0 1

Just provide the two values."
86|"1 4 4 4
0 1
----
"|"1 4 4 4

Just provide the two values."
87|"4 3 1 4
2 2
----
"|"4 3 1 4

Just provide the two values."
88|"2 2 3 4
0 1
----
"|"2 2 3 4

Just provide the two values."
