|context|query
0|"4 4 3 0
0 1
----
"|"4 4 3 0

Just provide the two values."
1|"3 4 2 3
0 1
----
"|"3 4 2 3

Just provide the two values."
2|"2 3 1 1
1 2
----
"|"2 3 1 1

Just provide the two values."
3|"1 4 3 1
0 1
----
"|"1 4 3 1

Just provide the two values."
4|"1 3 4 3
0 1
----
"|"1 3 4 3

Just provide the two values."
5|"1 4 1 4
0 1
----
"|"1 4 1 4

Just provide the two values."
6|"4 1 4 4
1 1
----
"|"4 1 4 4

Just provide the two values."
7|"4 0 1 2
1 3
----
"|"4 0 1 2

Just provide the two values."
8|"3 0 0 0
1 1
----
"|"3 0 0 0

Just provide the two values."
9|"2 4 1 3
1 2
----
"|"2 4 1 3

Just provide the two values."
10|"3 3 1 4
0 1
----
"|"3 3 1 4

Just provide the two values."
11|"1 2 3 0
0 3
----
"|"1 2 3 0

Just provide the two values."
12|"2 1 0 4
3 3
----
"|"2 1 0 4

Just provide the two values."
13|"3 1 1 0
1 2
----
"|"3 1 1 0

Just provide the two values."
14|"3 1 1 2
2 2
----
"|"3 1 1 2

Just provide the two values."
15|"4 1 3 4
1 1
----
"|"4 1 3 4

Just provide the two values."
16|"0 0 3 2
1 2
----
"|"0 0 3 2

Just provide the two values."
17|"3 2 2 0
0 3
----
"|"3 2 2 0

Just provide the two values."
18|"0 0 3 1
0 2
----
"|"0 0 3 1

Just provide the two values."
19|"4 1 1 0
1 2
----
"|"4 1 1 0

Just provide the two values."
20|"2 4 4 3
1 1
----
"|"2 4 4 3

Just provide the two values."
21|"4 3 4 3
0 0
----
"|"4 3 4 3

Just provide the two values."
22|"4 3 0 3
1 1
----
"|"4 3 0 3

Just provide the two values."
23|"2 3 0 1
2 3
----
"|"2 3 0 1

Just provide the two values."
24|"1 0 2 2
1 4
----
"|"1 0 2 2

Just provide the two values."
25|"0 1 1 0
1 2
----
"|"0 1 1 0

Just provide the two values."
26|"4 0 3 1
0 2
----
"|"4 0 3 1

Just provide the two values."
27|"2 3 0 4
2 2
----
"|"2 3 0 4

Just provide the two values."
28|"4 3 4 4
0 0
----
"|"4 3 4 4

Just provide the two values."
29|"4 0 2 4
0 2
----
"|"4 0 2 4

Just provide the two values."
30|"0 3 3 2
1 2
----
"|"0 3 3 2

Just provide the two values."
31|"3 0 4 4
0 1
----
"|"3 0 4 4

Just provide the two values."
32|"3 1 3 1
1 1
----
"|"3 1 3 1

Just provide the two values."
33|"2 3 4 1
1 2
----
"|"2 3 4 1

Just provide the two values."
34|"0 4 0 4
1 1
----
"|"0 4 0 4

Just provide the two values."
35|"4 2 0 0
1 2
----
"|"4 2 0 0

Just provide the two values."
36|"1 4 4 4
0 1
----
"|"1 4 4 4

Just provide the two values."
37|"0 4 2 2
1 3
----
"|"0 4 2 2

Just provide the two values."
38|"2 1 4 4
2 2
----
"|"2 1 4 4

Just provide the two values."
39|"1 1 0 3
2 2
----
"|"1 1 0 3

Just provide the two values."
40|"0 1 2 1
1 3
----
"|"0 1 2 1

Just provide the two values."
41|"4 1 1 4
1 1
----
"|"4 1 1 4

Just provide the two values."
42|"1 0 0 2
2 3
----
"|"1 0 0 2

Just provide the two values."
43|"0 3 1 3
0 2
----
"|"0 3 1 3

Just provide the two values."
44|"1 2 3 0
0 3
----
"|"1 2 3 0

Just provide the two values."
45|"3 3 4 2
1 1
----
"|"3 3 4 2

Just provide the two values."
46|"2 0 3 3
1 2
----
"|"2 0 3 3

Just provide the two values."
47|"1 3 0 3
1 2
----
"|"1 3 0 3

Just provide the two values."
48|"1 0 2 4
0 3
----
"|"1 0 2 4

Just provide the two values."
49|"2 2 2 4
1 2
----
"|"2 2 2 4

Just provide the two values."
50|"4 3 0 1
1 2
----
"|"4 3 0 1

Just provide the two values."
51|"4 3 3 4
0 0
----
"|"4 3 3 4

Just provide the two values."
52|"0 2 0 1
1 3
----
"|"0 2 0 1

Just provide the two values."
53|"2 3 2 4
1 2
----
"|"2 3 2 4

Just provide the two values."
54|"3 3 1 0
0 2
----
"|"3 3 1 0

Just provide the two values."
55|"3 3 0 0
1 1
----
"|"3 3 0 0

Just provide the two values."
56|"1 3 0 3
1 2
----
"|"1 3 0 3

Just provide the two values."
57|"1 1 1 2
2 2
----
"|"1 1 1 2

Just provide the two values."
58|"2 2 2 3
1 2
----
"|"2 2 2 3

Just provide the two values."
59|"3 1 2 3
1 2
----
"|"3 1 2 3

Just provide the two values."
60|"0 0 0 3
1 1
----
"|"0 0 0 3

Just provide the two values."
61|"0 0 3 1
0 2
----
"|"0 0 3 1

Just provide the two values."
62|"2 2 0 0
2 3
----
"|"2 2 0 0

Just provide the two values."
63|"4 4 3 3
0 0
----
"|"4 4 3 3

Just provide the two values."
64|"2 3 3 0
1 2
----
"|"2 3 3 0

Just provide the two values."
65|"2 0 3 2
2 3
----
"|"2 0 3 2

Just provide the two values."
66|"4 2 3 2
1 2
----
"|"4 2 3 2

Just provide the two values."
67|"0 0 3 4
0 1
----
"|"0 0 3 4

Just provide the two values."
68|"1 3 0 1
1 2
----
"|"1 3 0 1

Just provide the two values."
69|"2 4 2 1
1 3
----
"|"2 4 2 1

Just provide the two values."
70|"4 3 3 4
0 0
----
"|"4 3 3 4

Just provide the two values."
71|"4 4 4 4
0 0
----
"|"4 4 4 4

Just provide the two values."
72|"4 4 0 2
2 2
----
"|"4 4 0 2

Just provide the two values."
73|"0 3 2 0
0 2
----
"|"0 3 2 0

Just provide the two values."
74|"3 1 1 4
1 1
----
"|"3 1 1 4

Just provide the two values."
75|"1 1 4 3
1 1
----
"|"1 1 4 3

Just provide the two values."
76|"1 0 1 3
0 2
----
"|"1 0 1 3

Just provide the two values."
77|"0 0 3 1
0 2
----
"|"0 0 3 1

Just provide the two values."
78|"2 2 0 2
3 3
----
"|"2 2 0 2

Just provide the two values."
79|"2 3 1 0
1 3
----
"|"2 3 1 0

Just provide the two values."
80|"4 0 4 1
0 2
----
"|"4 0 4 1

Just provide the two values."
81|"0 0 1 0
0 2
----
"|"0 0 1 0

Just provide the two values."
82|"1 0 0 1
1 2
----
"|"1 0 0 1

Just provide the two values."
83|"2 2 1 0
1 4
----
"|"2 2 1 0

Just provide the two values."
84|"4 1 2 0
1 3
----
"|"4 1 2 0

Just provide the two values."
85|"0 1 3 4
1 2
----
"|"0 1 3 4

Just provide the two values."
86|"1 1 0 4
2 2
----
"|"1 1 0 4

Just provide the two values."
87|"0 1 4 0
1 2
----
"|"0 1 4 0

Just provide the two values."
88|"0 4 0 4
1 1
----
"|"0 4 0 4

Just provide the two values."
89|"3 0 2 2
1 3
----
"|"3 0 2 2

Just provide the two values."
90|"1 4 2 0
0 3
----
"|"1 4 2 0

Just provide the two values."
91|"1 0 0 4
1 2
----
"|"1 0 0 4

Just provide the two values."
92|"0 3 2 1
0 3
----
"|"0 3 2 1

Just provide the two values."
93|"2 0 2 0
1 3
----
"|"2 0 2 0

Just provide the two values."
94|"0 1 4 2
2 3
----
"|"0 1 4 2

Just provide the two values."
95|"1 0 1 0
0 2
----
"|"1 0 1 0

Just provide the two values."
96|"4 1 4 2
2 2
----
"|"4 1 4 2

Just provide the two values."
97|"0 3 4 1
0 2
----
"|"0 3 4 1

Just provide the two values."
98|"0 0 0 1
1 2
----
"|"0 0 0 1

Just provide the two values."
99|"0 2 4 3
0 2
----
"|"0 2 4 3

Just provide the two values."
