|context|query
0|"3 0 4 3
2 2
----
"|"3 0 4 3

Just provide the two values."
1|"2 2 0 1
0 2
----
"|"2 2 0 1

Just provide the two values."
2|"1 0 3 4
2 3
----
"|"1 0 3 4

Just provide the two values."
3|"2 3 0 2
0 2
----
"|"2 3 0 2

Just provide the two values."
4|"1 3 3 4
1 2
----
"|"1 3 3 4

Just provide the two values."
5|"4 3 2 1
0 2
----
"|"4 3 2 1

Just provide the two values."
6|"3 3 2 4
0 1
----
"|"3 3 2 4

Just provide the two values."
7|"1 2 4 2
1 1
----
"|"1 2 4 2

Just provide the two values."
8|"4 3 3 0
0 2
----
"|"4 3 3 0

Just provide the two values."
9|"1 3 4 0
1 3
----
"|"1 3 4 0

Just provide the two values."
10|"3 1 1 3
2 3
----
"|"3 1 1 3

Just provide the two values."
11|"0 0 1 3
3 3
----
"|"0 0 1 3

Just provide the two values."
12|"3 2 4 1
0 2
----
"|"3 2 4 1

Just provide the two values."
13|"1 3 1 1
2 3
----
"|"1 3 1 1

Just provide the two values."
14|"0 2 1 3
2 3
----
"|"0 2 1 3

Just provide the two values."
15|"0 4 1 1
1 3
----
"|"0 4 1 1

Just provide the two values."
16|"3 0 1 2
2 3
----
"|"3 0 1 2

Just provide the two values."
17|"3 0 2 1
1 3
----
"|"3 0 2 1

Just provide the two values."
18|"3 2 1 0
1 3
----
"|"3 2 1 0

Just provide the two values."
19|"3 3 0 4
0 2
----
"|"3 3 0 4

Just provide the two values."
20|"4 2 3 1
0 2
----
"|"4 2 3 1

Just provide the two values."
21|"0 4 3 0
0 2
----
"|"0 4 3 0

Just provide the two values."
22|"0 3 2 0
0 2
----
"|"0 3 2 0

Just provide the two values."
23|"0 1 0 1
0 3
----
"|"0 1 0 1

Just provide the two values."
24|"2 4 3 3
1 1
----
"|"2 4 3 3

Just provide the two values."
25|"0 2 1 3
2 3
----
"|"0 2 1 3

Just provide the two values."
26|"0 4 4 3
1 2
----
"|"0 4 4 3

Just provide the two values."
27|"1 4 3 3
2 2
----
"|"1 4 3 3

Just provide the two values."
28|"0 2 4 2
0 1
----
"|"0 2 4 2

Just provide the two values."
29|"0 0 4 3
2 2
----
"|"0 0 4 3

Just provide the two values."
30|"1 4 4 1
1 2
----
"|"1 4 4 1

Just provide the two values."
31|"2 1 3 2
0 2
----
"|"2 1 3 2

Just provide the two values."
32|"2 1 0 2
0 2
----
"|"2 1 0 2

Just provide the two values."
33|"3 0 1 0
2 3
----
"|"3 0 1 0

Just provide the two values."
34|"2 1 1 3
2 3
----
"|"2 1 1 3

Just provide the two values."
35|"0 4 0 3
1 2
----
"|"0 4 0 3

Just provide the two values."
36|"0 0 0 3
2 2
----
"|"0 0 0 3

Just provide the two values."
37|"1 3 3 1
1 3
----
"|"1 3 3 1

Just provide the two values."
38|"4 0 0 3
2 2
----
"|"4 0 0 3

Just provide the two values."
39|"4 0 4 4
1 1
----
"|"4 0 4 4

Just provide the two values."
40|"0 3 3 1
0 3
----
"|"0 3 3 1

Just provide the two values."
