|context|query
0|"2 0 1 4
0 3
----
"|"2 0 1 4

Just provide the two values."
1|"1 2 0 4
1 3
----
"|"1 2 0 4

Just provide the two values."
2|"1 4 0 4
2 3
----
"|"1 4 0 4

Just provide the two values."
3|"4 2 0 0
2 3
----
"|"4 2 0 0

Just provide the two values."
4|"0 1 0 1
1 1
----
"|"0 1 0 1

Just provide the two values."
5|"1 3 1 0
0 1
----
"|"1 3 1 0

Just provide the two values."
6|"2 1 2 3
0 1
----
"|"2 1 2 3

Just provide the two values."
7|"4 3 3 0
1 2
----
"|"4 3 3 0

Just provide the two values."
8|"0 3 1 3
0 1
----
"|"0 3 1 3

Just provide the two values."
9|"2 2 1 0
0 2
----
"|"2 2 1 0

Just provide the two values."
10|"4 0 1 4
1 3
----
"|"4 0 1 4

Just provide the two values."
11|"4 0 2 4
1 4
----
"|"4 0 2 4

Just provide the two values."
12|"3 1 3 0
0 1
----
"|"3 1 3 0

Just provide the two values."
13|"3 1 0 0
1 1
----
"|"3 1 0 0

Just provide the two values."
14|"0 0 0 1
1 1
----
"|"0 0 0 1

Just provide the two values."
15|"1 1 4 3
0 1
----
"|"1 1 4 3

Just provide the two values."
16|"4 1 4 0
1 3
----
"|"4 1 4 0

Just provide the two values."
17|"3 2 4 0
0 3
----
"|"3 2 4 0

Just provide the two values."
18|"0 4 0 2
3 3
----
"|"0 4 0 2

Just provide the two values."
19|"2 3 4 2
1 2
----
"|"2 3 4 2

Just provide the two values."
20|"3 4 0 4
2 3
----
"|"3 4 0 4

Just provide the two values."
21|"1 4 1 1
1 1
----
"|"1 4 1 1

Just provide the two values."
22|"0 0 2 1
0 2
----
"|"0 0 2 1

Just provide the two values."
23|"4 3 0 1
2 2
----
"|"4 3 0 1

Just provide the two values."
24|"4 3 2 0
1 3
----
"|"4 3 2 0

Just provide the two values."
25|"4 0 4 1
1 3
----
"|"4 0 4 1

Just provide the two values."
26|"4 4 2 4
2 3
----
"|"4 4 2 4

Just provide the two values."
27|"4 1 4 3
1 2
----
"|"4 1 4 3

Just provide the two values."
28|"3 4 4 4
1 2
----
"|"3 4 4 4

Just provide the two values."
29|"1 1 4 1
0 1
----
"|"1 1 4 1

Just provide the two values."
30|"1 2 3 0
0 2
----
"|"1 2 3 0

Just provide the two values."
31|"1 0 3 3
0 1
----
"|"1 0 3 3

Just provide the two values."
32|"3 4 3 1
1 1
----
"|"3 4 3 1

Just provide the two values."
33|"3 0 2 3
0 2
----
"|"3 0 2 3

Just provide the two values."
34|"4 0 1 3
1 2
----
"|"4 0 1 3

Just provide the two values."
35|"2 1 2 2
1 1
----
"|"2 1 2 2

Just provide the two values."
36|"2 2 0 4
1 3
----
"|"2 2 0 4

Just provide the two values."
37|"0 0 4 4
0 3
----
"|"0 0 4 4

Just provide the two values."
38|"3 4 4 0
1 3
----
"|"3 4 4 0

Just provide the two values."
39|"0 0 1 0
0 1
----
"|"0 0 1 0

Just provide the two values."
40|"4 1 4 3
1 2
----
"|"4 1 4 3

Just provide the two values."
41|"3 0 1 1
0 1
----
"|"3 0 1 1

Just provide the two values."
42|"0 3 1 3
0 1
----
"|"0 3 1 3

Just provide the two values."
43|"3 4 1 1
1 1
----
"|"3 4 1 1

Just provide the two values."
44|"3 4 3 4
1 2
----
"|"3 4 3 4

Just provide the two values."
45|"1 0 2 0
0 2
----
"|"1 0 2 0

Just provide the two values."
46|"2 4 3 0
1 3
----
"|"2 4 3 0

Just provide the two values."
47|"3 4 2 4
1 3
----
"|"3 4 2 4

Just provide the two values."
48|"4 3 4 0
1 3
----
"|"4 3 4 0

Just provide the two values."
49|"2 1 1 4
0 2
----
"|"2 1 1 4

Just provide the two values."
50|"1 4 3 2
2 2
----
"|"1 4 3 2

Just provide the two values."
51|"4 4 3 4
2 2
----
"|"4 4 3 4

Just provide the two values."
52|"2 1 3 1
0 1
----
"|"2 1 3 1

Just provide the two values."
53|"3 0 3 0
0 1
----
"|"3 0 3 0

Just provide the two values."
54|"0 4 1 4
1 3
----
"|"0 4 1 4

Just provide the two values."
55|"1 1 1 1
0 0
----
"|"1 1 1 1

Just provide the two values."
56|"1 4 3 3
1 1
----
"|"1 4 3 3

Just provide the two values."
57|"0 1 3 4
0 2
----
"|"0 1 3 4

Just provide the two values."
58|"2 1 3 2
1 1
----
"|"2 1 3 2

Just provide the two values."
59|"3 0 3 4
0 2
----
"|"3 0 3 4

Just provide the two values."
60|"4 1 3 4
1 2
----
"|"4 1 3 4

Just provide the two values."
61|"3 4 0 3
2 2
----
"|"3 4 0 3

Just provide the two values."
62|"0 1 3 4
0 2
----
"|"0 1 3 4

Just provide the two values."
63|"2 0 1 0
0 2
----
"|"2 0 1 0

Just provide the two values."
64|"3 1 3 0
0 1
----
"|"3 1 3 0

Just provide the two values."
65|"4 0 3 4
1 3
----
"|"4 0 3 4

Just provide the two values."
66|"0 3 3 0
0 1
----
"|"0 3 3 0

Just provide the two values."
67|"1 3 2 4
0 2
----
"|"1 3 2 4

Just provide the two values."
68|"1 3 0 0
1 1
----
"|"1 3 0 0

Just provide the two values."
69|"1 2 3 3
0 1
----
"|"1 2 3 3

Just provide the two values."
70|"2 0 0 1
1 2
----
"|"2 0 0 1

Just provide the two values."
71|"0 0 2 0
0 2
----
"|"0 0 2 0

Just provide the two values."
72|"3 0 2 4
0 3
----
"|"3 0 2 4

Just provide the two values."
73|"2 4 2 0
1 3
----
"|"2 4 2 0

Just provide the two values."
74|"0 2 0 3
1 2
----
"|"0 2 0 3

Just provide the two values."
75|"0 3 4 2
1 3
----
"|"0 3 4 2

Just provide the two values."
76|"1 0 3 1
0 1
----
"|"1 0 3 1

Just provide the two values."
77|"0 1 1 1
0 1
----
"|"0 1 1 1

Just provide the two values."
78|"0 2 1 3
0 2
----
"|"0 2 1 3

Just provide the two values."
79|"1 0 4 4
0 3
----
"|"1 0 4 4

Just provide the two values."
80|"4 2 2 2
2 2
----
"|"4 2 2 2

Just provide the two values."
81|"4 0 1 3
1 2
----
"|"4 0 1 3

Just provide the two values."
82|"3 1 2 4
0 2
----
"|"3 1 2 4

Just provide the two values."
83|"3 3 0 2
2 2
----
"|"3 3 0 2

Just provide the two values."
84|"2 3 4 0
0 3
----
"|"2 3 4 0

Just provide the two values."
85|"2 4 0 3
2 3
----
"|"2 4 0 3

Just provide the two values."
86|"3 0 1 0
0 1
----
"|"3 0 1 0

Just provide the two values."
87|"3 2 4 1
0 2
----
"|"3 2 4 1

Just provide the two values."
88|"1 1 2 0
0 2
----
"|"1 1 2 0

Just provide the two values."
89|"1 1 2 2
1 1
----
"|"1 1 2 2

Just provide the two values."
90|"0 0 4 2
1 3
----
"|"0 0 4 2

Just provide the two values."
91|"0 2 4 4
0 4
----
"|"0 2 4 4

Just provide the two values."
92|"2 4 0 4
2 4
----
"|"2 4 0 4

Just provide the two values."
93|"3 3 3 1
0 0
----
"|"3 3 3 1

Just provide the two values."
94|"2 3 3 0
0 2
----
"|"2 3 3 0

Just provide the two values."
95|"3 2 4 1
0 2
----
"|"3 2 4 1

Just provide the two values."
96|"4 0 3 4
1 3
----
"|"4 0 3 4

Just provide the two values."
97|"0 0 4 0
0 2
----
"|"0 0 4 0

Just provide the two values."
98|"4 2 1 3
1 2
----
"|"4 2 1 3

Just provide the two values."
99|"1 3 0 1
1 1
----
"|"1 3 0 1

Just provide the two values."
