|context|query
0|"0 1 3 4 2 4 1 4
3 6
----
"|"0 1 3 4 2 4 1 4

Just provide the two values."
1|"4 1 4 1 4 4 4 2
1 4
----
"|"4 1 4 1 4 4 4 2

Just provide the two values."
2|"4 3 1 3 3 4 4 1
2 6
----
"|"4 3 1 3 3 4 4 1

Just provide the two values."
3|"1 1 2 0 3 4 0 0
2 6
----
"|"1 1 2 0 3 4 0 0

Just provide the two values."
4|"4 0 2 1 2 2 2 4
0 4
----
"|"4 0 2 1 2 2 2 4

Just provide the two values."
5|"4 3 3 3 4 0 1 1
3 7
----
"|"4 3 3 3 4 0 1 1

Just provide the two values."
6|"3 0 0 3 3 2 0 3
1 5
----
"|"3 0 0 3 3 2 0 3

Just provide the two values."
7|"3 2 0 3 3 3 0 2
0 5
----
"|"3 2 0 3 3 3 0 2

Just provide the two values."
8|"1 0 4 4 3 3 2 2
0 6
----
"|"1 0 4 4 3 3 2 2

Just provide the two values."
9|"2 2 4 4 1 3 2 1
2 5
----
"|"2 2 4 4 1 3 2 1

Just provide the two values."
10|"4 2 0 4 2 3 0 4
0 4
----
"|"4 2 0 4 2 3 0 4

Just provide the two values."
11|"2 1 0 1 4 4 0 3
3 6
----
"|"2 1 0 1 4 4 0 3

Just provide the two values."
12|"4 4 1 1 4 2 1 2
1 4
----
"|"4 4 1 1 4 2 1 2

Just provide the two values."
13|"3 1 3 1 1 2 3 4
2 7
----
"|"3 1 3 1 1 2 3 4

Just provide the two values."
14|"3 0 1 4 3 3 1 2
1 8
----
"|"3 0 1 4 3 3 1 2

Just provide the two values."
15|"4 0 0 1 1 4 0 2
2 5
----
"|"4 0 0 1 1 4 0 2

Just provide the two values."
16|"3 4 4 0 4 2 3 0
1 5
----
"|"3 4 4 0 4 2 3 0

Just provide the two values."
17|"2 4 2 2 3 0 2 0
1 4
----
"|"2 4 2 2 3 0 2 0

Just provide the two values."
18|"0 1 0 4 1 0 2 0
1 5
----
"|"0 1 0 4 1 0 2 0

Just provide the two values."
19|"2 1 2 1 0 1 3 1
1 5
----
"|"2 1 2 1 0 1 3 1

Just provide the two values."
20|"4 2 2 1 4 3 3 4
0 5
----
"|"4 2 2 1 4 3 3 4

Just provide the two values."
21|"3 1 0 4 0 2 4 2
0 5
----
"|"3 1 0 4 0 2 4 2

Just provide the two values."
22|"3 0 2 4 3 1 2 1
0 7
----
"|"3 0 2 4 3 1 2 1

Just provide the two values."
23|"4 1 1 1 2 2 3 4
0 5
----
"|"4 1 1 1 2 2 3 4

Just provide the two values."
24|"4 4 1 0 2 1 2 1
1 5
----
"|"4 4 1 0 2 1 2 1

Just provide the two values."
25|"2 0 2 4 2 1 4 0
1 4
----
"|"2 0 2 4 2 1 4 0

Just provide the two values."
26|"2 3 2 2 3 1 4 1
2 6
----
"|"2 3 2 2 3 1 4 1

Just provide the two values."
27|"3 0 2 4 0 3 4 4
0 5
----
"|"3 0 2 4 0 3 4 4

Just provide the two values."
28|"1 1 3 1 0 2 2 2
1 5
----
"|"1 1 3 1 0 2 2 2

Just provide the two values."
29|"0 1 2 3 1 0 0 4
1 6
----
"|"0 1 2 3 1 0 0 4

Just provide the two values."
